Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-2.774074074074074,-11,-0.005146705146705148,,-0.04143162393162393,-0.0025733525733525734,399,76,0,-749,-2.9469973499220288,-2.879385241571822,-2.737513752684478,-2.732050807569001,-2.705039387950457,35093.09523809527
0,-2.413533834586466,-9,-0.004545261458731575,-0.4442060451036583,-0.016235547071058034,-0.0022726307293657873,326,79,0,-642,-3.316906643036594,-2.7320508075688954,-2.705039387950461,-2.661353971211012,-2.6180339887498985,162389.66666666683
0,-2.028520499108734,-7,-0.0036223580341227394,-0.7819413597973559,-0.01515733128951064,-0.0018111790170613701,269,81,0,-569,8.469561215537222,-14.140091131472595,-3.4404685371688077,-2.7320508075688803,-2.7050393879504875,426347.0952380956
0,-1.7371225577264653,-3,-0.003090965405207234,-0.721445162694759,-0.008533706007767951,-0.001545482702603617,248,69,0,-489,3.134578416553804,-9.548725427209305,-3.2763557657577,-2.8975058611199973,-2.5251983527524025,501953.428571429
0,-1.613019891500904,1,-0.0029221374846030877,-0.5691205617889513,-0.012223936270951332,-0.0014610687423015438,207,68,0,-446,0.8624695168392615,-7.739709857769767,-1.81335306846036,-3.8258765399026773,-2.4940964638441536,460842.28571428603
0,-1.2074074074074073,4,-0.002240087954373668,-0.5595585282718836,0.008865788180420699,-0.0011200439771868343,165,78,0,-326,0.19584419083160487,-6.634606087554731,-1.312494516888639,-4.666679331487015,-3.2925290981003412,677168.7619047624
0,-1.096654275092937,1,-0.0020421867320166427,-0.37044682046469907,0.018712307071598003,-0.0010210933660083211,131,71,0,-295,0.19013291177679426,-6.807233574256686,-3.5350480104679467,-2.3528885155031007,-3.13940893769136,1061741.2857142864
0,-0.7340823970037453,6,-0.0013772652851852625,-0.4411599973068648,0.014712713634620914,-0.0006886326425926317,79,46,0,-196,3.291016205097927,-6.918451215906972,-6.74475210458017,-3.6756540871902414,-1.947809225300382,1078686.5714285718
0,-0.7298747763864046,3,-0.0013080193125204372,-0.36422036451703527,-0.01978689196439725,-0.000654009656260219,59,84,0,-204,-1.1428171749043354,-6.0930041233417995,-3.219141461857372,-2.832517481106014,-2.832517481106013,1679830.666666668
0,-0.2435424354243545,10,-0.00045017086030379756,-0.36593687648748396,-0.0009653139148319556,-0.00022508543015189878,29,50,0,-66,0.4430802438064756,1.0649785601514208,-7.65263002470839,-4.8914663957857165,-4.710160135390338,1789600.9523809534
