Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
70,0.0,0.0,0,0,1804,17,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,1806,0,0.0,0.0,0,0,1720,17,0.07530647985989491,0,0.0,0.0,42,0.08284023668639054,0.08171206225680934,43,0.07530647985989491,0.07530647985989491
71,0.0,0.0,0,0,1890,18,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,1892,0,0.0,0.0,0,0,1638,17,0.07665505226480836,0,0.0,0.0,41,0.082,0.07961165048543689,44,0.07665505226480836,0.07665505226480836
72,0.0,0.0,0,0,2068,18,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2070,0,0.0,0.0,0,0,1720,17,0.0798611111111111,0,0.0,0.0,42,0.0821917808219178,0.08076923076923077,46,0.0798611111111111,0.0798611111111111
73,0.0,0.0,0,0,1554,19,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,1560,0,0.0,0.0,0,0,1188,13,0.07130124777183601,0,0.0,0.0,35,0.07042253521126761,0.0697211155378486,40,0.07130124777183601,0.07130124777183601
74,0.0,0.0,0,0,1638,13,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,1640,0,0.0,0.0,0,0,1404,12,0.0702054794520548,0,0.0,0.0,38,0.07183364839319471,0.07265774378585087,41,0.0702054794520548,0.0702054794520548
75,0.0,0.0,0,0,2253,16,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2256,0,0.0,0.0,0,0,2067,15,0.07973421926910298,0,0.0,0.0,46,0.08487084870848709,0.08487084870848709,48,0.07973421926910298,0.07973421926910298
76,0.0,0.0,0,0,1801,15,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,1806,0,0.0,0.0,0,0,1557,12,0.0723905723905724,0,0.0,0.0,40,0.0749063670411985,0.0749063670411985,43,0.0723905723905724,0.0723905723905724
77,0.0,0.0,0,2,1403,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,1405,0,0.0,0.0,0,0,1189,10,0.06397306397306397,0,0.0,0.0,35,0.06481481481481481,0.06529850746268656,38,0.06397306397306397,0.06397306397306397
78,0.0,0.0,0,3,1186,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,1187,0,0.0,0.0,0,0,1055,11,0.059422750424448216,0,0.0,0.0,33,0.061224489795918366,0.062381852551984876,35,0.059422750424448216,0.059422750424448216
79,0.0,0.0,0,3,1478,15,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,1479,0,0.0,0.0,0,0,1331,14,0.06393442622950819,0,0.0,0.0,37,0.0659536541889483,0.06739526411657559,39,0.06393442622950819,0.06393442622950819
80,0.0,0.0,0,3,1802,17,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,1803,0,0.0,0.0,0,0,1721,16,0.0685805422647528,0,0.0,0.0,42,0.07253886010362694,0.0743362831858407,43,0.0685805422647528,0.0685805422647528
81,0.0,0.0,0,3,1556,17,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,1557,0,0.0,0.0,0,0,1481,16,0.06504065040650407,0,0.0,0.0,39,0.06842105263157895,0.07027027027027027,40,0.06504065040650407,0.06504065040650407
82,0.0,0.0,0,3,1329,13,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,1329,0,0.0,0.0,0,0,1260,12,0.06105610561056106,0,0.0,0.0,36,0.06581352833638025,0.0661764705882353,37,0.06105610561056106,0.06105610561056106
83,0.0,0.0,0,3,1403,12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,3,1403,0,0.0,0.0,0,0,1332,11,0.06408094435075885,0,0.0,0.0,37,0.06776556776556776,0.07007575757575757,38,0.06408094435075885,0.06408094435075885
