Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.7786885245901639,0.7786885245901639,0.7786885245901639
1,1.0,1.0,1.0,1.0,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.9073614557485525,0.9073614557485525,0.9073614557485525
2,1.0,1.0,1.0,1.0,0.23983739837398374,0.23983739837398374,0.23983739837398374,0.23983739837398374,0.8511146496815286,0.8511146496815286,0.8511146496815286
3,1.0,1.0,1.0,1.0,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.14634146341463414,0.7485632183908046,0.7485632183908046,0.7485632183908046
4,1.0,1.0,1.0,1.0,0.1676300578034682,0.1676300578034682,0.1676300578034682,0.1676300578034682,0.7181996086105675,0.7181996086105675,0.7181996086105675
5,0.9835390946502057,0.9835390946502057,0.9835390946502057,0.9835390946502057,0.14074074074074075,0.14074074074074075,0.14074074074074075,0.14074074074074075,0.6825396825396826,0.6825396825396826,0.6825396825396826
6,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.1,0.1,0.10000000000000002,0.1,0.668918918918919,0.668918918918919,0.668918918918919
7,0.9234449760765551,0.9234449760765551,0.9234449760765551,0.9234449760765551,0.1511627906976744,0.1511627906976744,0.1511627906976744,0.1511627906976744,0.6983050847457627,0.6983050847457627,0.6983050847457627
8,0.8364312267657993,0.8364312267657993,0.8364312267657993,0.8364312267657993,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.6923076923076923,0.6923076923076923,0.6923076923076923
9,0.7011070110701108,0.7011070110701108,0.7011070110701108,0.7011070110701108,0.102803738317757,0.102803738317757,0.102803738317757,0.102803738317757,0.5317460317460317,0.5317460317460317,0.5317460317460317
10,0.3575418994413408,0.3575418994413408,0.3575418994413408,0.3575418994413408,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.28870292887029286,0.28870292887029286,0.28870292887029286
11,0.1402439024390244,0.1402439024390244,0.1402439024390244,0.1402439024390244,0.10975609756097561,0.10975609756097561,0.10975609756097561,0.10975609756097561,0.13008130081300814,0.13008130081300814,0.13008130081300814
12,0.0,0.0,0,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.028169014084507043,0.028169014084507043,0.028169014084507043
13,0.0,0.0,0,0.0,0.075,0.075,0.075,0.075,0.015463917525773196,0.015463917525773196,0.015463917525773196
14,0.0,0.0,0,0.0,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.0784313725490196,0.022099447513812154,0.022099447513812154,0.022099447513812154
15,0.0,0.0,0,0.0,0.025,0.025,0.025000000000000005,0.025,0.004761904761904762,0.004761904761904762,0.004761904761904762
16,0.0,0.0,0,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.013422818791946308,0.013422818791946308,0.013422818791946308
17,0.0,0.0,0,0.0,0.1,0.1,0.10000000000000002,0.1,0.01818181818181818,0.01818181818181818,0.01818181818181818
18,0.0,0.0,0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.01680672268907563,0.01680672268907563,0.01680672268907563
19,0.0,0.0,0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.009523809523809525,0.009523809523809525,0.009523809523809525
20,0.0,0.0,0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.008333333333333333,0.008333333333333333,0.008333333333333333
21,0.0,0.0,0,0.0,0.0625,0.0625,0.0625,0.0625,0.011363636363636364,0.011363636363636364,0.011363636363636364
22,0.0,0.0,0,0.0,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.02,0.02,0.02
23,0.0,0.0,0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.018018018018018018,0.018018018018018018,0.018018018018018018
24,0.0,0.0,0,0.0,0.125,0.125,0.125,0.125,0.02040816326530612,0.02040816326530612,0.02040816326530612
25,0.0,0.0,0,0.0,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.05357142857142857,0.013043478260869565,0.013043478260869565,0.013043478260869565
26,0.0,0.0,0,0.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.029940119760479042,0.029940119760479042,0.029940119760479042
27,0.0,0.0,0,0.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.030303030303030304,0.030303030303030304,0.030303030303030304
28,0.0,0.0,0,0.0,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.16071428571428573,0.04326923076923077,0.04326923076923077,0.04326923076923077
29,0.0,0.0,0,0.0,0.0625,0.0625,0.0625,0.0625,0.01680672268907563,0.01680672268907563,0.01680672268907563
30,0.0,0.0,0,0.0,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.016666666666666666,0.016666666666666666,0.016666666666666666
31,0.0,0.0,0,0.0,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.11538461538461539,0.02608695652173913,0.02608695652173913,0.02608695652173913
32,0.0,0.0,0,0.0,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.11904761904761904,0.03355704697986577,0.03355704697986577,0.03355704697986577
