Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-1.7049180327868851,-9,-0.0007358299666753929,-inf,-0.018974332976865533,-0.00036791498333769643,1868,36,0,-1976,-2.6336504137445296,1.3168252068722635,1.3168252068722635,1.0000000000000009,-1.0000000000000009,1770852899.000002
0,-1.5416666666666665,-4,-0.0006985349645068722,-0.14431040511143825,-0.018157270505497043,-0.0003492674822534361,1614,26,0,-1702,2.63296478683601e+22,-2.1102348482624916e+22,-5.2272993857352e+21,-1453980.6111752645,241593.42630932984,1621440445.285716
0,-1.429435483870968,2,-0.0007208449237876792,-0.12868392746229237,-0.01609201153418835,-0.0003604224618938396,1348,17,0,-1418,3.884846434404772e+22,-3.528844821614407e+22,-3.560016127903643e+21,-8576047.259200243,-260786.12881065346,1319258805.2857158
0,-1.3451882845188285,4,-0.0007039185162317262,-0.08900122339791441,-0.01814042848079583,-0.00035195925811586304,1223,15,0,-1286,8.612236062326084e+21,-4.306118031163043e+21,-4.306118031163043e+21,1845059.410351759,422306.1194354211,1151616562.9047632
0,-1.2313432835820897,4,-0.0006567164179104479,-0.005566662957683932,-0.016749795620185755,-0.00032835820895522384,1100,13,0,-1155,6.967501593486923e+21,-6.689525438124948e+21,-2.7797615536196816e+20,1.0000000000000002,-1.0,1037343993.5714297
0,-1.1238406983087832,7,-0.000613450162832305,0.18674929638991444,-0.03342837868493601,-0.00030672508141615267,957,71,0,-1030,5.833662185562212e+21,-2.9168310927811055e+21,-2.9168310927811055e+21,827349.6478128226,226589.30989927257,1067644700.5714297
0,-0.9957028852056476,8,-0.0006116111088486778,0.09672794418551861,-0.040949920348792794,-0.00030580555442433893,732,72,0,-811,9.984202950924957e+21,-8.600964803253357e+21,-1.383238147671609e+21,-287721.5614784836,263132.2830287068,90087002.19047627
0,-0.8522652659225213,10,-0.0005599640380568471,0.035639191347560495,-0.028547381061005905,-0.00027998201902842355,655,64,0,-649,4.7005735827016626e+21,-4.1214599828535247e+21,-5.791135998481386e+20,92072.55437395765,92072.57047346992,5915908.76190476
0,-0.7742382271468145,10,-0.0005365476279603703,0.07973293678791937,-0.04003889419802655,-0.0002682738139801852,546,64,0,-559,6.238659293722681e+21,-3.70852197692883e+21,-3.70852197692883e+21,1.6412932283338247e+21,-4.629085681988424e+20,112720648.6190476
0,-0.6805090421969189,11,-0.0004561052561641547,0.1612729812209326,-0.036540063615718606,-0.00022805262808207741,483,64,0,-508,5.500701085305479e+21,-5.065011184380807e+21,-2.4236898102013675e+21,2.1262304258742495e+21,-1.382305165975547e+20,110477029.1428572
0,-0.583969465648855,9,-0.0003717183104066552,0.18771460949358187,-0.013478426626842913,-0.00018585915520332748,469,87,0,-459,8.489037417379912e+21,-7.301381928448806e+21,-5.367603808331725e+21,4.2538995165521935e+21,-7.395119715157266e+19,36582145.95238097
0,-0.45903689806128845,12,-0.0002872571327041854,0.16267827174309848,-0.020539628654316345,-0.0001436285663520927,404,78,0,-367,5.604102833533245e+21,-2.7935733538333865e+21,-2.7935733538333865e+21,-2.3408848412608102e+21,2.3239287153943487e+21,70205428.52380958
0,-0.34420985284708894,12,-0.00022036482256535775,0.13973243432723603,-0.016563298831600373,-0.00011018241128267888,305,79,0,-269,7.217183411011802e+21,-4.993048362515601e+21,-2.0489307377077322e+21,3.807842861610634e+20,-2.747953041426742e+20,107272049.66666672
0,-0.2931472081218274,8,-0.00018612521150592203,-0.17995560461000237,-0.06437963714402307,-9.306260575296112e-05,398,149,0,-231,5.284688037285028e+21,-4.294566212497512e+21,3.1372627510007117e+21,-1.96871259038679e+21,-1.96871259038679e+21,77825562.00000006
0,-0.2477272727272728,9,-0.0001408341516357435,-0.060288105718145246,-0.04889940279597346,-7.04170758178717e-05,337,150,0,-218,3.485366414732828e+21,-1.9927878501072293e+21,-1.9927878501072293e+21,1.7480218796799125e+21,-5.172347279121689e+20,65565987.57142861
0,-0.17612101566720706,12,-9.520054900930084e-05,0.09607752863484392,-0.10168951101709474,-4.760027450465053e-05,203,253,0,-163,3.365160573418051e+21,-2.401442003738811e+21,-1.9670309967678163e+21,1.065606143840804e+21,1.065606143840804e+21,1176977060.0476203
0,-0.1865284974093262,11,-9.669699191774354e-05,0.11393276166111507,-0.09113127070749441,-4.834849595887155e-05,247,273,0,-180,3.7150477070624836e+21,-3.5591249615265186e+21,1.415331524636368e+21,-1.3151517210908576e+21,-6.666161405107278e+20,1568036556.380954
0,-0.09014363546310045,16,-4.466978962492621e-05,0.17352299210105815,-0.03164701547758829,-2.2334894812462943e-05,273,243,0,-91,1.9635998150314578e+21,-1.7053467744668056e+21,1.6342660443939747e+21,5.3429213446599534e+20,-5.108111237556663e+20,1666117744.7142875
0,0.0,13,1.0842021724855044e-19,0.20704575009807116,-0.060910335443083566,0.0,162,292,0,0,2.555895484838926e+21,-2.3020238046890416e+21,1.0356407478211419e+21,1.0356407478211419e+21,-9.835605075753278e+20,2483957549.714288
