Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.008928571428571397,2,-4.0038436899425545e-05,0.028702495489439622,0.0007483555254750701,-2.0019218449711905e-05,10,-2,0,-1,5.674841120625726e+21,-5.557729966841659e+21,4.546722953745019e+21,-4.546722953745017e+21,-1.194435281366607e+21,75090.04761904769
0,0.0,0,2.6020852139652106e-18,-0.27360518166141534,0.018501827956331804,0.0,9,-1,0,0,3.384670993786869e+22,-3.056396468930054e+22,-1.4381302688281577e+22,-1.3093968065619984e+22,1.3093968065619982e+22,89544.90476190482
0,0.0,1,8.673617379884035e-19,-0.2409609063185138,0.010348616328783204,0.0,6,0,0,0,2.3416274408981397e+23,-2.2043764388345427e+23,1.0017437353361533e+23,-1.001743735336153e+23,-9.516879822721627e+22,403681.8571428575
0,0.0,2,1.734723475976807e-18,-0.4337155151661362,0.014426516373864912,0.0,8,1,0,0,2.6308668672486616e+23,-2.4349697474294145e+23,2.0471494227170754e+23,-1.717008459763316e+23,1.1163262689724233e+23,288634.0476190478
0,0.0,3,0.0,-0.3103574773235526,0.024875425249517052,0.0,6,3,0,0,1.7654818973185654e+23,-1.0703531948073631e+23,-1.0703531948073631e+23,7.56452780459657e+22,6.563520637512132e+22,649758.428571429
0,0.0,5,0.0,-0.422903741288609,-0.0060882478497131035,0.0,0,7,0,0,1.0015020500170503e+23,-1.0015020500170503e+23,-5.459740336400776e+22,5.459740336400775e+22,2.6856759246691632e+22,51519.38095238096
0,0.0,6,8.673617379884035e-19,-0.3999526477520837,0.004577284713922207,0.0,9,9,0,0,6.06608403251729e+22,-6.0660840325172894e+22,4.21574542413652e+22,-4.215745424136518e+22,-3.04125503618753e+22,218867.76190476207
0,0.0,2,0.0,-0.1359739043847455,0.05156759819994239,0.0,19,10,0,0,1.1688900969166073e+23,-5.844450484583036e+22,-5.844450484583036e+22,-929381.6530743885,-1.0,320098.19047619053
0,0.0,9,8.673617379884035e-19,-0.5158360647351825,0.03377192489930745,0.0,34,10,0,0,1.901938433577455e+23,1.867151695120991e+23,-1.8671516951209906e+23,-1.4530121463637079e+23,5.224042426683898e+22,167859.1904761904
0,0.0,4,8.673617379884035e-19,-0.04208984574584792,-0.000792608518672697,0.0,19,15,0,0,5.737031814330179e+21,-5.737031814330178e+21,2.121904128843535e+21,-2.121904128843535e+21,-1.0,460256.52380952425
0,0.0,8,0.0,-0.3507922866109844,-0.003950113526637544,0.0,27,9,0,0,-1.0,1.0,-1.0,1.0,-1.0,308400.6190476191
0,0.0,2,8.673617379884035e-19,-0.2813751615114049,0.1427534224019416,0.0,74,4,0,0,-1.0,1.0,-1.0,1.0,-1.0,5068951.666666672
0,0.0,8,8.673617379884035e-19,-0.3492540486476901,0.03688194220132771,0.0,40,7,0,0,-1.0,1.0,-1.0,1.0,-1.0,19393552.952380974
0,0.0,6,0.0,-0.10417381992618768,0.10193154317444175,0.0,48,6,0,0,6.693212847678922e+21,-6.693212847678919e+21,3.7686117902253923e+21,-3.768611790225392e+21,2.5845221911575653e+21,16331626.571428588
0,0.0,8,0.0,-0.19984949216233014,-0.016876186030860774,0.0,71,7,0,0,-6.111421691741841e+21,6.11142169174184e+21,-3.475301612063222e+21,3.4753016120632216e+21,2.5759669408805945e+21,15895641.380952397
