Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0004314063848144953,1,0.0011098779134295228,0.5,0,0.0,0.0,1,0.0004314063848144953,0.0004314063848144953
3,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0009057971014492754,2,0.0022988505747126436,0.6666666666666666,0,0.0,0.0,2,0.0009057971014492754,0.0009057971014492754
4,0.0,0.0,0,0,1,1,0.0,0.0,0,0,2,0,0.0,0.0,0,0,1,1,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0010080645161290322,2,0.0024479804161566705,0.6666666666666666,0,0.0,0.0,2,0.0010080645161290322,0.0010080645161290322
5,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0010460251046025104,2,0.0026560424966799467,0.6666666666666666,0,0.0,0.0,2,0.0010460251046025104,0.0010460251046025104
6,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0005330490405117271,1,0.001366120218579235,0.3333333333333333,0,0.0,0.0,1,0.0005330490405117271,0.0005330490405117271
7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0005455537370430987,1,0.001430615164520744,0.25,0,0.0,0.0,1,0.0005455537370430987,0.0005455537370430987
8,0.0,0.0,0,0,6,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.001841620626151013,2,0.0033500837520938024,0.5,1,0.0009689922480620155,0.0006153846153846154,3,0.001841620626151013,0.001841620626151013
9,0.0,0.0,0,0,18,2,0.0,0.0,0,0,12,0,0.0,0.0,0,0,10,2,0.0,0.0,0,0,20,0,0.0,0.0,0,0,0,0,0.003282994090610637,4,0.007827788649706457,0.6666666666666666,0,0.0,0.0,5,0.003282994090610637,0.003282994090610637
10,0.0,0.0,0,0,6,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.002077562326869806,2,0.004081632653061225,0.4,0,0.0,0.0,3,0.002077562326869806,0.002077562326869806
11,0.0,0.0,0,0,6,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0020093770931011385,2,0.004132231404958678,0.4,0,0.0,0.0,3,0.0020093770931011385,0.0020093770931011385
