Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.6333333333333333,-1,-0.0035381750465549346,0.18235765345987165,0.0,-0.0017690875232774677,55,2,0,-57,-1.0,1.0,-1.0,1.0,0.0,183030.38095238112
0,-0.6086956521739131,-1,-0.003326205749584225,0.4233947979159221,0.0,-0.001663102874792112,52,4,0,-56,-1.0,1.0,-1.0,1.0,-1.0,199795.42857142873
0,-0.7232142857142857,-2,-0.0032431133888533017,0.43345773910035007,0.0,-0.0016215566944266496,76,4,0,-81,-1.0,1.0,-1.0,1.0,-1.0,527572.9523809529
0,-0.7086614173228347,-3,-0.002801033270050728,0.1479081365697829,-0.018459309719152238,-0.0014005166350253648,74,6,0,-90,1.4142135623730951,-1.414213562373095,-1.0,1.0,-1.0,570897.190476191
0,-0.6690647482014389,-3,-0.0024153962028932805,0.13285641954277055,-0.03063588815068277,-0.0012076981014466407,71,7,0,-93,1.4142135623730951,-1.414213562373095,-1.0,1.0,-1.0,588529.9523809529
0,-0.546875,-1,-0.0021446078431372525,0.05836515349861942,-0.02230506777466696,-0.0010723039215686275,49,8,0,-70,-2.0259938417499903e+23,2.02599384174999e+23,-1.0,1.0,-1.0,164090.47619047633
0,-0.606060606060606,-1,-0.0023044129508007823,-0.08707336541162901,-0.011402958657985879,-0.001152206475400392,58,8,0,-80,1.4142135623730951,-1.414213562373095,-1.0,1.0,-1.0,195143.23809523822
0,-0.5963636363636364,-1,-0.002176509621765096,0.024460399669968068,-0.010938719782152249,-0.001088254810882548,58,11,0,-82,-1.0,1.0,-1.0,1.0,-1.0,271019.4761904764
0,-0.6579804560260585,-3,-0.0021502629281897343,0.009736346361950383,-0.005124528752476126,-0.0010751314640948667,75,12,0,-101,-1.0,1.0,-1.0,1.0,-1.0,454439.2857142861
0,-0.6433121019108281,-1,-0.0020553102297470537,0.05996972089145183,-0.02337438495477128,-0.001027655114873527,73,13,0,-101,-1.0,1.0,-1.0,1.0,-1.0,928035.238095239
0,-0.6348314606741572,0,-0.0017882576357018502,-0.06321008654708085,-0.012175253976926306,-0.000894128817850926,85,16,0,-113,-3.085159490467111e+22,3.0851594904671103e+22,-1.0,1.0,-1.0,1054370.142857144
0,-0.6595744680851063,-2,-0.00175886524822695,-0.014752820768458935,-0.014188716312136683,-0.000879432624113475,94,16,0,-124,3.3118665375563965e+21,-3.3118665375563965e+21,-1.0,1.0,-1.0,1632490.2857142873
0,-0.6799999999999999,-1,-0.0017042606516290732,0.054789476646752724,-0.02175718639772066,-0.0008521303258145364,108,9,0,-136,-1.0,1.0,-1.0,1.0,-1.0,1587021.7619047633
0,-0.7677261613691932,-1,-0.001881681768061747,-0.1059982497686004,-0.022920117693407526,-0.000940840884030874,130,4,0,-157,-1.0,1.0,-1.0,1.0,-1.0,2424315.809523812
0,-0.75,0,-0.0017730496453900713,0.07688957634557234,-0.030743581264572068,-0.0008865248226950354,124,7,0,-159,-1.0,1.0,-1.0,1.0,-1.0,3874518.4285714324
0,-0.8181818181818181,-1,-0.0017747978702425558,0.0481400726489858,-0.03471664640286207,-0.0008873989351212781,146,9,0,-189,-1.0,1.0,-1.0,1.0,-1.0,8631570.952380963
0,-0.8391038696537678,-2,-0.0017124568768444245,0.08299011123570624,-0.037744654747406015,-0.0008562284384222121,154,11,0,-206,-1.0,1.0,-1.0,1.0,-1.0,17467053.19047621
0,-0.7673956262425448,-1,-0.001528676546299889,0.1864650876126809,-0.01951181854672096,-0.000764338273149945,150,8,0,-193,-1.0,1.0,-1.0,1.0,-1.0,27184836.190476216
0,-0.8585858585858586,1,-0.0014478682269576033,0.1387377363431287,-0.018214245626339266,-0.0007239341134788016,205,7,0,-255,1.4142135623730951,-1.414213562373095,-1.0,1.0,-1.0,82731512.8095239
0,-0.6706586826347307,-1,-0.000804147101480492,0.0954559276469919,-0.018382907748462577,-0.00040207355074024613,196,48,0,-280,-1.4970940487627926,-1.4142135623730965,1.4142135623730954,1.4142135623730951,-1.414213562373095,87818915.04761913
0,-0.5254237288135593,0,-0.0005571831694735519,0.17741532949707878,-0.026000113848092435,-0.00027859158473677594,142,64,0,-248,-4.81053835612392e+22,4.810538356123919e+22,1.414213562373095,1.4142135623730945,-1.4142135623730938,88245358.09523818
0,-0.4742063492063493,0,-0.0004709099793508925,0.17305481849424897,-0.02719603288997876,-0.00023545498967544648,123,72,0,-239,-1.497094048762797,1.414213562373096,-1.414213562373096,-1.4142135623730958,1.4142135623730958,92203839.52380963
0,-0.49365853658536585,-2,-0.00048208841463414634,0.15704456400497757,-0.027069155409982185,-0.00024104420731707317,139,72,0,-253,-1.4970940487627942,1.4142135623730951,1.4142135623730951,-1.414213562373095,-1.414213562373095,93239528.95238106
0,-0.4417910447761195,-2,-0.00044003092109175246,0.0691312440324078,-0.02857927823994854,-0.00022001546054587612,113,67,0,-222,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,-1.414213562373095,69636731.5238096
0,-0.473420260782347,-5,-0.00047532154697022834,0.12402526818333562,-0.02606287438898848,-0.00023766077348511396,121,71,0,-236,1.4142135623730951,1.4142135623730951,1.4142135623730951,1.4142135623730951,-1.414213562373095,64142153.57142864
0,-0.5062560153994224,-3,-0.0004877225581882683,0.05665273354283049,-0.022398825104424303,-0.00024386127909413414,163,70,0,-263,3.52265432476258e+21,-3.52265432476258e+21,1.4142135623730951,-1.4142135623730951,-1.414213562373095,67991658.95238103
0,-0.802139037433155,-2,-0.000715556679244563,0.1405175244703236,-0.016430691814547437,-0.0003577783396222814,392,35,0,-450,-1.4142135623730951,1.4142135623730951,1.4142135623730951,-1.414213562373095,1.0000000000000004,67437601.38095237
0,-0.8741204065676309,-1,-0.0006839752790044062,0.2857742987862337,-0.004739062112493429,-0.000341987639502203,523,24,0,-559,1.1780321605134496e+22,-5.890160802567244e+21,-5.890160802567244e+21,-1.414213562373095,-1.0,1082369308.5238109
0,-0.8790760869565217,0,-0.0005976044098956641,0.1399689177791508,-0.0027175140696210046,-0.00029880220494783196,633,9,0,-647,-1.0,1.0,-1.0,1.0,-1.0,4759276634.76191
0,-0.9843423799582462,0,-0.0005140169085943846,0.15300950334791968,-0.003131748320590048,-0.0002570084542971923,922,10,0,-943,-1.0,1.0,-1.0,1.0,-1.0,28145455114.809555
0,-0.9138332557056358,0,-0.0004258309672440056,0.2509198617377527,-0.002794833591571954,-0.00021291548362200276,955,13,0,-981,-1.0,1.0,-1.0,1.0,-1.0,57212722852.52387
0,-0.9706109822119102,-1,-0.0003754781362521898,0.25097754041049575,-0.003684651083603587,-0.00018773906812609483,1223,14,0,-1255,-1.0000000115423908,-1.0,1.0,-1.0,1.0,141255992078.00015
0,-0.975292587776333,0,-0.00031716832122807577,0.2815392199862686,-0.0029331021528680827,-0.00015858416061403788,1467,18,0,-1500,-1.3247179572447454,1.0000000000000002,-1.0,1.0,-1.0,362947442158.80994
0,-0.9237179487179487,-2,-0.0002961583676556425,0.34045118660444124,-0.0035185185185185185,-0.00014807918382782123,1406,18,0,-1441,1.0000000000000002,-1.0,1.0,-1.0,1.0,393982224060.4766
0,-0.885160543824125,-4,-0.00025612284254170276,0.21559705055916728,-0.003332323190581796,-0.0001280614212708514,1451,19,0,-1530,-1.5396133460819765,1.0000000000000018,1.000000000000001,1.000000000000001,-1.0000000000000007,270948776043.38126
0,-1.008159102498725,-2,-0.00025711785322589257,0.21036758815791237,-0.003704474086797821,-0.00012855892661294634,1880,23,0,-1977,-1.5874010519681987,-1.0000000000000056,1.0000000000000033,1.0000000000000027,-1.0000000000000024,193888006112.85736
0,-1.0414555504375862,-3,-0.0002399114375576103,0.2626462615684728,-0.004438855670836631,-0.00011995571877880515,2160,29,0,-2261,-1.903404896617115,-1.0450423580697215,1.0000000000000058,-1.0000000000000047,-1.000000000000004,276164997413.7622
0,-1.0186310247063588,-1,-0.00020632591142522965,0.19795373955043155,-0.004279873158812643,-0.00010316295571261483,2437,30,0,-2515,-1.955736142470922,-1.1794778153088934,1.0462823739504885,1.0462823739504885,-1.000000000000003,819978454135.9056
0,-1.0250235183443084,-2,-0.00019289114007232006,0.21810267064163422,-0.0035976047172810656,-9.644557003616e-05,2658,32,0,-2724,-2.2002264318511022,-1.0716193770756794,1.0607256987160087,1.0607256987160087,1.0000000000000024,2084982705874.2402
0,-1.014341590612777,-5,-0.00018896080302026403,0.25051297195004385,-0.0036140313987248554,-9.4480401510132e-05,2675,32,0,-2723,-2.117677709668257,1.0119324167912285,1.0119324167912285,-1.000000000000001,1.000000000000001,3853223641628.4805
0,-0.9799448022079117,-3,-0.00018033581196317842,0.30000935458538536,-0.0032306328583834656,-9.016790598158921e-05,2620,34,0,-2663,-2.4859595960448515,1.116834156307624,1.116834156307624,1.0000000000000016,1.0000000000000004,5342701158719.102
0,-1.0,-4,-0.00018291567587342246,0.30749676508460444,-0.0022333770930969784,-9.145783793671116e-05,2689,40,0,-2734,-2.737850575877385,1.897691411470106,-1.0000000001609886,-1.0000000000000013,-1.000000000000001,5590878713865.196
0,-0.957896817552876,-3,-0.0001893825262065789,0.3902146569127988,-0.0022819630787047494,-9.469126310328943e-05,2375,46,0,-2423,-2.7914614844734777,2.1410119899776543,1.0000000035099055,-1.0000000000000022,-1.000000000000002,3825324099566.2896
0,-0.9123287671232876,-8,-0.00020834180569154778,0.3561797168430065,-0.004315026297452857,-0.00010417090284577388,1928,56,0,-1998,-3.3573372775095454,2.208087690699199,1.7320508075688814,-1.7320508075688779,1.0640168779317396,1668731062280.859
0,-0.8872340425531915,-11,-0.00023602927442223793,0.38665601252145343,-0.005934877417846065,-0.00011801463721111883,1574,79,0,-1668,-4.386215743802849,3.7860018998285536,-1.9318516525781397,1.9318516525781373,1.0521631584407196,643847905660.0482
0,-0.8338914936369726,-11,-0.0002793606343842455,0.32257884018130095,-0.014162563951592929,-0.0001396803171921227,1119,101,0,-1245,-4.785074985620535,3.955155621922185,-2.4532349096418486,1.7166373733258207,-1.1049651166786574,138888963337.143
0,-0.7908937605396291,-10,-0.00033356970077588717,0.30575119151556374,-0.020894645977117893,-0.0001667848503879437,802,122,0,-938,-4.947727803220226,4.011777752205331,-2.4539993243786196,1.7164313757484035,-1.1606375673339375,21367744202.380978
