Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.07894736842105263,0.8387096774193549,0.8387096774193549,0.8387096774193549
1,1.0,1.0,1.0,1.0,0.1,0.1,0.10000000000000002,0.1,0.8604651162790697,0.8604651162790697,0.8604651162790697
2,1.0,1.0,1.0,1.0,0.05,0.05,0.05000000000000001,0.05,0.7553648068669528,0.7553648068669528,0.7553648068669528
3,1.0,1.0,1.0,1.0,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.0967741935483871,0.8041958041958042,0.8041958041958042,0.8041958041958042
4,1.0,1.0,1.0,1.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.807799442896936,0.807799442896936,0.8077994428969361
5,1.0,1.0,1.0,1.0,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.13253012048192772,0.7491289198606271,0.7491289198606271,0.7491289198606271
6,1.0,1.0,1.0,1.0,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.06451612903225806,0.7339449541284404,0.7339449541284404,0.7339449541284404
7,1.0,1.0,1.0,1.0,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.7637362637362637,0.7637362637362637,0.7637362637362637
8,1.0,1.0,1.0,1.0,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.08045977011494253,0.950890116635973,0.950890116635973,0.950890116635973
9,1.0,1.0,1.0,1.0,0.04504504504504504,0.04504504504504504,0.04504504504504504,0.04504504504504504,0.752913752913753,0.752913752913753,0.7529137529137528
10,1.0,1.0,1.0,1.0,0.1416184971098266,0.1416184971098266,0.1416184971098266,0.1416184971098266,0.7577487765089723,0.7577487765089723,0.7577487765089723
11,1.0,1.0,1.0,1.0,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.07407407407407407,0.6666666666666666,0.6666666666666666,0.6666666666666666
12,1.0,1.0,1.0,1.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.02631578947368421,0.7016129032258065,0.7016129032258065,0.7016129032258065
13,1.0,1.0,1.0,1.0,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.06944444444444445,0.7008928571428571,0.7008928571428571,0.7008928571428571
14,1.0,1.0,1.0,1.0,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.7450980392156863,0.7450980392156863,0.7450980392156863
15,1.0,1.0,1.0,1.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.6428571428571429,0.6428571428571429,0.6428571428571429
16,1.0,1.0,1.0,1.0,0.08955223880597014,0.08955223880597014,0.08955223880597016,0.08955223880597014,0.7009803921568627,0.7009803921568627,0.7009803921568627
17,1.0,1.0,1.0,1.0,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.06818181818181818,0.7722222222222223,0.7722222222222223,0.7722222222222223
18,1.0,1.0,1.0,1.0,0.1891891891891892,0.1891891891891892,0.18918918918918917,0.1891891891891892,0.8192771084337349,0.8192771084337349,0.819277108433735
19,1.0,1.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.8300653594771242,0.8300653594771242,0.8300653594771242
20,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8356164383561644,0.8356164383561644,0.8356164383561644
21,1.0,1.0,1.0,1.0,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.15151515151515152,0.8352941176470589,0.8352941176470589,0.8352941176470589
22,1.0,1.0,1.0,1.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.805,0.805,0.805
23,1.0,1.0,1.0,1.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.8345864661654135,0.8345864661654135,0.8345864661654135
24,1.0,1.0,1.0,1.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.808,0.808,0.808
25,1.0,1.0,1.0,1.0,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.11428571428571428,0.8616071428571429,0.8616071428571429,0.8616071428571429
26,1.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8490566037735849,0.8490566037735849,0.8490566037735849
