Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
21,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0011173184357541898,0,0.0,0.0,0,0.0,0.0,1,0.0011173184357541898,0.0011173184357541898
22,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0010582010582010583,1,0.0013908205841446453,1.0,0,0.0,0.0,1,0.0010582010582010583,0.0010582010582010583
23,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0010204081632653062,1,0.0013351134846461949,0.5,0,0.0,0.0,1,0.0010204081632653062,0.0010204081632653062
24,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0010050251256281408,1,0.0013315579227696406,0.5,0,0.0,0.0,1,0.0010050251256281408,0.0010050251256281408
25,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
26,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0010204081632653062,0,0.0,0.0,0,0.0,0.0,1,0.0010204081632653062,0.0010204081632653062
27,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0010395010395010396,0,0.0,0.0,1,0.005952380952380952,0.0010427528675703858,1,0.0010395010395010396,0.0010395010395010396
28,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
29,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0024067388688327317,1,0.001466275659824047,0.3333333333333333,1,0.006711409395973154,0.0012077294685990338,2,0.0024067388688327317,0.0024067388688327317
30,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0012330456226880395,1,0.0015600624024961,0.5,0,0.0,0.0,1,0.0012330456226880395,0.0012330456226880395
31,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0013157894736842105,0,0.0,0.0,0,0.0,0.0,1,0.0013157894736842105,0.0013157894736842105
32,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0012787723785166241,0,0.0,0.0,0,0.0,0.0,1,0.0012787723785166241,0.0012787723785166241
33,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
34,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.002544529262086514,1,0.0016313213703099511,0.3333333333333333,0,0.0,0.0,2,0.002544529262086514,0.002544529262086514
35,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0013054830287206266,0,0.0,0.0,0,0.0,0.0,1,0.0013054830287206266,0.0013054830287206266
36,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0012853470437017994,0,0.0,0.0,0,0.0,0.0,1,0.0012853470437017994,0.0012853470437017994
37,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0025575447570332483,2,0.00333889816360601,0.5,0,0.0,0.0,2,0.0025575447570332483,0.0025575447570332483
38,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
39,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
40,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
41,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
42,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
43,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
44,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
45,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
46,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
47,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
48,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
49,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
50,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
51,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
52,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
53,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
54,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
55,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
56,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.001692047377326565,0,0.0,0.0,0,0.0,0.0,1,0.001692047377326565,0.001692047377326565
57,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0014044943820224719,0,0.0,0.0,0,0.0,0.0,1,0.0014044943820224719,0.0014044943820224719
58,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0018726591760299626,0,0.0,0.0,1,0.001976284584980237,0.0009407337723424271,2,0.0018726591760299626,0.0018726591760299626
59,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0016570008285004142,0,0.0,0.0,0,0.0,0.0,2,0.0016570008285004142,0.0016570008285004142
60,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0015910898965791568,0,0.0,0.0,0,0.0,0.0,2,0.0015910898965791568,0.0015910898965791568
61,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0014771048744460858,0,0.0,0.0,1,0.0031847133757961785,0.0007423904974016332,2,0.0014771048744460858,0.0014771048744460858
62,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
63,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0005586592178770949,0,0.0,0.0,0,0.0,0.0,1,0.0005586592178770949,0.0005586592178770949
64,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
65,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
66,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
