Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.13333333333333333,0.05263157894736842,0.07547169811320754,0.05263157894736842,0.9329896907216495,0.8341013824884793,0.8807785888077859
1,1.0,1.0,1.0,1.0,0.4090909090909091,0.225,0.2903225806451613,0.225,0.9458333333333333,0.8798449612403101,0.9116465863453815
2,1.0,1.0,1.0,1.0,0.26666666666666666,0.13333333333333333,0.17777777777777776,0.13333333333333333,0.8916256157635468,0.776824034334764,0.8302752293577982
3,1.0,1.0,1.0,1.0,0.3469387755102041,0.1827956989247312,0.23943661971830985,0.1827956989247312,0.9168831168831169,0.8228438228438228,0.8673218673218673
4,1.0,1.0,1.0,1.0,0.34782608695652173,0.1839080459770115,0.24060150375939848,0.1839080459770115,0.9056603773584906,0.8022284122562674,0.8508124076809452
5,1.0,1.0,1.0,1.0,0.3888888888888889,0.23333333333333334,0.2916666666666667,0.23333333333333334,0.8685258964143426,0.759581881533101,0.8104089219330854
6,1.0,1.0,1.0,1.0,0.24444444444444444,0.16666666666666666,0.1981981981981982,0.16666666666666666,0.8274111675126904,0.7477064220183486,0.7855421686746988
7,1.0,1.0,1.0,1.0,0.27586206896551724,0.13793103448275862,0.1839080459770115,0.13793103448275862,0.8627450980392157,0.7252747252747253,0.7880597014925372
8,1.0,1.0,1.0,1.0,0.2222222222222222,0.12173913043478261,0.15730337078651685,0.12173913043478261,0.9689283449587826,0.937998772252916,0.9532127261384903
9,1.0,1.0,1.0,1.0,0.2727272727272727,0.058823529411764705,0.0967741935483871,0.058823529411764705,0.9223300970873787,0.6643356643356644,0.7723577235772359
10,1.0,1.0,1.0,1.0,0.265625,0.04096385542168675,0.07098121085594991,0.04096385542168675,0.9462857142857143,0.6753670473083198,0.7881960970966206
11,1.0,1.0,1.0,1.0,0.10909090909090909,0.02666666666666667,0.042857142857142864,0.02666666666666667,0.8619718309859155,0.5828571428571429,0.6954545454545453
12,1.0,1.0,1.0,1.0,0.1568627450980392,0.08421052631578947,0.10958904109589042,0.08421052631578947,0.7892156862745098,0.6491935483870968,0.7123893805309733
13,1.0,1.0,1.0,1.0,0.24528301886792453,0.13,0.1699346405228758,0.13,0.7740112994350282,0.6116071428571429,0.683291770573566
