dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
mathoverflow,0,0,0.1,0.18619699951636334,0.048636174100610635,0.16666666666666666,0.06,0.32051282051282054,0.10742197743799378,0.029479909526988493,0.11764705882352941,0.031914893617021274,0.19796954314720813,0.13606883131977374,0.036443001786826974,0.14285714285714285,0.041666666666666664,0.2445141065830721
mathoverflow,0,0,0.25,0.19363065102979699,0.05214032287929468,0.125,0.08108108108108109,0.33707865168539325,0.11168537409447024,0.031323223721188106,0.09352517985611511,0.034722222222222224,0.19480519480519481,0.14147783891553403,0.038832921284017365,0.14285714285714285,0.04926108374384237,0.2469135802469136
mathoverflow,0,0,0.5,0.20501596366489822,0.05050805183298307,0.16666666666666666,0.06,0.34375,0.11818342544363473,0.030355890795887193,0.125,0.031914893617021274,0.19298245614035087,0.14972973902495554,0.03752019308820013,0.13333333333333333,0.041666666666666664,0.24719101123595508
mathoverflow,0,0,0.75,0.2202960606899824,0.05209621612498687,0.16666666666666666,0.08823529411764706,0.37209302325581395,0.1269950107585322,0.031028956362697688,0.125,0.045871559633027525,0.2077922077922078,0.16089949677466814,0.03848318848222408,0.13333333333333333,0.06134969325153374,0.2666666666666666
mathoverflow,0,0,1.0,0.22961355697475888,0.057055638781429406,0.19480519480519481,0.0625,0.37362637362637363,0.13241815798183112,0.03461996135758797,0.14285714285714285,0.03636363636363636,0.22972972972972974,0.16774211528902658,0.04267988814746595,0.14285714285714285,0.04597701149425287,0.28451882845188287
mathoverflow,0,0,2.0,0.2913610949009338,0.05336497000466137,0.3333333333333333,0.1527777777777778,0.47191011235955055,0.16786978814687809,0.033503348123984485,0.16666666666666666,0.09482758620689655,0.2727272727272727,0.21271710839134927,0.04051696821122708,0.14285714285714285,0.11702127659574468,0.345679012345679
mathoverflow,0,0,3.0,0.3219366805552748,0.0587485777544269,0.3333333333333333,0.16666666666666666,0.47191011235955055,0.18581999214471007,0.03794064930897725,0.21212121212121213,0.0898876404494382,0.2953020134228188,0.23531178981103817,0.04550674960389365,0.22115384615384615,0.11678832116788322,0.3534136546184739
mathoverflow,0,0,5.0,0.35632652431210676,0.05231185544156805,0.3333333333333333,0.19230769230769232,0.4691358024691358,0.20535670204653778,0.034012937097308606,0.2,0.10526315789473684,0.29457364341085274,0.2601930218055103,0.04033163863560156,0.21875,0.1360544217687075,0.36190476190476195
mathoverflow,0,0.1,0,0.18954237336764948,0.05303373562311588,0.14285714285714285,0.041666666666666664,0.3194444444444444,0.10924392697393634,0.0315205357543097,0.09090909090909091,0.02247191011235955,0.19760479041916168,0.13842743880708056,0.03927391290404704,0.125,0.029197080291970805,0.2426470588235294
mathoverflow,0,0.1,0.1,0.19236399708175345,0.0526666120848296,0.18181818181818182,0.057971014492753624,0.3380281690140845,0.11113497990820058,0.03218410703931291,0.125,0.03007518796992481,0.2033898305084746,0.14069439775474776,0.039672946800416546,0.14782608695652175,0.0396039603960396,0.253968253968254
mathoverflow,0,0.1,0.25,0.1937832600763563,0.05160425959251688,0.16666666666666666,0.05555555555555555,0.36065573770491804,0.11163030319259766,0.030437683947277493,0.10526315789473684,0.027522935779816515,0.2233502538071066,0.1414743860149859,0.03796347527366121,0.10989010989010989,0.03680981595092025,0.2758620689655173
mathoverflow,0,0.1,0.5,0.20551688752272176,0.04835711587317233,0.16666666666666666,0.06557377049180328,0.31683168316831684,0.11850825452598658,0.029252287179575596,0.1,0.03669724770642202,0.19875776397515527,0.15012823292673444,0.03605666218286269,0.09722222222222222,0.04705882352941177,0.24427480916030536
mathoverflow,0,0.1,0.75,0.22848558470797584,0.046675369396514906,0.2,0.10294117647058823,0.38,0.1316579316217018,0.028614434056412754,0.125,0.05185185185185185,0.2550335570469799,0.16681894255715515,0.034898339282211276,0.13333333333333333,0.06896551724137931,0.3052208835341366
mathoverflow,0,0.1,1.0,0.23375044200071085,0.05813553945521086,0.25,0.078125,0.3564356435643564,0.13465113513355118,0.034559652886508536,0.125,0.045454545454545456,0.22794117647058823,0.17064514593033253,0.04292184089260819,0.15384615384615385,0.0574712643678161,0.27802690582959644
mathoverflow,0,0.1,2.0,0.2906771570921722,0.056280988263869354,0.25,0.14084507042253522,0.43661971830985913,0.16748499120861868,0.03481084833350114,0.14893617021276595,0.0851063829787234,0.28187919463087246,0.21222579923909082,0.04234459605977703,0.25,0.11111111111111112,0.3373493975903614
mathoverflow,0,0.1,3.0,0.33010740680125017,0.05237487451924783,0.3333333333333333,0.2112676056338028,0.4857142857142857,0.19028126125769707,0.03348786757522622,0.2,0.11702127659574468,0.2786885245901639,0.24108430266561345,0.04012646748250425,0.2,0.1527777777777778,0.35416666666666663
mathoverflow,0,0.1,5.0,0.3585173256740734,0.05169511530280534,0.3333333333333333,0.2222222222222222,0.5,0.20678936888535038,0.034640779577945466,0.2,0.11009174311926606,0.2874251497005988,0.26193410237968984,0.04074906215182799,0.24,0.147239263803681,0.3621399176954732
mathoverflow,0,0.25,0,0.1967115716766349,0.049316357875179614,0.14285714285714285,0.05405405405405406,0.319672131147541,0.11362113541404054,0.0305214910414631,0.125,0.032520325203252036,0.19796954314720813,0.143852265458897,0.03742086172120747,0.1111111111111111,0.041025641025641026,0.2445141065830721
mathoverflow,0,0.25,0.1,0.19305771877516148,0.047524019651715,0.12987012987012986,0.06,0.2978723404255319,0.1114217570479825,0.0291921276510297,0.14285714285714285,0.031914893617021274,0.1830065359477124,0.14110615241649535,0.03584580498665911,0.125,0.041666666666666664,0.22672064777327933
