dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
CollegeMsg,0,0,0.1,0.2900732891374651,0.12803382313525052,0.0,0.0,0.5714285714285714,0.21359378252956115,0.11017747718059717,0.0,0.0,0.4714285714285714,0.2435925800855241,0.11811087194957398,0.0,0.0,0.515625
CollegeMsg,0,0,0.25,0.30061422041486274,0.13034489993732076,0.0,0.0,0.6040816326530613,0.2215489838470938,0.11059718890009645,0.0,0.0,0.4785714285714286,0.25258739308798606,0.11873849941651142,0.0,0.0,0.5234375000000001
CollegeMsg,0,0,0.5,0.32555149370864406,0.14401163650623874,0.0,0.0,1.0,0.2373845202507773,0.11729154330728211,0.0,0.0,0.5,0.27108447893087034,0.12721754271324234,0.0,0.0,0.6666666666666666
CollegeMsg,0,0,0.75,0.3284355668469403,0.14641898254366764,0.0,0.0,0.6454545454545455,0.2425190312963895,0.12505447483600754,0.0,0.0,0.5202312138728323,0.2761915042374498,0.1345002449632555,0.0,0.0,0.5748987854251013
CollegeMsg,0,0,1.0,0.34403875824943897,0.14738410452454018,0.0,0.0,0.6363636363636364,0.256615915359477,0.12579866228850317,0.0,0.0,0.5214285714285715,0.2917640205846063,0.13524048137843492,0.0,0.0,0.5703125
CollegeMsg,0,0,2.0,0.4059878860483474,0.15659062255873696,0.0,0.0,0.6818181818181818,0.30225292764518324,0.13645274591403878,0.0,0.0,0.5683962264150944,0.34387744583933566,0.14573222418255036,0.0,0.0,0.6171874999999999
CollegeMsg,0,0,3.0,0.4457186251023575,0.1573695818158964,0.0,0.0,0.710204081632653,0.3287700079759717,0.14037871849996758,0.0,0.0,0.5785714285714286,0.3749497436410709,0.14845826304230036,0.0,0.0,0.6328125000000001
CollegeMsg,0,0,5.0,0.46946147898103574,0.16378468558677317,0.0,0.0,0.707641196013289,0.3488093215369371,0.14535951416321446,0.0,0.0,0.5911764705882353,0.39710208576961126,0.15410329110386634,0.0,0.0,0.6425196850393701
CollegeMsg,0,0.1,0,0.2926312726217378,0.14569044012703297,0.0,0.0,1.0,0.21512091294873245,0.11304587602102088,0.0,0.0,0.5,0.24572671392556786,0.12445832119079481,0.0,0.0,0.6666666666666666
CollegeMsg,0,0.1,0.1,0.29925854415838304,0.1422850044863998,0.0,0.0,1.0,0.2193714025389571,0.11180317304961056,0.0,0.0,0.5,0.25067548820986413,0.12266531786975743,0.0,0.0,0.6666666666666666
CollegeMsg,0,0.1,0.25,0.3167686416911176,0.13685050857706835,0.0,0.0,0.6090909090909091,0.23413431062002282,0.11489513623750276,0.0,0.0,0.48905109489051096,0.26688301897769756,0.12421091883351909,0.0,0.0,0.5425101214574899
CollegeMsg,0,0.1,0.5,0.32023847395755783,0.14690214898414547,0.0,0.0,0.6436781609195402,0.23581534109954458,0.12279046746015677,0.0,0.0,0.5333333333333333,0.26873999601973386,0.13269400518674335,0.0,0.0,0.5833333333333333
CollegeMsg,0,0.1,0.75,0.34502520536087294,0.14776602613842243,0.0,0.0,0.6666666666666666,0.2538940180181923,0.12247074208210246,0.0,0.0,0.5380952380952381,0.2895342618002413,0.13154802879048694,0.0,0.0,0.5885416666666666
CollegeMsg,0,0.1,1.0,0.36395835185955755,0.14918871376333195,0.0,0.0,0.6636363636363637,0.26985027149077845,0.12738308882940746,0.0,0.0,0.5377358490566038,0.307254101821748,0.1365804111122147,0.0,0.0,0.5910931174089069
CollegeMsg,0,0.1,2.0,0.42084467567122175,0.15780610805301848,0.0,0.0,1.0,0.31041792556402503,0.1346814613295253,0.0,0.0,0.5809248554913294,0.35413819247826733,0.14409444358806922,0.0,0.0,0.6666666666666666
CollegeMsg,0,0.1,3.0,0.44927200015479946,0.16092595725998302,0.0,0.0,0.7083333333333334,0.33095776738077715,0.1420028058801605,0.0,0.0,0.5769230769230769,0.37750455589755977,0.1505474139418015,0.0,0.0,0.6222961730449251
CollegeMsg,0,0.1,5.0,0.4688240228481446,0.1653308094865344,0.0,0.0,0.7162629757785467,0.3480960420221795,0.1474020210633642,0.0,0.0,0.5982658959537572,0.3962428987653071,0.15607864199593277,0.0,0.0,0.6519685039370079
CollegeMsg,0,0.25,0,0.30820955133940175,0.14471386278670983,0.0,0.0,1.0,0.22354529391446043,0.11514421768563159,0.0,0.0,0.5,0.2559003043405524,0.12531379366463244,0.0,0.0,0.6666666666666666
CollegeMsg,0,0.25,0.1,0.3086432566332605,0.1401385087548954,0.0,0.0,0.6068181818181818,0.22798565832355266,0.11767205037783378,0.0,0.0,0.4913294797687861,0.25991372199411467,0.12723780029580337,0.0,0.0,0.5404858299595142
CollegeMsg,0,0.25,0.25,0.315277789212705,0.14367965883372738,0.0,0.0,0.6227272727272727,0.2339328844676394,0.12084282801363339,0.0,0.0,0.5,0.2662154941406413,0.13034002125676572,0.0,0.0,0.5546558704453441
CollegeMsg,0,0.25,0.5,0.33577048727594944,0.14616692653211114,0.0,0.0,0.6643598615916955,0.24712343672627998,0.12442102919240172,0.0,0.0,0.5549132947976878,0.2815983120351961,0.13357743439782396,0.0,0.0,0.6047244094488189
CollegeMsg,0,0.25,0.75,0.3523375464951425,0.15186283235585607,0.0,0.0,0.6580459770114943,0.2613306785010366,0.13005406200796585,0.0,0.0,0.5452380952380952,0.29728767205067147,0.1395018170215174,0.0,0.0,0.5963541666666666
CollegeMsg,0,0.25,1.0,0.37164031372819695,0.15307211398725482,0.0,0.0,0.6590909090909091,0.27653191170146807,0.1315430553596954,0.0,0.0,0.5452488687782805,0.3146072541500078,0.14094076377329842,0.0,0.0,0.5911458333333334
CollegeMsg,0,0.25,2.0,0.42138048892441454,0.15954360979955243,0.0,0.0,0.75,0.3111221566129806,0.13878401329711282,0.0,0.0,0.6040462427745664,0.35452841802968893,0.14729558149606398,0.0,0.0,0.6582677165354331
CollegeMsg,0,0.25,3.0,0.44308217415403583,0.16280465800646488,0.0,0.0,0.6925287356321839,0.32936083039920017,0.14290397274446118,0.0,0.0,0.5904977375565611,0.37493798899460123,0.15173144525687202,0.0,0.0,0.6311970979443773
CollegeMsg,0,0.25,5.0,0.4808315230163121,0.15613871671190457,0.0,0.0,1.0,0.35381823228855847,0.14224028665978927,0.0,0.0,0.6040462427745664,0.4037339405775026,0.149642185597695,0.0,0.0,0.6666666666666666
CollegeMsg,0,0.5,0,0.31679590207025116,0.14705653478576386,0.0,0.0,0.6112956810631229,0.23374460207590841,0.12171165945416523,0.0,0.0,0.5057803468208093,0.26617995591805554,0.1313782654030672,0.0,0.0,0.5511811023622047
CollegeMsg,0,0.5,0.1,0.32720898841341545,0.15732121756415657,0.0,0.0,1.0,0.24122217618272376,0.1260863414248344,0.0,0.0,0.5166666666666667,0.2751428395916914,0.13799228995709922,0.0,0.0,0.6666666666666666
CollegeMsg,0,0.5,0.25,0.32912012243858624,0.1551936324956947,0.0,0.0,0.6379310344827587,0.2454360362089656,0.12899158200069835,0.0,0.0,0.5285714285714286,0.2791363640388265,0.139879941391702,0.0,0.0,0.5781249999999999
CollegeMsg,0,0.5,0.5,0.3558195990172912,0.1558096933220764,0.0,0.0,0.6521739130434783,0.2644826166410486,0.13153685816941676,0.0,0.0,0.5380952380952381,0.30095829296923043,0.1417595382611958,0.0,0.0,0.5885416666666666
CollegeMsg,0,0.5,0.75,0.37070564129081623,0.15482934487046499,0.0,0.0,1.0,0.27349294507153177,0.13022631167433885,0.0,0.0,0.5364963503649635,0.31177293619001717,0.1398096393715901,0.0,0.0,0.6666666666666666
CollegeMsg,0,0.5,1.0,0.387714903197784,0.1491929758180541,0.0,0.0,0.6839080459770115,0.28611638109528015,0.13142995382750106,0.0,0.0,0.5666666666666667,0.32589736319351403,0.1395611122543232,0.0,0.0,0.6197916666666666
CollegeMsg,0,0.5,2.0,0.4405941265348528,0.1602899753147494,0.0,0.0,0.7,0.32666647081604994,0.14121444397338678,0.0,0.0,0.579185520361991,0.37195123672784636,0.1499793368448288,0.0,0.0,0.6291486291486291
CollegeMsg,0,0.5,3.0,0.45605190667827356,0.1645719156922984,0.0,0.0,0.7227272727272728,0.3386638333332951,0.14442717644006234,0.0,0.0,0.5966981132075472,0.38552029112967073,0.153977486581171,0.0,0.0,0.6437659033078881
CollegeMsg,0,0.5,5.0,0.47222300527335254,0.16393232714432454,0.0,0.0,0.7301038062283737,0.35017688366535576,0.1494206235662051,0.0,0.0,0.6098265895953757,0.3985569507643493,0.15774103136810697,0.0,0.0,0.6645669291338583
CollegeMsg,0,0.75,0,0.3402649708560336,0.14837375941087916,0.0,0.0,0.6511627906976745,0.24997861473362426,0.12586025770826803,0.0,0.0,0.530952380952381,0.2852427270727304,0.13568076258567535,0.0,0.0,0.5807291666666666
CollegeMsg,0,0.75,0.1,0.34301380815661003,0.14585631176275898,0.0,0.0,0.6264367816091954,0.25492543902336473,0.12424559346457417,0.0,0.0,0.5202312138728323,0.29020759243641975,0.13356126850438274,0.0,0.0,0.5677083333333333
CollegeMsg,0,0.75,0.25,0.35932303017119654,0.15242073810770343,0.0,0.0,0.6681818181818182,0.2644211862773052,0.1303050643006374,0.0,0.0,0.5380952380952381,0.30117379356472096,0.1394677493688368,0.0,0.0,0.5951417004048583
CollegeMsg,0,0.75,0.5,0.38211954282714905,0.15100899677111357,0.0,0.0,0.678030303030303,0.2826348160652205,0.1307765494675403,0.0,0.0,0.5357142857142857,0.3219226428101699,0.1400255842636748,0.0,0.0,0.5956738768718802
