dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
networkadex,0.1,0,3.0,0.3010218054712149,0.11977155273131872,0.25,0.0582010582010582,0.65,0.0662966201678559,0.03384563960099453,0.03571428571428571,0.004101722723543888,0.19863013698630136,0.10755987118391622,0.051556796757943224,0.06896551724137931,0.00801924619085806,0.29743589743589743
networkadex,0.1,0,5.0,0.32075824340479797,0.12894809881699912,0.3333333333333333,0.07407407407407407,0.7857142857142857,0.07054792555818194,0.035704633177995465,0.038461538461538464,0.004922067268252666,0.2054794520547945,0.11451524541489476,0.05471942374037173,0.07804878048780488,0.009623095429029671,0.3076923076923077
networkadex,0.1,0.1,0,0.1201095376444046,0.07451924215167412,0.0,0.0,0.6408839779005525,0.02704331682716815,0.02022616166571377,0.0,0.0,0.1444582814445828,0.043617301106650616,0.031004866119950535,0.0,0.0,0.23577235772357724
networkadex,0.1,0.1,0.1,0.1273749316539973,0.07408446392405117,0.0,0.0,0.6243093922651933,0.028905011009425125,0.020750300290174713,0.0,0.0,0.14072229140722292,0.04660598969534459,0.03176486512346386,0.0,0.0,0.2296747967479675
networkadex,0.1,0.1,0.25,0.1374792510379437,0.07418590560943941,0.2,0.0,0.6132596685082873,0.031009225536067383,0.02134293627670365,0.018518518518518517,0.0,0.17355371900826447,0.05003714128299551,0.032378928545148754,0.022222222222222223,0.0,0.23595505617977525
networkadex,0.1,0.1,0.5,0.15952662252077554,0.08188852182159197,0.14285714285714285,0.0,0.6298342541436464,0.03608189325129079,0.023763980704836443,0.0,0.0,0.14196762141967623,0.058222474734167036,0.03629613399961295,0.0,0.0,0.23170731707317074
networkadex,0.1,0.1,0.75,0.17905457408399825,0.08154910472428524,0.2,0.0,0.6574585635359116,0.0399439711904606,0.0240966894631175,0.0,0.0,0.2066115702479339,0.06459219244470395,0.03617389494846059,0.0,0.0,0.28089887640449435
networkadex,0.1,0.1,1.0,0.20001363722996293,0.09230735575521531,0.16666666666666666,0.0,0.5911602209944752,0.04476695678039213,0.026456512550637558,0.0,0.0,0.19008264462809918,0.07239773894198574,0.04028699439512774,0.0,0.0,0.25842696629213485
networkadex,0.1,0.1,2.0,0.2763484247632626,0.1104334535414214,0.2,0.03225806451612903,0.6629834254143646,0.060848288155790686,0.03120407956578911,0.0625,0.004101722723543888,0.17355371900826447,0.09873246874936882,0.04766958037792257,0.05042016806722689,0.00801924619085806,0.24615384615384614
networkadex,0.1,0.1,3.0,0.30257878045634107,0.12134173460477508,0.3333333333333333,0.06666666666666667,0.6464088397790055,0.06673064745614157,0.034397717304143254,0.1,0.004922067268252666,0.2231404958677686,0.10825869456278499,0.05246203492006218,0.06451612903225806,0.009623095429029671,0.30337078651685395
networkadex,0.1,0.1,5.0,0.3191560321609018,0.12633098538896712,0.3333333333333333,0.09009009009009009,0.7857142857142857,0.07014569299982694,0.03531450091948857,0.07142857142857142,0.005742411812961444,0.23140495867768596,0.11384835836766923,0.053891373256821286,0.07881773399014778,0.011226944667201285,0.3146067415730337
networkadex,0.1,0.25,0,0.1359640916234329,0.07377786337412574,0.14285714285714285,0.0,0.6243093922651933,0.03066564329724891,0.02108427113501765,0.0,0.0,0.1487603305785124,0.04948627637920744,0.03211039201639859,0.0,0.0,0.2296747967479675
networkadex,0.1,0.25,0.1,0.14274948199439066,0.07388729866495776,0.16666666666666666,0.0,0.6298342541436464,0.03207229500721989,0.021213882207782666,0.0125,0.0,0.17355371900826447,0.051798185720876806,0.03219672632695874,0.041379310344827586,0.0,0.23595505617977525
networkadex,0.1,0.25,0.25,0.15191100345183012,0.08050903586393961,0.2,0.0,0.6464088397790055,0.03425818015146746,0.022491998107426595,0.019230769230769232,0.0,0.14570361145703611,0.055323567938526726,0.03448231627965504,0.0,0.0,0.2378048780487805
