model_type,lr,feature_dim,hidden_dim,num_layers,dropout,batch_size,trained_epochs,predictor_type,train_loss,valid_loss,test_loss,train_aucroc,valid_aucroc,test_aucroc,train_precision,valid_precision,test_precision,train_recall,valid_recall,test_recall,train_f1,valid_f1,test_f1
GAT_binary_lr0.001,0.01,64,64,3,0,32,1,MLP,0.6623286109823752,0.6605572061879295,0.6770616823976691,0.6214448447934693,0.6083530106627508,0.4676776064774044,0.6490434332988625,0.8666666666666667,0.859504132231405,0.3722016308376575,0.1455767077267637,0.10028929604628736,0.4730990294921323,0.24928092042186,0.17962003454231434
GAT_binary_lr0.001,0.01,64,64,1,0.1,32,10,MLP,0.6902805553369612,0.6922688292605537,0.7374226053555807,0.5860669957869019,0.6637239497447485,0.5528227984998637,0.5547354625094847,0.8162544169611308,0.631578947368421,0.5961452928094885,0.25867861142217247,0.16200578592092574,0.5746953942902062,0.39285714285714285,0.2578664620107444
GAT_binary_lr0.001,0.01,64,64,2,0.1,32,162,MLP,0.5371052018980279,0.7876992374658585,0.9311651135935928,0.760917103023902,0.6420586144066894,0.5333057769007661,0.8063294232649071,0.7715877437325905,0.6455696202531646,0.48917716827279467,0.3101903695408735,0.19672131147540983,0.6089323613546185,0.4424920127795527,0.30155210643015523
GAT_binary_lr0.001,0.01,64,64,3,0.1,32,244,MLP,0.54203945543105,0.8445038987057549,0.8637936223636974,0.7637310041042948,0.6631232843730446,0.5490194528575773,0.651906090190609,0.6666666666666666,0.5571245186136072,0.8315789473684211,0.48376259798432253,0.4185149469623915,0.7308619454036094,0.5606748864373783,0.4779735682819383
GAT_binary_lr0.001,0.01,64,64,1,0.2,32,144,MLP,0.7054430939857429,0.6922738786254611,0.7237630775480559,0.5715404568961111,0.6633000981880973,0.6085645950366805,0.5640449438202247,0.7246376811594203,0.6346604215456675,0.4651593773165308,0.2799552071668533,0.26133076181292186,0.5098517164330693,0.40387722132471726,0.3702185792349727
GAT_binary_lr0.001,0.01,64,64,2,0.2,32,32,MLP,0.6068488147233335,0.6688614508935383,0.7098089456558228,0.6954279369007931,0.6238455374575678,0.5229721146880745,0.7401623216920806,0.7131979695431472,0.6233766233766234,0.44618235730170497,0.3146696528555431,0.18514946962391515,0.556747756914254,0.4366744366744367,0.2855018587360595
GAT_binary_lr0.001,0.01,64,64,3,0.2,32,1,MLP,0.6707364781207948,0.651623112814767,0.6730822451186903,0.5809195043853697,0.6336881731621709,0.5009680398077312,0.5794885315054047,0.7772511848341233,0.5495978552278821,0.32587101556708675,0.18365061590145576,0.19768563162970107,0.41715695577908524,0.2971014492753623,0.2907801418439716
GAT_binary_lr0.001,0.01,64,64,1,0.3,32,249,MLP,0.6994654105455389,0.6536577365228108,0.7348522796775355,0.5626759903967522,0.6541026448086336,0.5235733036752966,0.5280724311582556,0.5931372549019608,0.502919708029197,0.730689399555226,0.6774916013437849,0.6644165863066538,0.6130737653937057,0.632514375326712,0.5724968840880764
GAT_binary_lr0.001,0.01,64,64,2,0.3,32,245,MLP,0.5539537082068728,0.74276202917099,0.9855586543227687,0.7314778016937016,0.6416642318192134,0.5479853892012881,0.9130678631519911,0.7922535211267606,0.6501766784452296,0.3620459599703484,0.251959686450168,0.17743490838958534,0.5184988587504644,0.3823279524214104,0.2787878787878788
GAT_binary_lr0.001,0.01,64,64,3,0.3,32,2,MLP,0.674826476387503,0.6625827316726957,0.6667786059957562,0.5541433486408679,0.5760562744451369,0.5499200739467104,0.5910328553276457,0.5627906976744186,0.5922865013774105,0.2413639733135656,0.270996640537514,0.2073288331726133,0.3427548818358861,0.36583522297808013,0.30714285714285716
