dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
networkaion,0,0,0.1,0.05021887063603498,0.043313866399327605,0.0,0.0,0.2727272727272727,0.01000053662029688,0.010138221958000114,0.0,0.0,0.05970149253731343,0.01629966707291741,0.01540031735392738,0.0,0.0,0.08247422680412371
networkaion,0,0,0.25,0.051863951149794266,0.05018593869551066,0.0,0.0,0.2727272727272727,0.010311100900288458,0.011914664388755214,0.0,0.0,0.1044776119402985,0.016827675639430415,0.018023099838815105,0.0,0.0,0.14432989690721648
networkaion,0,0,0.5,0.05123019758324158,0.043109850061706326,0.0,0.0,0.22346368715083798,0.01025293974312562,0.010366627694073179,0.0,0.0,0.06868131868131869,0.016773075297530735,0.015986265470619355,0.0,0.0,0.09880609304240427
networkaion,0,0,0.75,0.059022364482336734,0.04739660535431471,0.0,0.0,0.24394785847299813,0.011907049150484685,0.012316809080798482,0.0,0.0,0.08333333333333333,0.01933910252261127,0.018381560047307437,0.0,0.0,0.11538461538461539
networkaion,0,0,1.0,0.062047330969495454,0.0478269262405629,0.0,0.0,0.1973929236499069,0.012489442536299038,0.011442366455937651,0.0,0.0,0.06593406593406594,0.02038285374295747,0.017527191918826412,0.0,0.0,0.08847926267281105
networkaion,0,0,2.0,0.10426172177364905,0.06102986654471258,0.0,0.0,0.25,0.02049130076903045,0.014398840216819106,0.0,0.0,0.0989010989010989,0.033707029024684615,0.02227326089036689,0.0,0.0,0.13271889400921658
networkaion,0,0,3.0,0.1632199492964071,0.0716403906084046,0.125,0.0,0.35714285714285715,0.03185045387465797,0.017944973765728386,0.024390243902439025,0.0,0.11263736263736264,0.05245255685066377,0.02731660064626642,0.0,0.0,0.15115207373271888
networkaion,0,0,5.0,0.19883934788224192,0.09355889332464279,0.125,0.0,0.5714285714285714,0.0385137708535389,0.022740833642364802,0.0,0.0,0.16758241758241757,0.06344794959592619,0.03430054458944545,0.0,0.0,0.2248847926267281
networkaion,0,0.1,0,0.04617965842062432,0.042008911200141344,0.0,0.0,0.22532588454376165,0.00932900374626342,0.010256170531384787,0.0,0.0,0.07462686567164178,0.015186000127623089,0.015598937840250442,0.0,0.0,0.10309278350515463
networkaion,0,0.1,0.1,0.04925394994730359,0.04687882836560931,0.0,0.0,0.25,0.009641295706825495,0.009951692743890569,0.0,0.0,0.06318681318681318,0.0158325908039201,0.015682920286704496,0.0,0.0,0.08727871552079045
networkaion,0,0.1,0.25,0.04954745527060477,0.04664369310053459,0.0,0.0,0.2777777777777778,0.00989507979459168,0.01028283370675656,0.0,0.0,0.059065934065934064,0.0161464214006991,0.015909095789162286,0.0,0.0,0.08480856319473035
networkaion,0,0.1,0.5,0.05611030985401501,0.04835381327578147,0.0,0.0,0.2777777777777778,0.011454975112100755,0.011648820642769994,0.0,0.0,0.07462686567164178,0.018644182646357425,0.017946594954149422,0.0,0.0,0.10309278350515463
networkaion,0,0.1,0.75,0.05819482056525478,0.047658990802648786,0.0,0.0,0.3055555555555556,0.012068771598106442,0.011552010897341472,0.0,0.0,0.06868131868131869,0.019614153253878306,0.017708078970138055,0.0,0.0,0.09551255660765746
networkaion,0,0.1,1.0,0.06262649577614193,0.046765272335255986,0.0,0.0,0.2222222222222222,0.012717897417957374,0.011717311057733631,0.0,0.0,0.08379120879120878,0.02075477025176202,0.017859744711784396,0.0,0.0,0.11244239631336406
networkaion,0,0.1,2.0,0.10516530607768264,0.056846802446437486,0.0,0.0,0.25,0.02081285319707839,0.014734774080870086,0.0,0.0,0.10027472527472528,0.03411673446056916,0.022170332591330465,0.0,0.0,0.13456221198156681
networkaion,0,0.1,3.0,0.1611761217476601,0.07331772176447884,0.25,0.0,0.38095238095238093,0.03149420742683813,0.018005013098947812,0.0,0.0,0.11126373626373626,0.05182395940768922,0.02736228359233269,0.0,0.0,0.14930875576036864
networkaion,0,0.1,5.0,0.20350048733689718,0.09157655627503747,0.125,0.0,0.5,0.039541607806289236,0.022843021002534256,0.024390243902439025,0.0,0.16071428571428573,0.06510667860361807,0.03445877825781972,0.04081632653061225,0.0,0.21566820276497695
networkaion,0,0.25,0,0.05126685758890787,0.04511908400148226,0.0,0.0,0.21428571428571427,0.010190357723781712,0.010700054091932554,0.0,0.0,0.05970149253731343,0.01667828813297828,0.016603821167026654,0.0,0.0,0.08810209962947717
