dataset,decay_factor,alpha,beta,mean_precision,std_precision,mode_precision,min_precision,max_precision,mean_recall,std_recall,mode_recall,min_recall,max_recall,mean_f1,std_f1,mode_f1,min_f1,max_f1
networkdgd,0,3.0,0.25,0.24308800109241172,0.09923264615162464,0.25,0.0,0.6666666666666666,0.08139470279517548,0.04315572841582417,0.1111111111111111,0.0,0.2857142857142857,0.11956060956007197,0.05703937407868081,0.0,0.0,0.4
networkdgd,0,3.0,0.5,0.25094803777814545,0.10035549777708365,0.25,0.0,0.6666666666666666,0.0848004827187051,0.044327051224667714,0.09090909090909091,0.0,0.2857142857142857,0.12440855189550774,0.05879237362170881,0.0,0.0,0.36363636363636365
networkdgd,0,3.0,0.75,0.26986426559343135,0.10817118237846907,0.3333333333333333,0.0,0.7142857142857143,0.08987212160845784,0.04569463605052656,0.1111111111111111,0.0,0.2857142857142857,0.13225534866393143,0.060877733071434424,0.0,0.0,0.4
networkdgd,0,3.0,1.0,0.2809291000199703,0.10563798844119207,0.3333333333333333,0.0,1.0,0.09438585403969796,0.048367770322768275,0.1111111111111111,0.0,0.42857142857142855,0.13855768788053574,0.06324183077278007,0.15384615384615385,0.0,0.6
networkdgd,0,3.0,2.0,0.33135962638329086,0.1169825755801919,0.3333333333333333,0.0,1.0,0.11049078937641825,0.051690000173056076,0.1111111111111111,0.0,0.42857142857142855,0.16254628510567212,0.06783309359990819,0.14285714285714285,0.0,0.6
networkdgd,0,3.0,3.0,0.3710488399861613,0.12350535287001031,0.3333333333333333,0.0,1.0,0.12350266026409466,0.055621610246104264,0.1111111111111111,0.0,0.5,0.18172278746272824,0.07200193729946151,0.16666666666666666,0.0,0.6
networkdgd,0,3.0,5.0,0.4193188469147648,0.13239599034681096,0.5,0.0,1.0,0.13986587421949218,0.06143253116498403,0.14285714285714285,0.0,0.5833333333333334,0.20569034503790748,0.07868693746662084,0.2,0.0,0.6363636363636365
networkdgd,0,5.0,0,0.2591993587925226,0.10383485481340143,0.3333333333333333,0.0,1.0,0.0860786749074277,0.04366761066359949,0.09090909090909091,0.0,0.42857142857142855,0.12673770267970963,0.05837153367072443,0.0,0.0,0.6
networkdgd,0,5.0,0.1,0.257843700931553,0.10243695754494209,0.3333333333333333,0.0,1.0,0.08629963589894697,0.045075083430794076,0.1111111111111111,0.0,0.42857142857142855,0.12681681989337962,0.05977387862160378,0.13333333333333333,0.0,0.6
networkdgd,0,5.0,0.25,0.2621462296215046,0.10634911813257633,0.3333333333333333,0.0,1.0,0.08729333434237836,0.04587618353762719,0.07692307692307693,0.0,0.42857142857142855,0.12845923721334676,0.0611198802619456,0.0,0.0,0.6
networkdgd,0,5.0,0.5,0.2733936009169811,0.10893699586342144,0.25,0.0,1.0,0.09128354740771069,0.04771551162065851,0.07692307692307693,0.0,0.42857142857142855,0.13420331258265755,0.06290823164829171,0.13333333333333333,0.0,0.6
networkdgd,0,5.0,0.75,0.28244715147021143,0.10398095476409898,0.3333333333333333,0.0,0.6666666666666666,0.09403644649880792,0.04481088329554487,0.07692307692307693,0.0,0.2857142857142857,0.13841865173042212,0.05942094383868633,0.13333333333333333,0.0,0.4
networkdgd,0,5.0,1.0,0.2888797695191531,0.11298015064539307,0.3333333333333333,0.0,1.0,0.09570694618635363,0.045389446419894786,0.1,0.0,0.42857142857142855,0.1410357299038756,0.06087508419226859,0.13333333333333333,0.0,0.6
networkdgd,0,5.0,2.0,0.31901342489480516,0.11740686220489098,0.3333333333333333,0.0,1.0,0.10608492755995129,0.050072275012614756,0.09090909090909091,0.0,0.42857142857142855,0.15621963162808547,0.06645486535315469,0.13333333333333333,0.0,0.6
networkdgd,0,5.0,3.0,0.34802661724567374,0.12211884351965928,0.3333333333333333,0.0,1.0,0.11589540545192936,0.054595166530089154,0.1111111111111111,0.0,0.5,0.1705329161989989,0.07108877151601979,0.125,0.0,0.6
networkdgd,0,5.0,5.0,0.3974154752572093,0.12999753778521478,0.5,0.0,1.0,0.1323653521541538,0.05980864475183064,0.1111111111111111,0.0,0.6666666666666666,0.19477065787694517,0.0768634686146947,0.2,0.0,0.7272727272727272
networkdgd,0.1,0,0,0.19987472567245715,0.1255443198404517,0.0,0.0,0.7,0.07104067514766756,0.056995999486538544,0.0,0.0,0.4166666666666667,0.10287306301210099,0.07571389420983993,0.0,0.0,0.5
networkdgd,0.1,0,0.1,0.21132160619765208,0.12968708529975675,0.0,0.0,0.7777777777777778,0.07494227369921384,0.05850408684653454,0.0,0.0,0.4166666666666667,0.10870277141237157,0.0780655811431957,0.0,0.0,0.5
networkdgd,0.1,0,0.25,0.22740441680801363,0.12720991129945883,0.0,0.0,0.6666666666666666,0.07960505667453321,0.056229101024888165,0.0,0.0,0.5,0.11574900266001727,0.07460611712265199,0.0,0.0,0.5454545454545454
networkdgd,0.1,0,0.5,0.24265848933049342,0.1257555611597774,0.0,0.0,0.6666666666666666,0.08546198836784713,0.05883932112185665,0.0,0.0,0.4166666666666667,0.12410931461611031,0.07766459269982869,0.0,0.0,0.5
networkdgd,0.1,0,0.75,0.26901252654965496,0.1326712630596015,0.2,0.0,0.75,0.09320256101053845,0.058108706429905996,0.0,0.0,0.4166666666666667,0.13587949069521343,0.0773886314895603,0.0,0.0,0.5
networkdgd,0.1,0,1.0,0.29574321664840175,0.1347573265806794,0.3333333333333333,0.0,0.75,0.10210721200933352,0.06187554553056032,0.0,0.0,0.4,0.14895572409529514,0.08175499507683344,0.0,0.0,0.5
networkdgd,0.1,0,2.0,0.37116208517456317,0.12490983817996429,0.3333333333333333,0.0,0.8333333333333334,0.1257878004365384,0.06165823172494049,0.1111111111111111,0.0,0.5833333333333334,0.18430497616969613,0.07909187806243824,0.2222222222222222,0.0,0.6363636363636365
networkdgd,0.1,0,3.0,0.4069593999115321,0.133061288561928,0.5,0.0,1.0,0.13720775869419644,0.06430532703191764,0.14285714285714285,0.0,0.5,0.20128036273902117,0.08258026522193343,0.25,0.0,0.5454545454545454
networkdgd,0.1,0,5.0,0.4191914531192744,0.13482656860538175,0.5,0.0,1.0,0.14120756819666744,0.06696757266715986,0.14285714285714285,0.0,0.6666666666666666,0.20715583093527304,0.08534852944370112,0.25,0.0,0.7272727272727272
networkdgd,0.1,0.1,0,0.20500950483225608,0.12992301597275838,0.0,0.0,0.6666666666666666,0.07306216653713284,0.05759353421824634,0.0,0.0,0.4,0.1058195872251432,0.07741458930594819,0.0,0.0,0.5
networkdgd,0.1,0.1,0.1,0.2171863777936721,0.1279615197379115,0.0,0.0,0.6842105263157895,0.0768603940202923,0.058345194673757705,0.0,0.0,0.4166666666666667,0.11147620050915838,0.07735826830118961,0.0,0.0,0.5
networkdgd,0.1,0.1,0.25,0.2399895370596277,0.12891768422691702,0.25,0.0,0.8333333333333334,0.08397110655566452,0.0582391248253425,0.0,0.0,0.5,0.12216650827861603,0.0776430221595179,0.0,0.0,0.625
networkdgd,0.1,0.1,0.5,0.2577009379343579,0.12934687534526115,0.25,0.0,0.8,0.09051136838702492,0.05943341610374694,0.0,0.0,0.4166666666666667,0.1315885560732386,0.07873116327398709,0.0,0.0,0.5
networkdgd,0.1,0.1,0.75,0.2760302091465603,0.1300829410934074,0.3333333333333333,0.0,0.7692307692307693,0.09577530429700046,0.06030575304367417,0.0,0.0,0.5,0.13958380971355228,0.07920991853106558,0.0,0.0,0.5454545454545454
networkdgd,0.1,0.1,1.0,0.3080086923258962,0.12717231225916623,0.3333333333333333,0.0,0.8333333333333334,0.10553063367808788,0.05857346903422271,0.1111111111111111,0.0,0.5,0.15427208851672222,0.07724111152772288,0.0,0.0,0.625
networkdgd,0.1,0.1,2.0,0.3785324522914807,0.1292139669614692,0.3333333333333333,0.0,0.8333333333333334,0.12844473846079896,0.06270348865247391,0.14285714285714285,0.0,0.4166666666666667,0.18816482118501263,0.08107237969896573,0.16666666666666666,0.0,0.5000000000000001
networkdgd,0.1,0.1,3.0,0.40757003631482613,0.13416345700159507,0.5,0.0,1.0,0.13752250800379973,0.06595469672554057,0.14285714285714285,0.0,0.5833333333333334,0.20164088261801294,0.08402108211107367,0.19047619047619047,0.0,0.6363636363636365
networkdgd,0.1,0.1,5.0,0.418433267379491,0.1359243822287625,0.5,0.0,1.0,0.141020522575801,0.06627964351686269,0.16666666666666666,0.0,0.5833333333333334,0.20691264311447105,0.08501125002809215,0.25,0.0,0.6363636363636365
networkdgd,0.1,0.25,0,0.2199219029634808,0.12127256723038257,0.0,0.0,0.6666666666666666,0.07751304744396403,0.055487737898195416,0.0,0.0,0.4166666666666667,0.1125106896873947,0.07328247184441664,0.0,0.0,0.5
networkdgd,0.1,0.25,0.1,0.23053940175822699,0.12468098008496757,0.0,0.0,0.6666666666666666,0.08126475034640902,0.05710772010932206,0.0,0.0,0.4,0.11806430367788506,0.0759775036560423,0.0,0.0,0.5
networkdgd,0.1,0.25,0.25,0.24229799508750546,0.12437444165956245,0.25,0.0,0.6923076923076923,0.08529190727717413,0.058165266188342515,0.0,0.0,0.4,0.1238494283526973,0.0769726596162904,0.0,0.0,0.5
networkdgd,0.1,0.25,0.5,0.2598481506954566,0.13052174580505108,0.3333333333333333,0.0,1.0,0.09094812911054764,0.05838598119084145,0.0,0.0,0.4,0.13234141207908554,0.07798988746441039,0.0,0.0,0.5
networkdgd,0.1,0.25,0.75,0.2923549107103663,0.1315328204438379,0.3333333333333333,0.0,0.75,0.10117837563583042,0.06144737307087448,0.0,0.0,0.5833333333333334,0.14748994352433714,0.0801222209098054,0.0,0.0,0.6363636363636365
networkdgd,0.1,0.25,1.0,0.31863052200949876,0.12468134372822895,0.3333333333333333,0.0,0.75,0.10988248768645353,0.059283483111410636,0.14285714285714285,0.0,0.4,0.16045440235602293,0.0777780225699057,0.0,0.0,0.5
networkdgd,0.1,0.25,2.0,0.38463201270870817,0.12162482402327598,0.3333333333333333,0.0,0.8571428571428571,0.1305165195614961,0.06158195312742227,0.16666666666666666,0.0,0.5,0.19121119176005602,0.07857039072171294,0.2,0.0,0.625
networkdgd,0.1,0.25,3.0,0.40688446771511966,0.1294538428648988,0.5,0.0,0.8333333333333334,0.13802252623574057,0.06632138354410165,0.14285714285714285,0.0,0.6666666666666666,0.20218128086681467,0.08433216908732431,0.25,0.0,0.7272727272727272
networkdgd,0.1,0.25,5.0,0.42212445692253103,0.14013667753545442,0.5,0.0,1.0,0.14178628848932923,0.06647077052103229,0.16666666666666666,0.0,0.5833333333333334,0.20815766372487407,0.08546373678241631,0.25,0.0,0.6363636363636365
networkdgd,0.1,0.5,0,0.23863622443660826,0.1209231492859687,0.2,0.0,0.8333333333333334,0.08348329074042639,0.05617635188106975,0.0,0.0,0.5,0.12152270231233989,0.07434949318674694,0.0,0.0,0.625
networkdgd,0.1,0.5,0.1,0.2521566912434112,0.124146674110844,0.25,0.0,0.6923076923076923,0.08774964415145495,0.056443020033148404,0.0,0.0,0.4,0.12783591497114735,0.07518735684984805,0.0,0.0,0.5
networkdgd,0.1,0.5,0.25,0.263070732880585,0.12130757181463582,0.3333333333333333,0.0,0.75,0.09190231992565906,0.058134348250780885,0.0,0.0,0.42857142857142855,0.13370551719987006,0.07616147955109345,0.0,0.0,0.5454545454545454
networkdgd,0.1,0.5,0.5,0.28418663487170354,0.12532125999983576,0.25,0.0,0.8,0.09880563085048365,0.05993725007957797,0.0,0.0,0.4166666666666667,0.14389647019744123,0.07839049584452519,0.0,0.0,0.5
networkdgd,0.1,0.5,0.75,0.3109074845597076,0.12044594223053079,0.3333333333333333,0.0,0.6666666666666666,0.10692623126838381,0.05909626526439445,0.0,0.0,0.5,0.15611737127838435,0.07654639829357661,0.0,0.0,0.5454545454545454
networkdgd,0.1,0.5,1.0,0.3337509928303956,0.1179859978243497,0.3333333333333333,0.0,0.8,0.11404580249705425,0.05896963520215053,0.09090909090909091,0.0,0.4,0.1667732291490953,0.07622593284327833,0.18181818181818182,0.0,0.5000000000000001
networkdgd,0.1,0.5,2.0,0.3881116850989975,0.12289902978799845,0.5,0.0,0.8,0.1308189277142982,0.06103935109324966,0.16666666666666666,0.0,0.4166666666666667,0.1918931341425159,0.07821791766261235,0.13333333333333333,0.0,0.5000000000000001
networkdgd,0.1,0.5,3.0,0.40887906901586146,0.12822112071978417,0.5,0.0,1.0,0.1379874676561921,0.06436171557490282,0.14285714285714285,0.0,0.5833333333333334,0.2023460051579325,0.08176911133437105,0.26666666666666666,0.0,0.6363636363636365
