Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.23684210526315788,0.8663594470046083,0.8663594470046083,0.8663594470046083
1,1.0,1.0,1.0,1.0,0.125,0.125,0.125,0.125,0.8643410852713178,0.8643410852713178,0.8643410852713178
2,1.0,1.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.759656652360515,0.759656652360515,0.759656652360515
3,1.0,1.0,1.0,1.0,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.8251748251748252,0.8251748251748252,0.8251748251748252
4,1.0,1.0,1.0,1.0,0.1728395061728395,0.1728395061728395,0.1728395061728395,0.1728395061728395,0.8133704735376045,0.8133704735376045,0.8133704735376045
5,1.0,1.0,1.0,1.0,0.18072289156626506,0.18072289156626506,0.1807228915662651,0.18072289156626506,0.7630662020905923,0.7630662020905923,0.7630662020905923
6,1.0,1.0,1.0,1.0,0.24193548387096775,0.24193548387096775,0.24193548387096775,0.24193548387096775,0.7844036697247706,0.7844036697247706,0.7844036697247706
7,1.0,1.0,1.0,1.0,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.17391304347826086,0.7912087912087912,0.7912087912087912,0.7912087912087912
8,1.0,1.0,1.0,1.0,0.21839080459770116,0.21839080459770116,0.21839080459770116,0.21839080459770116,0.958256599140577,0.958256599140577,0.958256599140577
9,1.0,1.0,1.0,1.0,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.0990990990990991,0.7668997668997669,0.7668997668997669,0.7668997668997669
10,1.0,1.0,1.0,1.0,0.14450867052023122,0.14450867052023122,0.14450867052023122,0.14450867052023122,0.7585644371941273,0.7585644371941273,0.7585644371941271
11,1.0,1.0,1.0,1.0,0.10052910052910052,0.10052910052910052,0.10052910052910052,0.10052910052910052,0.6761904761904762,0.6761904761904762,0.6761904761904762
12,1.0,1.0,1.0,1.0,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.7338709677419355,0.7338709677419355,0.7338709677419355
13,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.7589285714285714,0.7589285714285714,0.7589285714285714
14,1.0,1.0,1.0,1.0,0.3090909090909091,0.3090909090909091,0.3090909090909091,0.3090909090909091,0.8137254901960784,0.8137254901960784,0.8137254901960784
15,1.0,1.0,1.0,1.0,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.23809523809523808,0.7142857142857143,0.7142857142857143,0.7142857142857143
16,1.0,1.0,1.0,1.0,0.29850746268656714,0.29850746268656714,0.29850746268656714,0.29850746268656714,0.7696078431372549,0.7696078431372549,0.7696078431372549
17,1.0,1.0,1.0,1.0,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.8111111111111111,0.8111111111111111,0.8111111111111111
18,1.0,1.0,1.0,1.0,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.32432432432432434,0.8493975903614458,0.8493975903614458,0.8493975903614458
19,1.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.869281045751634,0.869281045751634,0.869281045751634
20,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8767123287671232,0.8767123287671232,0.8767123287671232
21,1.0,1.0,1.0,1.0,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.24242424242424243,0.8529411764705882,0.8529411764705882,0.8529411764705882
22,1.0,1.0,1.0,1.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.835,0.835,0.835
23,1.0,1.0,1.0,1.0,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.3076923076923077,0.8646616541353384,0.8646616541353384,0.8646616541353384
24,1.0,1.0,1.0,1.0,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.832,0.832,0.832
25,1.0,1.0,1.0,1.0,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.8839285714285714,0.8839285714285714,0.8839285714285714
26,1.0,1.0,1.0,1.0,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.2962962962962963,0.8805031446540881,0.8805031446540881,0.8805031446540881
27,1.0,1.0,1.0,1.0,0.2972972972972973,0.2972972972972973,0.2972972972972973,0.2972972972972973,0.8,0.8,0.8000000000000002
28,1.0,1.0,1.0,1.0,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.38095238095238093,0.8807339449541285,0.8807339449541285,0.8807339449541285
