1, 11.182960
2, 14.658657
3, 9.609306
4, 7.468431
5, 9.805476
6, 2.113480
7, 2.217735
8, 7.604023
9, 19.625173
10, 4.198815
11, 2.348552
12, 0.715961
13, 2.115074
14, 2.910625
15, 3.965219
16, 0.868818
17, 2.059842
18, 7.639256
19, 6.429245
20, 12.787002
21, 12.236403
22, 8.026883
23, 4.390964
24, 10.863715
25, 9.189525
26, 8.170074
27, 6.955024
28, 6.278777
29, 6.528221
30, 13.785866
31, 6.484949
32, 9.988747
33, 25.143235
34, 2.776179
35, 6.158667
36, 4.275974
37, 8.534485
38, 3.328699
39, 10.434376
40, 7.417653
41, 14.943818
42, 3.546978
43, 3.523404
44, 2.502036
45, 3.753537
46, 3.830663
47, 5.111953
48, 0.872851
49, 2.574596
50, 0.615313
51, 1.003235
52, 2.723650
53, 4.438042
54, 4.734399
55, 6.921824
56, 5.255576
57, 5.787327
58, 1.465591
59, 7.508713
60, 2.482752
61, 6.330097
62, 5.878799
63, 2.128341
64, 2.366252
65, 1.359722
66, 2.274958
67, 3.125858
68, 2.564654
69, 7.596085
70, 5.917558
71, 4.264723
72, 6.972816
73, 4.931378
74, 4.210231
75, 5.162344
76, 5.985652
77, 10.503269
78, 8.343754
79, 12.702293
80, 12.587896
81, 11.853381
82, 2.305096
83, 9.322774
84, 2.312909
85, 10.964570
86, 12.576892
87, 6.421702
88, 10.886417
89, 11.580054
90, 9.695984
91, 3.570698
92, 2.192258
93, 1.055709
94, 4.810296
95, 2.998858
96, 1.830560
97, 1.206058
98, 11.264140
99, 2.539099
100, 1.570467
101, 1.772551
102, 1.160630
103, 1.183543
104, 1.198114
105, 0.952711
106, 2.525305
107, 4.937696
108, 6.855147
109, 5.247440
110, 4.124427
111, 1.921262
112, 8.145659
113, 5.945394
114, 3.201048
115, 4.929383
116, 2.046270
117, 7.562735
118, 4.537532
119, 12.143435
120, 0.470319
121, 1.856886
122, 1.813780
123, 5.666437
124, 6.864054
125, 1.819366
126, 12.220936
127, 10.559364
128, 8.044506
129, 11.207468
130, 7.915817
131, 7.772349
132, 7.061477
133, 2.026937
134, 2.304816
135, 4.764711
136, 6.143158
137, 15.155744
138, 6.625850
139, 6.292488
140, 6.333020
141, 3.085230
142, 4.968115
143, 4.564908
144, 5.367069
145, 11.062897
146, 5.112930
147, 4.318860
148, 7.786249
149, 13.301845
150, 12.465803
151, 12.178482
152, 4.546738
153, 9.713032
154, 3.180625
155, 1.754964
156, 7.249516
157, 7.254806
158, 5.972476
159, 6.264043
160, 2.739728
161, 5.123243
162, 7.542925
163, 8.037340
164, 8.277971
165, 7.959036
166, 11.025044
167, 8.123498
168, 7.723349
169, 10.294559
170, 7.132067
171, 4.702254
172, 6.898300
173, 7.065779
174, 7.482115
175, 9.568877
176, 6.750951
177, 6.134548
178, 5.045733
179, 8.275139
180, 3.241714
181, 8.622909
182, 4.356397
183, 2.523123
184, 2.212089
185, 3.130816
186, 4.552690
187, 13.089279
188, 10.887717
189, 8.267975
190, 3.714997
191, 7.409299
192, 5.264189
193, 3.001048
194, 2.890024
195, 5.156687
196, 4.611132
197, 2.865449
198, 1.556013
199, 2.570322
200, 2.672181
201, 1.880471
202, 2.662503
203, 1.796201
204, 3.916568
205, 2.026235
206, 1.489149
207, 7.596968
208, 1.593306
209, 2.916739
210, 2.155939
211, 3.139418
212, 8.063113
213, 1.689495
214, 1.626217
215, 4.300727
216, 1.083775
217, 10.823309
218, 6.106247
219, 5.863521
220, 2.351546
221, 3.305078
222, 15.697141
223, 2.222158
224, 1.634884
225, 2.121809
226, 2.438193
227, 11.939698
228, 4.835184
229, 4.679774
230, 2.632591
231, 8.926530
232, 1.253053
233, 11.611305
234, 3.777489
235, 5.730517
236, 7.227628
237, 5.437924
238, 2.162800
239, 1.326640
240, 1.518488
241, 1.891981
242, 2.999358
243, 3.333125
244, 5.900035
245, 3.148935
246, 1.248912
247, 6.081280
248, 3.299857
249, 3.168947
250, 7.048783
251, 1.891927
252, 3.838992
253, 5.691621
254, 5.979976
255, 3.359959
256, 2.929909
257, 1.003530
258, 6.136448
259, 1.138105
260, 3.759795
261, 7.659485
262, 2.562452
263, 1.823245
264, 2.247597
265, 10.734947
266, 3.759604
267, 2.182738
268, 3.326019
269, 2.762955
270, 1.244650
271, 5.864904
272, 2.941786
273, 3.674187
274, 3.707262
275, 4.293112
276, 4.978519
277, 2.173573
278, 3.353265
279, 9.786027
280, 2.250216
281, 12.070864
282, 0.890292
283, 2.776575
284, 2.286273
285, 3.190562
286, 2.150227
287, 1.522261
288, 3.546866
289, 2.475545
290, 3.391307
291, 1.957087
292, 1.555491
293, 1.628681
294, 1.831857
295, 0.700392
296, 1.182087
297, 1.702465
