1, 0.000000
2, 0.000000
3, 7.636023
4, 0.342903
5, 2.235738
6, 0.947124
7, 2.126539
8, 2.577223
9, 1.915035
10, 3.010821
11, 2.446915
12, 3.250649
13, 3.716701
14, 3.961764
15, 3.032523
16, 3.426311
17, 2.499986
18, 2.868781
19, 3.084794
20, 4.542285
21, 2.518657
22, 3.528408
23, 4.218664
24, 3.603894
25, 3.500519
26, 5.548023
27, 3.974006
28, 4.895377
29, 4.132145
30, 4.040926
31, 3.429209
32, 3.063692
33, 3.119433
34, 3.178373
35, 3.817078
36, 4.136416
37, 3.629834
38, 3.469580
39, 3.453132
40, 4.051069
41, 4.437729
42, 3.787044
43, 3.188648
44, 3.498363
45, 3.400250
46, 3.118051
47, 2.588079
48, 4.144728
49, 2.327130
50, 2.949413
51, 3.755718
52, 3.697563
53, 3.245100
54, 3.663392
55, 2.785042
56, 3.395967
57, 3.593917
58, 2.179344
59, 0.313336
60, 11.355027
61, 0.332414
62, 0.645414
63, 10.976696
64, 0.000000
65, 10.541777
66, 15.199784
67, 0.334039
68, 0.313336
69, 10.541777
70, 2.154567
71, 3.085596
72, 1.637745
73, 3.748343
74, 3.106904
75, 3.156259
76, 16.174609
77, 2.752336
78, 2.605180
79, 2.847510
80, 19.145183
81, 2.440011
82, 2.368723
83, 1.740695
84, 17.849560
85, 16.570827
86, 21.993274
87, 18.783082
88, 3.028182
89, 19.238575
90, 16.423872
91, 2.772359
92, 14.943940
93, 2.278662
94, 3.295452
95, 1.997650
96, 18.558859
97, 21.279012
98, 16.870554
99, 2.983919
100, 16.976986
101, 2.366362
102, 3.025312
103, 19.242303
104, 19.031650
105, 16.821652
106, 13.784110
107, 3.006436
108, 2.111110
109, 1.778392
110, 2.447149
111, 17.948228
112, 19.171773
113, 14.044107
114, 2.216856
115, 1.184542
116, 1.663055
117, 16.905837
118, 14.725155
119, 1.961356
120, 2.667298
121, 2.101109
122, 13.071516
123, 1.526157
124, 13.844862
125, 16.289238
126, 11.792977
127, 2.553603
128, 16.819954
129, 18.499426
130, 15.123924
131, 2.021846
132, 14.930117
133, 16.269161
134, 15.686026
135, 15.533655
136, 3.527235
137, 14.037532
138, 15.019906
139, 15.603208
140, 2.170088
141, 13.068692
142, 14.304198
143, 14.687380
144, 14.895807
145, 16.378249
146, 1.320353
147, 13.314339
148, 1.959209
149, 17.695599
150, 13.974637
151, 16.182707
152, 3.240587
153, 17.125132
154, 1.726078
155, 2.416073
156, 17.833148
157, 1.533411
158, 1.174285
159, 15.407155
160, 1.843625
161, 15.649536
162, 12.986736
163, 14.807947
164, 1.827207
165, 12.599933
166, 15.426212
167, 14.008058
168, 3.836076
169, 1.809518
170, 14.680317
171, 2.200253
172, 1.174455
173, 11.134007
174, 0.735367
175, 17.020621
176, 2.057950
177, 16.977993
178, 1.706396
179, 14.899699
