Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.13333333333333333,0.05263157894736842,0.07547169811320754,0.05263157894736842,0.9329896907216495,0.8341013824884793,0.8807785888077859
1,1.0,1.0,1.0,1.0,0.4090909090909091,0.225,0.2903225806451613,0.225,0.9458333333333333,0.8798449612403101,0.9116465863453815
2,1.0,1.0,1.0,1.0,0.26666666666666666,0.13333333333333333,0.17777777777777776,0.13333333333333333,0.8916256157635468,0.776824034334764,0.8302752293577982
3,1.0,1.0,1.0,1.0,0.3469387755102041,0.1827956989247312,0.23943661971830985,0.1827956989247312,0.9168831168831169,0.8228438228438228,0.8673218673218673
4,1.0,1.0,1.0,1.0,0.36585365853658536,0.18518518518518517,0.24590163934426226,0.18518518518518517,0.9184952978056427,0.8161559888579387,0.864306784660767
5,1.0,1.0,1.0,1.0,0.3888888888888889,0.25301204819277107,0.3065693430656934,0.25301204819277107,0.872093023255814,0.7839721254355401,0.8256880733944955
6,1.0,1.0,1.0,1.0,0.23255813953488372,0.16129032258064516,0.1904761904761905,0.16129032258064516,0.8341708542713567,0.7614678899082569,0.7961630695443644
7,1.0,1.0,1.0,1.0,0.4,0.17391304347826086,0.24242424242424243,0.17391304347826086,0.9230769230769231,0.7912087912087912,0.8520710059171597
8,1.0,1.0,1.0,1.0,0.2549019607843137,0.14942528735632185,0.18840579710144928,0.14942528735632185,0.9761456371625863,0.954573357888275,0.9652389819987585
9,1.0,1.0,1.0,1.0,0.2962962962962963,0.07207207207207207,0.11594202898550725,0.07207207207207207,0.9449275362318841,0.7599067599067599,0.8423772609819121
10,1.0,1.0,1.0,1.0,0.2553191489361702,0.03468208092485549,0.061068702290076333,0.03468208092485549,0.9622437971952535,0.7275693311582382,0.828611240130051
11,1.0,1.0,1.0,1.0,0.125,0.031746031746031744,0.05063291139240506,0.031746031746031744,0.890625,0.6514285714285715,0.7524752475247525
12,1.0,1.0,1.0,1.0,0.14893617021276595,0.09210526315789473,0.11382113821138211,0.09210526315789473,0.817351598173516,0.7217741935483871,0.7665952890792292
13,1.0,1.0,1.0,1.0,0.2222222222222222,0.1388888888888889,0.17094017094017094,0.1388888888888889,0.8223350253807107,0.7232142857142857,0.7695961995249406
