Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.880184331797235,0.880184331797235,0.880184331797235
1,1.0,1.0,1.0,1.0,0.35,0.35,0.35,0.35,0.8992248062015504,0.8992248062015504,0.8992248062015503
2,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.8068669527896996,0.8068669527896996,0.8068669527896996
3,1.0,1.0,1.0,1.0,0.3655913978494624,0.3655913978494624,0.3655913978494623,0.3655913978494624,0.8624708624708625,0.8624708624708625,0.8624708624708625
4,1.0,1.0,1.0,1.0,0.32098765432098764,0.32098765432098764,0.32098765432098764,0.32098765432098764,0.8467966573816156,0.8467966573816156,0.8467966573816156
5,1.0,1.0,1.0,1.0,0.30120481927710846,0.30120481927710846,0.30120481927710846,0.30120481927710846,0.7979094076655052,0.7979094076655052,0.7979094076655052
6,1.0,1.0,1.0,1.0,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.1935483870967742,0.7706422018348624,0.7706422018348624,0.7706422018348624
7,1.0,1.0,1.0,1.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.7802197802197802,0.7802197802197802,0.7802197802197802
8,1.0,1.0,1.0,1.0,0.22988505747126436,0.22988505747126436,0.22988505747126436,0.22988505747126436,0.9588704726826274,0.9588704726826274,0.9588704726826274
9,1.0,1.0,1.0,1.0,0.14414414414414414,0.14414414414414414,0.14414414414414414,0.14414414414414414,0.7785547785547785,0.7785547785547785,0.7785547785547784
10,1.0,1.0,1.0,1.0,0.2861271676300578,0.2861271676300578,0.2861271676300578,0.2861271676300578,0.7985318107667211,0.7985318107667211,0.7985318107667211
11,1.0,1.0,1.0,1.0,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.25396825396825395,0.7314285714285714,0.7314285714285714,0.7314285714285713
12,1.0,1.0,1.0,1.0,0.19736842105263158,0.19736842105263158,0.19736842105263158,0.19736842105263158,0.7540322580645161,0.7540322580645161,0.7540322580645161
13,1.0,1.0,1.0,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.75,0.75,0.75
14,1.0,1.0,1.0,1.0,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.21818181818181817,0.7892156862745098,0.7892156862745098,0.7892156862745098
15,1.0,1.0,1.0,1.0,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.15873015873015872,0.6845238095238095,0.6845238095238095,0.6845238095238095
16,1.0,1.0,1.0,1.0,0.22388059701492538,0.22388059701492538,0.22388059701492538,0.22388059701492538,0.7450980392156863,0.7450980392156863,0.7450980392156863
17,1.0,1.0,1.0,1.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.8222222222222222,0.8222222222222222,0.8222222222222222
18,1.0,1.0,1.0,1.0,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.24324324324324326,0.8313253012048193,0.8313253012048193,0.8313253012048193
19,1.0,1.0,1.0,1.0,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.21428571428571427,0.8562091503267973,0.8562091503267973,0.8562091503267973
20,1.0,1.0,1.0,1.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.14814814814814814,0.8424657534246576,0.8424657534246576,0.8424657534246577
21,1.0,1.0,1.0,1.0,0.21212121212121213,0.21212121212121213,0.21212121212121215,0.21212121212121213,0.8470588235294118,0.8470588235294118,0.8470588235294118
22,1.0,1.0,1.0,1.0,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.28888888888888886,0.84,0.84,0.8399999999999999
23,1.0,1.0,1.0,1.0,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.8571428571428571,0.8571428571428571,0.8571428571428571
24,1.0,1.0,1.0,1.0,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.19230769230769232,0.832,0.832,0.832
25,1.0,1.0,1.0,1.0,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.3142857142857143,0.8928571428571429,0.8928571428571429,0.8928571428571429
26,1.0,1.0,1.0,1.0,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.48148148148148145,0.9119496855345912,0.9119496855345912,0.9119496855345912
27,1.0,1.0,1.0,1.0,0.40540540540540543,0.40540540540540543,0.40540540540540543,0.40540540540540543,0.8307692307692308,0.8307692307692308,0.8307692307692308
28,1.0,1.0,1.0,1.0,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.8990825688073395,0.8990825688073395,0.8990825688073395
29,1.0,1.0,1.0,1.0,0.4,0.4,0.4000000000000001,0.4,0.8936170212765957,0.8936170212765957,0.8936170212765957
30,1.0,1.0,1.0,1.0,0.36,0.36,0.36,0.36,0.8490566037735849,0.8490566037735849,0.8490566037735849
31,1.0,1.0,1.0,1.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.8476190476190476,0.8476190476190476,0.8476190476190476
32,1.0,1.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.9835931091058244,0.9835931091058244,0.9835931091058244
33,1.0,1.0,1.0,1.0,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.7257142857142858,0.7257142857142858,0.7257142857142859
34,1.0,1.0,1.0,1.0,0.1875,0.1875,0.1875,0.1875,0.8194444444444444,0.8194444444444444,0.8194444444444444
35,1.0,1.0,1.0,1.0,0.2653061224489796,0.2653061224489796,0.2653061224489796,0.2653061224489796,0.7777777777777778,0.7777777777777778,0.7777777777777778
36,1.0,1.0,1.0,1.0,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.2564102564102564,0.8440860215053764,0.8440860215053764,0.8440860215053764
37,1.0,1.0,1.0,1.0,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.22580645161290322,0.7318435754189944,0.7318435754189944,0.7318435754189944
38,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.8524590163934426,0.8524590163934426,0.8524590163934426
39,1.0,1.0,1.0,1.0,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.2894736842105263,0.8383233532934131,0.8383233532934131,0.838323353293413
40,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.9713728041639558,0.9713728041639558,0.9713728041639558
41,1.0,1.0,1.0,1.0,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.2692307692307692,0.8376068376068376,0.8376068376068376,0.8376068376068376
42,1.0,1.0,1.0,1.0,0.25609756097560976,0.25609756097560976,0.25609756097560976,0.25609756097560976,0.7607843137254902,0.7607843137254902,0.7607843137254902
