Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,0.0,-2,0.0,,0.0,0.0,-6,4,0,0,1.0000000089878023,-1.0000000082047036,-1.0,1.0,-1.0,5564777.380952387
0,0.0,0,0.0,-0.1756080138732078,0.008845625501917477,0.0,3,2,0,0,-1.0,1.0,-1.0,1.0,0.0,2957965.619047622
0,0.0,3,0.0,-0.20390612750763362,0.0,0.0,1,2,0,0,-1.0,1.0,-1.0,1.0,0.0,3329476.809523813
0,0.0,0,0.0,,-0.008158508158508158,0.0,-3,2,0,0,-9.247391678821974e+22,9.247391678821972e+22,-1.0,1.0,-1.0,5198970.238095244
0,0.0,-1,-8.673617379884035e-19,-0.19002171175613114,-0.0059829059829059825,0.0,4,4,0,0,-1.0,1.0,-1.0,1.0,-1.0,10042920.523809534
0,0.0,2,0.0,-0.330386774556729,0.027168372905420603,0.0,11,7,0,0,3.642931107807345e+23,-3.642931107807345e+23,-1.0,1.0,-1.0,20443362.42857145
0,0.0,1,0.0,-0.23837478156564723,0.01994115787493197,0.0,13,7,0,0,5.740867411972695e+22,-5.7408674119726934e+22,-1.0,1.0,-1.0,25233534.666666694
0,0.0,0,0.0,0.46861203232881493,0.13200921636506066,0.0,-59,11,0,0,-1.0000000208971875,1.0000000000000007,-1.0000000000000004,1.0000000000000002,1.0000000000000002,225527447.00000024
0,0.0,4,0.0,0.20087701479154907,0.17986582743126625,0.0,-126,20,0,0,9.466571212367252e+22,-9.466571212367252e+22,4.754473899543056e+22,-4.754473899543055e+22,2.4144133495093583e+22,16733156902.00002
0,0.0,2,0.0,0.21194269239967833,0.08530806932711739,0.0,29,39,0,0,-2.0699599954989534,1.4142135623730963,-1.4142135623730947,-1.3247179572447432,1.0000000000000016,54998884847.00006
0,0.0,1,-2.168404344971009e-19,0.22792070917813162,-0.016889998259680683,0.0,26,51,0,0,-2.136988824173535,1.4142135623730976,1.4142135623730965,-1.4142135623730947,-1.4142135623730945,27343034387.428604
0,0.0,4,-2.168404344971009e-19,0.282095597065149,0.23508197139022005,0.0,13,47,0,0,1.5267229341310135e+23,-1.4672578420317032e+23,4.355247694398605e+22,-4.355247694398605e+22,-2.9732546049654286e+21,32319627800.095272
0,0.0,3,2.168404344971009e-19,0.27986148676313793,0.22923969268937203,0.0,45,47,0,0,1.5361261124658927e+23,-7.485515491150098e+22,-7.485515491150098e+22,6.360900997789211e+22,-6.36090099778921e+22,30648102991.14289
0,0.0,1,0.0,-0.015884957429352475,0.026896277092429657,0.0,17,88,0,0,-2.3001682197467694,-2.2145887628965446,1.7320508075688803,-1.732050807568878,-1.4422495703074074,224410670604.00024
0,0.0,-4,0.0,0.04122716447548597,0.006602470076965711,0.0,-402,1404,0,0,-10.406464126081797,9.895563410298124,1.9999999999999993,-1.9999999999999916,-1.4610133932113023,1007991358853.9535
0,0.0,-3,0.0,0.034892441280611086,0.17129660041945516,0.0,-149,1184,0,0,4.831647501535024e+22,-4.774617657381499e+22,-5.70298441535252e+20,1.9999999999999951,-1.6697178829567678,604659681679.0006
0,0.0,-6,-1.0842021724855044e-19,0.006561232318360699,-0.053441212876486836,0.0,-24,1120,0,0,-12.153299220454308,11.760109221179395,-1.9697442823543057,1.3478455749956795,1.3478455749956795,377269827903.04803
0,0.0,-7,0.0,0.05902020270341218,0.07344906762425278,0.0,33,1175,0,0,-13.022023522260783,12.626949519408035,-2.3440261267065488,-1.324717957244746,1.2938006455057338,252845892302.28598
0,0.0,-6,5.421010862427522e-20,0.11610376582778115,-0.038394264332190106,0.0,76,1214,0,0,-13.3484471534116,12.944473920713348,-2.40823159370682,1.4927386908676226,-1.324717957244753,244781333131.42883
0,0.0,-8,-5.421010862427522e-20,0.08987089005760707,0.22478694529956575,0.0,-33,1203,0,0,6.29873339226475e+22,-2.8773298066864755e+22,-2.8773298066864755e+22,-5.440737788918012e+21,-1.6180339887499025,319634402615.1432
0,0.0,-2,-1.0842021724855044e-19,0.09192172054535219,0.21509017372557113,0.0,-273,1099,0,0,1.2448841554934553e+23,-7.749006664979396e+22,-4.0502491851406e+22,-4.0502491851406e+22,3.4006634803260585e+22,55356723418.90482
0,0.0,6,2.168404344971009e-19,0.1973333737421924,-0.012921385090578528,0.0,7,374,0,0,-9.06076685278498,8.70912832333668,-1.571951880919953,-1.0000000000000036,1.0000000000000033,905818310.6666676
0,0.0,6,0.0,0.20690218259631535,-0.034584981412071905,0.0,-18,340,0,0,-8.59645121530685,8.264676107949024,-1.2887703609250774,-1.0000000000000044,1.0000000000000036,830858988.7619057
0,0.0,5,-2.168404344971009e-19,0.20106579714875933,0.16700830599748634,0.0,20,270,0,0,6.6121776423839835e+22,-3.295029219319237e+22,-3.295029219319237e+22,-2.2119203745511722e+20,1.0000000000000018,62575591.19047618
