Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.008928571428571397,2,-4.0038436899425545e-05,0.03442573392067533,0.0007483555254750701,-2.0019218449711905e-05,7,-2,0,-1,2.5423631856453576e+21,-1.623733879253676e+21,-1.623733879253676e+21,-9.424898231398459e+20,9.424898231398458e+20,76219.38095238103
0,0.0,-1,1.734723475976807e-18,-0.07985821707233626,0.04636473759615264,0.0,7,0,0,0,3.704736806734996e+22,-3.5970299099364876e+22,-2.374691666084511e+22,2.2669847692860084e+22,5.828494556482932e+21,499797.09523809573
0,0.0,0,8.673617379884035e-19,0.00021648412376248927,0.02809459561311162,0.0,3,1,0,0,1.9453160025957247e+23,-1.8917607841114562e+23,-1.4377287892193358e+23,1.3841735707350645e+23,7.496017961971882e+22,628534.0476190483
0,0.0,2,1.734723475976807e-18,-0.27290018400843175,0.02010766044192639,0.0,8,6,0,0,-3.654376231943362e+23,3.654376231943361e+23,-1.0,1.0,-1.0,311777.80952380976
0,0.0,2,0.0,-0.37015857497890475,-0.011402958657985877,0.0,3,8,0,0,-1.414213562373095,1.414213562373095,-1.0,1.0,-1.0,713650.5714285722
0,0.0,4,0.0,-0.2853845860147197,0.0416936532049559,0.0,11,6,0,0,3.4958906720018076e+23,-3.304622763482097e+23,-1.425558988354612e+23,1.3016357527599987e+23,-4.954528954343238e+21,586899.3333333338
0,0.0,4,0.0,-0.31102772576352494,0.05592033673135799,0.0,11,9,0,0,-1.2245901490709611e+23,1.2245901490709603e+23,4.4663972532720805e+22,-4.466397253272079e+22,-1.0,351953.9523809527
0,0.0,6,0.0,-0.13585866754931672,0.01086819394006441,0.0,41,10,0,0,-2.3519755848109953e+23,2.351975584810995e+23,1.284519321891886e+22,-1.2845193218918856e+22,-1.0,617965.571428572
0,0.0,5,1.734723475976807e-18,-0.21034947462391368,0.016364123980589694,0.0,18,15,0,0,9.10643450737105e+22,-9.10643450737105e+22,-5.2298418044467725e+22,5.229841804446772e+22,-1.0,621843.4285714291
0,0.0,8,0.0,-0.23833485115091213,0.015456497721609714,0.0,40,8,0,0,-8.461531012134392e+21,8.461531012134391e+21,7.322916827057433e+21,-3.617475445583986e+21,-3.0726076976194115e+21,1091783.0476190487
0,0.0,6,0.0,0.18714228345299594,0.10589022572733377,0.0,71,6,0,0,-2.1911724990910227e+21,2.1911724990910224e+21,6.055638126497784e+20,-6.055638126497782e+20,5.018313911524586e+20,585645.7142857148
0,0.0,5,1.734723475976807e-18,0.06377779268143582,-0.017996153349562748,0.0,62,4,0,0,-1.0,1.0,-1.0,1.0,-1.0,315272.14285714284
0,0.0,6,8.673617379884035e-19,-0.1245265174894054,0.03789018434829133,0.0,37,6,0,0,-5.258316061260665e+21,5.258316061260664e+21,-1.0,1.0,-1.0,2360360.4285714305
0,0.0,6,0.0,-0.07325234454172974,0.03747561121921342,0.0,63,4,0,0,2.4935862542565937e+21,-2.49358625425659e+21,2.4057181664889295e+21,1.9312542506878275e+21,-1.9312542506878236e+21,2916597.619047622
0,0.0,3,0.0,0.20786895788170562,0.04261174574396118,0.0,79,10,0,0,1.481449227477926e+21,-1.481449227477926e+21,-1.0,1.0,-1.0,10442313.761904772
0,0.0,5,0.0,0.3041971317987298,0.05091119666187732,0.0,89,3,0,0,4.5775403946474765e+21,-4.5770053959655883e+21,5.275164749926198e+19,-4.338798584958703e+19,-4.949330165780972e+18,22534201.90476193
0,0.0,6,0.0,0.08294019578402202,0.015801604109840453,0.0,73,4,0,0,1.8496359095128795e+23,-9.372697355383095e+22,-9.372697355383095e+22,2.4903561563739605e+21,-1.0,72637106.76190485
0,0.0,6,0.0,-0.03469748380413833,0.08195824888282802,0.0,75,42,0,0,6.479706767763251e+22,-5.230304530994627e+22,2.1743244632941276e+22,-1.7118633500313744e+22,-1.7118633500313744e+22,76763901.6190477
0,0.0,5,2.168404344971009e-19,-0.09549430908173262,0.024373815222420638,0.0,63,60,0,0,4.055833602933099e+22,-4.020240498886616e+22,-7.984193776419143e+21,-7.984193776419143e+21,7.806228256186798e+21,56602952.047619104
