Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.6363636363636362,-6,-0.002072845721054189,0.2237999002904161,-0.008397329331490108,-0.0010364228605270953,12,69,0,-98,-0.6288099888826446,1.1543570831286347,5.6162871264785394,-1.1587579677106428,1.1166365442516808,431069.71428571467
0,-0.6020066889632107,-4,-0.0020201566743731896,0.3068721590971102,-0.019227530795751492,-0.0010100783371865948,6,69,0,-90,-1.553824360619175,1.5563912231166137,4.870015752245271,-1.4740009920791342,4.494347328783773,412366.2857142861
0,-0.5447761194029854,-4,-0.0020403599977639915,0.3347146641707069,-0.0044849620539210554,-0.0010201799988819949,-5,76,0,-73,-1.1354440473086935,5.045655503829855,1.7647318660683509,-4.35716450921113,1.585350431809289,398866.80952380993
0,-0.5096525096525095,-5,-0.0019753973242345336,0.3329236174685592,0.0007317637968632541,-0.0009876986621172668,-1,59,0,-66,-2.257730964009593,2.213074766346013,2.1530139088420643,-1.907411760537685,-3.673879078654977,415754.7142857147
0,-0.2978723404255321,-4,-0.0015929002161793153,0.14921019399848245,0.010444874274661509,-0.0007964501080896576,-21,69,0,-28,-1.5069199546716743,1.3360268501619998,4.305329798799651,-2.0145261787309003,-3.1479114509940995,2655.142857142858
0,-0.4631578947368422,-4,-0.002450570871623507,0.0899410677096093,0.026321485532011846,-0.0012252854358117517,-9,58,0,-44,-1.9054991812569124,1.8188671344763312,-3.631720060984968,3.5027515621537413,3.2422216978265497,1014.8571428571433
0,-0.34224598930481287,-1,-0.0018400322005635086,0.16279673423996704,-0.0009415421180127056,-0.0009200161002817543,-14,59,0,-32,-1.5435214604145673,1.473865206090323,3.9583785444028132,-3.944157477572249,-1.218131552414856,943.0000000000003
0,-0.4166666666666665,-2,-0.0021815008726003508,0.12374215582314273,-0.01650227288814245,-0.0010907504363001745,-9,44,0,-40,-1.89726837966474,4.994316550780173,1.5227002597020494,1.5227002597020494,-3.5762574740793305,2141.857142857145
0,-0.33673469387755084,-1,-0.00172684458398744,-0.01780273662176576,-0.013592670269688904,-0.00086342229199372,-14,60,0,-33,-2.4433050733133213,1.8194562187151704,0.9741232209750368,4.00873993320913,-3.7585801602077673,3467.5714285714303
0,-0.43654822335025356,-1,-0.0022272868538278263,0.05116645671065221,-0.00855429398576607,-0.0011136434269139132,-14,49,0,-43,-2.0817802468725564,5.855347331754924,0.6852804207167673,0.680369396158651,-0.6614434895750543,3599.904761904764
0,-0.3959390862944163,-1,-0.002020097379053145,0.08686713299675741,-0.00460998674196644,-0.0010100486895265725,-6,48,0,-39,-2.2003475416982976,1.7039257709306654,0.83616883806173,-0.6382799787228901,3.77339296913488,3256.238095238098
0,-0.3142857142857145,-4,-0.0015037593984962416,0.031156229784561954,-0.02098927527498956,-0.0007518796992481199,-9,56,0,-33,-2.413360938780344,2.2095631829535227,1.3050725400182834,-1.1149976536916408,-1.3180552299091761,4369.380952380953
0,-0.30392156862745123,-3,-0.0014971505843716822,-0.026212054819878684,0.0009756260433257599,-0.0007485752921858393,-9,35,0,-31,-2.357951682317897,1.9446727809570563,5.328160593984931,-4.833310906307613,3.8301229234716025,10685.238095238097
0,-0.5539906103286385,-5,-0.002613163256267162,0.022803730257288504,-0.01750471282586575,-0.0013065816281335818,-7,58,0,-59,-2.5112908785147026,1.5940704313681717,1.58116536497567,-1.1157827979228911,-1.3680774596943486,3637.04761904762
0,-0.34782608695652195,-5,-0.0016884761502743758,0.03674063403127998,0.022919619296430892,-0.0008442380751371888,-10,50,0,-36,-1.4678432285182126,1.2110542662132358,5.053106905316218,4.886539968004017,-1.726554650133365,9476.761904761908
0,-0.3671497584541066,-5,-0.0017822803808451755,-0.01152908215537092,0.005125799138003564,-0.0008911401904225886,-16,53,0,-38,-1.0550976935603305,0.34448963016432366,6.219734285675285,-5.389807977502679,0.8115925632929102,8154.238095238097
0,-0.3902439024390243,-5,-0.001912960306073649,0.13485512195329336,0.014248604056049498,-0.0009564801530368237,-11,48,0,-40,-2.546084582760259,2.010980332567915,5.155104287580485,-4.597088457638379,-4.1470752291444555,10190.476190476194
0,-0.2941176470588234,-2,-0.0014488554042306583,0.1847197523716177,0.0029309470485941076,-0.0007244277021153291,-17,40,0,-30,-1.0070875099676195,6.4596488791981255,1.2644799315492339,-4.976948018740177,-4.73938966322036,15256.809523809528
0,-0.40837696335078544,-3,-0.0021493524386883463,0.15742402649492632,0.005254868826100573,-0.0010746762193441714,-12,47,0,-39,-1.2336919992932152,1.2838206768857874,5.6194637135762076,-1.206081160282725,-4.737443530170335,13768.904761904767
0,-0.5876777251184833,-7,-0.002798465357707062,0.1239980371531852,0.008827823045832527,-0.0013992326788535318,-7,65,0,-62,-1.7864279875781648,5.559158911952814,5.1204388440535205,-4.825303659292858,-4.707317775606965,5732.714285714288
0,-0.2376237623762374,-5,-0.001182207773016107,0.14073145215959112,0.0035188683703535166,-0.0005911038865080553,-11,59,0,-24,-1.4071644683689786,2.022538628112298,-5.008364359209142,1.389952922814556,1.3118911755815548,11743.000000000005
0,-0.31088082901554426,-2,-0.0016191709844559574,0.061285739028506384,-0.005054650216186337,-0.0008095854922279787,-11,42,0,-30,-1.5659609502235878,6.072813302399381,-5.060432301584884,1.3007837945939538,-4.826569482695643,6849.666666666669
0,-0.3280423280423279,-4,-0.0017449060002251472,0.025173674827040846,0.02099407664300288,-0.0008724530001125753,-9,51,0,-31,-1.0611950771018273,0.9561221231639085,-1.79333240680515,4.500883028700338,1.6178772147975362,6113.857142857145
0,-0.14054054054054044,-2,-0.0007638072855464147,0.17011790545665634,0.013592053592053595,-0.00038190364277320733,-10,42,0,-13,-1.461390696599926,1.7057869373835493,-1.5376093896176826,1.686179597801662,1.6334201157196229,10250.333333333336
0,-0.3804347826086958,-2,-0.00207887859349014,0.1841583425429168,0.0016323953823953793,-0.0010394392967450709,-12,56,0,-35,-1.3187807940290632,1.6582920582330445,1.2747612397279577,-1.5715194263989258,4.1018232511794555,5301.047619047621
0,-0.2011173184357542,-4,-0.0011298725754817652,0.026746064255014055,-0.005995308229945102,-0.0005649362877408835,-14,53,0,-18,-0.8567590933568536,1.2286849636083566,1.0800544928149893,-1.5199213635069881,-1.292796755888427,6149.333333333336
0,-0.2289156626506026,-2,-0.00138736765242789,0.245220010250447,0.03154890624770143,-0.0006936838262139467,-11,63,0,-19,-2.233811650797114,4.410865431952119,1.9539718907345802,-3.817722670159105,3.399965548306417,5482.000000000002
0,-0.25316455696202533,-4,-0.001612513101668947,-0.012413186207434368,0.01797952399218222,-0.0008062565508344752,-14,52,0,-20,-1.3409790220697744,5.8019196379868845,-4.880872715525468,1.3112953176942188,-3.6037067386618125,4154.809523809525
0,-0.34523809523809534,-4,-0.0020672939834616468,-0.08527306830498912,0.01788548752834467,-0.0010336469917308242,-12,43,0,-29,-5.804239454357637,5.691202501539484,4.331770320575416,-4.03654069973411,-1.3137259644032986,1777.9047619047624
0,-0.6878306878306875,-4,-0.0036586738714398243,0.033920961807851036,0.008328953613734192,-0.0018293369357199147,1,61,0,-65,-2.2141727547057184,4.677475576658495,1.7406694384550516,-1.771503122129869,-1.4699088831427334,16696.857142857156
