Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,1.0,1.0,1.0,1.0,0,0,0,0,1.0,1.0,1.0
2,1.0,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.84,0.84,0.8399999999999999
3,1.0,1.0,1.0,1.0,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.7368421052631579,0.9484536082474226,0.9484536082474226,0.9484536082474226
4,1.0,1.0,1.0,1.0,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.6545454545454545,0.7816091954022989,0.7816091954022989,0.781609195402299
5,1.0,1.0,1.0,1.0,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.6333333333333333,0.8181818181818182,0.8181818181818182,0.8181818181818182
6,1.0,1.0,1.0,1.0,0.625,0.625,0.625,0.625,0.7272727272727273,0.7272727272727273,0.7272727272727273
7,1.0,1.0,1.0,1.0,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.5866666666666667,0.7559055118110236,0.7559055118110236,0.7559055118110235
8,1.0,1.0,1.0,1.0,0.6213592233009708,0.6213592233009708,0.6213592233009708,0.6213592233009708,0.7467532467532467,0.7467532467532467,0.7467532467532466
9,1.0,1.0,1.0,1.0,0.704225352112676,0.704225352112676,0.704225352112676,0.704225352112676,0.7777777777777778,0.7777777777777778,0.7777777777777778
10,1.0,1.0,1.0,1.0,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7272727272727273,0.7835051546391752,0.7835051546391752,0.7835051546391752
11,1.0,1.0,1.0,1.0,0.7,0.7,0.7,0.7,0.80078125,0.80078125,0.80078125
12,1.0,1.0,1.0,1.0,0.6280487804878049,0.6280487804878049,0.6280487804878049,0.6280487804878049,0.6919191919191919,0.6919191919191919,0.6919191919191919
13,1.0,1.0,1.0,1.0,0.5632911392405063,0.5632911392405063,0.5632911392405063,0.5632911392405063,0.6079545454545454,0.6079545454545454,0.6079545454545454
14,1.0,1.0,1.0,1.0,0.647887323943662,0.647887323943662,0.647887323943662,0.647887323943662,0.714828897338403,0.714828897338403,0.714828897338403
