Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.011034482758620845,0,-3.0448351982948624e-06,-0.013695052056789003,0.008163576759472886,-1.5224175991474583e-06,34,-4,0,-20,296.9363604891325,-165.8766688287501,170.50038858985556,-129.65208201292998,129.01284604180086,1600210321.523811
0,0.0,4,-5.421010862427522e-20,-0.01361499148607026,0.004938671519629713,0.0,55,10,0,0,249.12501540679978,-168.11015588267966,-109.6526604658445,109.65266046584428,100.36491312116078,1118961548.2857153
0,-0.009637006103437207,2,-3.0967243262971416e-06,-0.0339451011984028,0.01390339708402677,-1.5483621631486792e-06,94,-11,0,-15,260.2824001059076,-97.30097981100039,99.98537552828785,96.69758924026158,-92.6245588676876,2795345752.4285746
0,-0.04645270270270263,2,-1.962513844643097e-05,-0.10556761468842987,0.030634980209517403,-9.812569223215648e-06,139,3,0,-55,225.70476792232796,-169.9787321529308,114.38412690482367,-114.3823033443491,-86.2641097032493,446214889.19047666
0,0.0,7,-2.168404344971009e-19,-0.0896738873684707,0.026007505686748436,0.0,112,9,0,0,209.43911380332548,-102.22541632321337,106.00281496582285,-83.37372045568581,83.37104148555908,1238951237.3809538
0,0.0,9,0.0,-0.11388776435121739,0.027095980031504395,0.0,122,40,0,0,210.69094111197813,-126.87738397805023,130.79968161975992,-116.12001325777946,114.11814801001812,35483220.33333334
0,-0.005998800239952029,7,-3.600720432144367e-06,-0.08761174963642188,0.04533307981590613,-1.8003602160720751e-06,106,33,0,-5,202.9722185081333,-147.924837663933,111.89499843969354,-111.88605802377673,63.64627735993972,79471149.09523816
0,0.0,10,0.0,-0.11945711770627732,0.045326958842257674,0.0,134,38,0,0,184.14348975732383,-122.66741242102621,127.68786300028722,-102.40868004805681,-97.143242470077,414791285.7142862
0,0.0,11,2.168404344971009e-19,-0.07968724117843645,0.03955986977631209,0.0,122,32,0,0,210.52249002259958,-162.86392203848362,113.62708772415398,-113.62708772415395,-108.68579421008852,389841853.5238099
0,0.0,12,-2.168404344971009e-19,-0.08695590102074985,0.003101371340780902,0.0,97,54,0,0,102.60565013340731,107.44200805299742,-105.3152633721059,-66.90990536568623,67.56993236969778,149121116.42857158
0,0.0,11,0.0,-0.2082762262564099,0.0003168844346770894,0.0,94,49,0,0,111.1537734716634,-112.40916807764927,108.74569362530318,-77.58541672474185,47.9510726499301,189397826.95238116
0,0.0,14,-4.336808689942018e-19,-0.18617109086533745,-0.0036825014856449526,0.0,75,37,0,0,-61.0922514611521,60.097361425411236,-54.59920483368767,54.59920483050513,52.22275769645748,176395788.52380973
0,0.0,15,-4.336808689942018e-19,-0.25027392180182173,0.021584202961876908,0.0,123,36,0,0,83.35213335319916,-84.40046645504088,44.3846806880424,-44.3846806897256,12.461683814229037,100939080.80952393
0,0.0,19,0.0,-0.14035779287242578,0.010483419565792039,0.0,74,20,0,0,123.04792836772116,-123.65243823774789,59.9535878346346,-26.982155430491485,-28.982155430491485,59238267.00000007
0,0.0,12,-2.168404344971009e-19,0.05438537922222911,0.013133807905643113,0.0,74,27,0,0,13.423711838529565,-14.379432674427248,-1.0000000000000013,1.0000000000000009,-1.0000000000000007,28846146.23809527
0,0.0,16,8.673617379884035e-19,-0.17635962485422935,0.0017666568305412366,0.0,51,21,0,0,-112.75995894889523,112.28650704582759,65.08180040558553,52.383464691470564,-52.383464691470486,36926135.14285719
0,0.0,17,4.336808689942018e-19,-0.25759257422870574,0.03836753984473048,0.0,76,27,0,0,-79.60710784164291,79.18355621333454,-32.9329755657682,32.932975565768196,-16.96621151146011,37390629.42857147
0,0.0,16,-6.505213034913027e-19,-0.12280222065979951,-0.004468167460574657,0.0,28,31,0,0,59.44205359254786,-59.91334580424102,44.720308923163074,-44.72030892316303,-1.1904478170487396,32011018.238095272
0,0.0,19,-2.168404344971009e-19,0.04076610547299661,0.032397399723116435,0.0,53,35,0,0,-60.15370559229938,59.626841300276205,20.38384994631141,-20.383849946311397,-1.0,28382908.23809527
0,0.0,15,2.168404344971009e-19,0.1431435596073226,-0.011211048955819038,0.0,70,36,0,0,96.2739264148378,-87.57444679421157,-66.11929984950916,64.11929984950882,65.06792032704224,130825010.38095252
0,0.0,20,-2.168404344971009e-19,0.029064030002176333,0.014813983333360356,0.0,100,36,0,0,138.33697182947301,-109.40516783582734,76.36304075243405,-46.88137103676533,46.55472615810354,213414043.76190498
0,0.0,19,2.168404344971009e-19,-0.0793529653770747,-0.009939049852090199,0.0,102,47,0,0,96.97942272662358,69.67483772932763,-65.5704465110372,-61.53116651141621,61.53116651141618,248822577.90476218
0,0.0,15,4.336808689942018e-19,0.20164362479727194,0.017090814324218606,0.0,91,39,0,0,185.36023242655324,-134.69281203139943,111.8128258474942,-97.21211677328297,-75.15230982908999,309504716.3333337
0,0.0,12,4.336808689942018e-19,0.33043469194731373,0.042076030158146885,0.0,92,42,0,0,167.83557938401256,-125.47038347933922,-73.67346281967812,-74.1228962317218,47.1306194562185,288906689.0476194
0,0.0,19,2.168404344971009e-19,-0.133512347374022,0.02876807997416945,0.0,145,35,0,0,188.51852939415903,-153.74682437969201,-47.666332699747564,-48.72108300614392,-48.72108300614392,284498451.19047654
0,0.0,11,2.168404344971009e-19,0.2792685175689788,0.005559532547214897,0.0,57,49,0,0,197.90873460962212,-83.5760533325687,-83.5760533325687,-37.48968564647851,24.070188091127168,291110786.8095241
0,0.0,16,4.336808689942018e-19,-0.12803327995949915,0.008515245148885554,0.0,117,41,0,0,136.43108695800603,-70.57037139864872,-72.85966068758952,61.82964089705851,-24.790859084870924,94243295.61904772
0,0.0,11,0.0,0.17794278130623628,0.00457983258966551,0.0,56,41,0,0,117.47381172830525,-102.9652688955008,99.09760112551695,-71.61763844806542,-21.33180293507041,66887564.90476198
0,0.0,13,0.0,-0.07902330721208761,0.02697546386166002,0.0,109,25,0,0,239.81510320928425,-115.03182754614436,-115.7672661702976,70.46676708174883,-53.90040428796719,56645920.14285721
0,0.0,18,-4.336808689942018e-19,-0.2805654377468314,0.009616601381444205,0.0,108,23,0,0,2.530426487547598,-3.1308899689723795,-1.0000000000000007,1.0000000000000004,1.0000000000000002,36752462.04761909
0,0.0,13,4.336808689942018e-19,-0.1840400971822238,0.04907232034489237,0.0,105,7,0,0,205.1256453918807,97.61459070346883,-73.07440334515093,-51.88739227941121,-53.88739227941121,42031080.33333338
0,0.0,16,-8.673617379884035e-19,-0.2091801980221959,0.10945057316233858,0.0,172,23,0,0,153.966160273163,100.43985791936505,-76.81704171804297,-77.53833768714378,-77.53833768714378,43667747.80952385
0,0.0,12,0.0,-0.08150119312203785,0.09144235179230521,0.0,138,28,0,0,16.647282618703898,-10.026121220530461,-11.745458940096036,3.878318980741117,1.8783189807411154,46561579.95238101
0,0.0,14,0.0,0.018698922147672603,0.05184499140705118,0.0,82,20,0,0,127.47380412123397,-94.02850484308027,-42.46403003052231,41.200922724482524,41.200922724482524,44934948.8571429
0,0.0,10,4.336808689942018e-19,0.1988235339744892,0.034254833049014416,0.0,80,36,0,0,35.16612451779833,-16.38534613741131,-18.179126920263556,1.0000000000000007,-1.0000000000000004,57615174.28571435
0,0.0,15,0.0,-0.03573992737734666,0.06013599394569644,0.0,103,29,0,0,92.32210751541812,63.306823938503584,-60.21074216752842,-57.49569610898902,-55.49569610898902,61974322.28571435
0,0.0,17,0.0,-0.20763632519973169,0.08293324750224246,0.0,131,33,0,0,60.655100180712765,-54.15965062125704,55.65815056839881,-26.839465285267092,-16.131467040762022,53119806.52380958
0,0.0,11,0.0,0.19510801742331166,0.06621282408828152,0.0,83,38,0,0,103.1982065494798,-101.54144174323075,-3.4056901958086363,0.9999999999999973,-0.9999999999999993,44997250.19047624
0,0.0,8,0.0,0.36251916359455216,0.00025676894343059503,0.0,48,53,0,0,-3.560090719401569,2.8954072377243394,1.0000000000000004,-1.0,-0.9999999999999999,65136873.5238096
0,0.0,16,0.0,-0.004210812348824644,0.03185272639160052,0.0,111,46,0,0,102.35923174606442,80.60174210232069,-73.25569206508949,-54.13879406810991,-21.51327248229436,69421075.57142864
0,0.0,11,0.0,0.04424343550347373,-0.007396986529746328,0.0,76,50,0,0,-3.336111911613131,2.628450783376533,-1.0000000000000004,1.0000000000000004,1.0000000000000002,48782788.66666672
0,0.0,8,0.0,0.36338149123282026,0.024640484517435116,0.0,73,45,0,0,-3.175282263108301,2.4185209037553124,-1.000000000000001,1.000000000000001,-1.0,37631229.380952425
0,0.0,9,-4.336808689942018e-19,0.32472808988906765,-0.030476728240703396,0.0,75,42,0,0,-114.9653429340097,114.31935428431281,-1.0,1.0,-1.0,37325733.7619048
0,0.0,10,-4.336808689942018e-19,0.17472691112832237,-0.03155871262380138,0.0,59,42,0,0,-3.061557212932877,2.3439456098819496,1.0000000000000007,1.0000000000000007,-1.0000000000000004,42024580.8571429
0,0.0,12,0.0,0.25236097134738794,-0.029615976882279,0.0,52,40,0,0,-82.56338172975032,81.97528858159663,-52.431789387998734,52.43178938799871,1.0000000000000007,51701513.61904767
0,0.0,14,0.0,0.42989687427994033,-0.0376611098039769,0.0,40,38,0,0,84.10535877668141,-85.30419195360405,58.2828810818565,-58.2828810818565,0.9999999999999999,40233009.47619052
0,0.0,17,8.673617379884035e-19,-0.03901338672674981,-0.031139412105516143,0.0,35,40,0,0,14.476863382991286,-16.171990094476424,-4.176044235861926,4.440171651286196,-3.475011246307404,38111768.52380956
0,0.0,14,0.0,0.31940068071239647,-0.05099327846825616,0.0,35,48,0,0,-37.692695388674636,35.973250674442184,10.018679602738734,-9.507444797442718,-4.1703947761439775,32782117.52380956
0,0.0,13,0.0,0.21249637161106932,-0.04586671098289313,0.0,50,40,0,0,67.71536560887793,71.47733001943331,-67.97525553472504,-70.23881871147961,-54.292396705282,32162603.190476228
0,0.0,8,-4.336808689942018e-19,0.6996094977597153,-0.05436533453190734,0.0,35,42,0,0,32.505094436654645,-34.17847888541664,26.851393608609786,-24.4441551244184,14.768729539528394,29385637.80952384
0,0.0,14,-4.336808689942018e-19,0.15977493137000418,-0.03302550338318549,0.0,64,33,0,0,108.21203654841494,103.66333163035634,-100.98248004272453,-80.2164454709244,-71.12046583761231,28583090.523809556
0,0.0,11,0.0,0.4299241510616737,-0.03457801534144372,0.0,24,32,0,0,8.49747387963889,-10.058751785767777,9.718708829767083,-7.522261021217092,5.567599681277258,24811858.190476216
0,0.0,13,-4.336808689942018e-19,-0.007410720579930974,-0.012352858670887142,0.0,43,13,0,0,113.87327013668656,-114.99675339310072,-54.96124669742071,54.606066627041535,-54.29092832892196,23052870.428571455
0,0.0,16,4.336808689942018e-19,0.012989930492686153,-0.02554827588957005,0.0,34,21,0,0,166.421836457894,-162.9587792975541,-74.5136996596808,61.82696299653018,-29.1363879860611,34001222.14285718
