Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
2,0.0,0.0,0,0,18,2,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,19,1,0.0,0.0,0,0,5,1,0.001379310344827586,2,0.0009029345372460496,1.0,3,0.002127659574468085,0.0008280430582390284,5,0.001379310344827586,0.001379310344827586
3,0.0,0.0,0,0,18,2,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,19,1,0.0,0.0,0,0,5,1,0.0013178703215603585,2,0.0008948545861297539,1.0,3,0.001924310455420141,0.0007911392405063291,5,0.0013178703215603585,0.0013178703215603585
4,0.0,0.0,0,0,5,1,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,1,1,0.0009637006103437199,1,0.0005506607929515419,0.5,2,0.0015420200462606013,0.0006428801028608164,3,0.0009637006103437199,0.0009637006103437199
5,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,2,0,0.001266891891891892,1,0.0007616146230007616,0.5,2,0.0018957345971563982,0.0008453085376162299,3,0.001266891891891892,0.001266891891891892
6,0.0,0.0,0,0,12,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,6,0,0.001968503937007874,1,0.0009267840593141798,0.5,3,0.0031479538300104933,0.001477832512315271,4,0.001968503937007874,0.001968503937007874
7,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
8,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0011997600479904018,1,0.0011695906432748538,0.3333333333333333,1,0.0012315270935960591,0.0006009615384615385,2,0.0011997600479904018,0.0011997600479904018
9,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0006333122229259025,0,0.0,0.0,1,0.00125,0.0006341154090044388,1,0.0006333122229259025,0.0006333122229259025
10,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0013440860215053765,1,0.0013850415512465374,0.3333333333333333,1,0.0013054830287206266,0.0006734006734006734,2,0.0013440860215053765,0.0013440860215053765
11,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.000724112961622013,0,0.0,0.0,1,0.0012836970474967907,0.000725689404934688,1,0.000724112961622013,0.000724112961622013
12,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0008278145695364238,1,0.00205761316872428,0.3333333333333333,0,0.0,0.0,1,0.0008278145695364238,0.0008278145695364238
