Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.07407407407407407,0.07142857142857142,0.07272727272727272,0.07142857142857142,0.7933884297520661,0.7868852459016393,0.7901234567901234
1,1.0,1.0,1.0,1.0,0.47643979057591623,0.37916666666666665,0.4222737819025522,0.37916666666666665,0.9137931034482759,0.8767576509511993,0.89489235964542
2,1.0,1.0,1.0,1.0,0.3238095238095238,0.13821138211382114,0.19373219373219375,0.13821138211382114,0.9363228699551569,0.8312101910828026,0.8806410797132013
3,1.0,1.0,1.0,1.0,0.24509803921568626,0.12195121951219512,0.16286644951140064,0.12195121951219512,0.8701517706576728,0.7413793103448276,0.8006206361520558
4,1.0,1.0,1.0,1.0,0.3333333333333333,0.16184971098265896,0.2178988326848249,0.16184971098265896,0.8672985781990521,0.7162426614481409,0.7845659163987138
5,1.0,1.0,1.0,1.0,0.3235294117647059,0.16296296296296298,0.21674876847290642,0.16296296296296298,0.8520900321543409,0.701058201058201,0.7692307692307693
6,1.0,1.0,1.0,1.0,0.20754716981132076,0.11,0.1437908496732026,0.11,0.8313253012048193,0.6993243243243243,0.7596330275229358
7,1.0,1.0,1.0,1.0,0.24444444444444444,0.12790697674418605,0.16793893129770993,0.12790697674418605,0.8661417322834646,0.7457627118644068,0.8014571948998178
8,1.0,1.0,1.0,1.0,0.2857142857142857,0.14492753623188406,0.19230769230769232,0.14492753623188406,0.9177631578947368,0.8254437869822485,0.8691588785046729
9,1.0,1.0,1.0,1.0,0.23728813559322035,0.1308411214953271,0.1686746987951807,0.1308411214953271,0.8636363636363636,0.753968253968254,0.8050847457627118
10,1.0,1.0,1.0,1.0,0.2571428571428571,0.15,0.1894736842105263,0.15,0.8785046728971962,0.7866108786610879,0.8300220750551877
11,1.0,1.0,1.0,1.0,0.21428571428571427,0.14634146341463414,0.17391304347826086,0.14634146341463414,0.8,0.7154471544715447,0.7553648068669527
12,1.0,1.0,1.0,1.0,0.13333333333333333,0.09090909090909091,0.10810810810810811,0.09090909090909091,0.796875,0.7183098591549296,0.7555555555555555
13,1.0,1.0,1.0,1.0,0.11538461538461539,0.075,0.09090909090909093,0.075,0.8722222222222222,0.8092783505154639,0.839572192513369
14,1.0,1.0,1.0,1.0,0.14285714285714285,0.09803921568627451,0.11627906976744186,0.09803921568627451,0.8181818181818182,0.7458563535911602,0.7803468208092486
15,1.0,1.0,1.0,1.0,0.25,0.1,0.14285714285714288,0.1,0.9354838709677419,0.8285714285714286,0.8787878787878788
16,1.0,1.0,1.0,1.0,0.2777777777777778,0.16666666666666666,0.20833333333333334,0.16666666666666666,0.9051094890510949,0.8322147651006712,0.8671328671328673
17,1.0,1.0,1.0,1.0,0.07692307692307693,0.03333333333333333,0.046511627906976744,0.03333333333333333,0.918918918918919,0.8242424242424242,0.8690095846645368
18,1.0,1.0,1.0,1.0,0.06666666666666667,0.038461538461538464,0.04878048780487805,0.038461538461538464,0.8703703703703703,0.7899159663865546,0.8281938325991188
19,1.0,1.0,1.0,1.0,0.125,0.08333333333333333,0.1,0.08333333333333333,0.9306930693069307,0.8952380952380953,0.9126213592233011
20,1.0,1.0,1.0,1.0,0.15384615384615385,0.08695652173913043,0.1111111111111111,0.08695652173913043,0.9,0.825,0.8608695652173912
21,1.0,1.0,1.0,1.0,0.17857142857142858,0.15625,0.16666666666666666,0.15625,0.8662790697674418,0.8465909090909091,0.8563218390804598
22,1.0,1.0,1.0,1.0,0.16666666666666666,0.11764705882352941,0.13793103448275862,0.11764705882352941,0.9310344827586207,0.9,0.9152542372881356
23,1.0,1.0,1.0,1.0,0.1,0.05263157894736842,0.06896551724137931,0.05263157894736842,0.9117647058823529,0.8378378378378378,0.8732394366197184
24,1.0,1.0,1.0,1.0,0.14285714285714285,0.08333333333333333,0.10526315789473685,0.08333333333333333,0.9124087591240876,0.8503401360544217,0.8802816901408451
