Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.18421052631578946,0.8571428571428571,0.8571428571428571,0.8571428571428571
1,1.0,1.0,1.0,1.0,0.225,0.225,0.225,0.225,0.8798449612403101,0.8798449612403101,0.8798449612403101
2,1.0,1.0,1.0,1.0,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.7982832618025751,0.7982832618025751,0.7982832618025751
3,1.0,1.0,1.0,1.0,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.16129032258064516,0.8181818181818182,0.8181818181818182,0.8181818181818182
4,1.0,1.0,1.0,1.0,0.13580246913580246,0.13580246913580246,0.13580246913580246,0.13580246913580246,0.8050139275766016,0.8050139275766016,0.8050139275766017
5,1.0,1.0,1.0,1.0,0.1927710843373494,0.1927710843373494,0.1927710843373494,0.1927710843373494,0.7665505226480837,0.7665505226480837,0.7665505226480837
6,1.0,1.0,1.0,1.0,0.24193548387096775,0.24193548387096775,0.24193548387096775,0.24193548387096775,0.7844036697247706,0.7844036697247706,0.7844036697247706
7,1.0,1.0,1.0,1.0,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.1956521739130435,0.7967032967032966,0.7967032967032966,0.7967032967032966
8,1.0,1.0,1.0,1.0,0.26436781609195403,0.26436781609195403,0.26436781609195403,0.26436781609195403,0.9607120933087784,0.9607120933087784,0.9607120933087784
9,1.0,1.0,1.0,1.0,0.18018018018018017,0.18018018018018017,0.18018018018018017,0.18018018018018017,0.7878787878787878,0.7878787878787878,0.7878787878787878
10,1.0,1.0,1.0,1.0,0.21965317919075145,0.21965317919075145,0.21965317919075145,0.21965317919075145,0.7797716150081566,0.7797716150081566,0.7797716150081566
11,1.0,1.0,1.0,1.0,0.13756613756613756,0.13756613756613756,0.13756613756613756,0.13756613756613756,0.6895238095238095,0.6895238095238095,0.6895238095238095
12,1.0,1.0,1.0,1.0,0.17105263157894737,0.17105263157894737,0.17105263157894737,0.17105263157894737,0.7459677419354839,0.7459677419354839,0.7459677419354839
13,1.0,1.0,1.0,1.0,0.18055555555555555,0.18055555555555555,0.18055555555555555,0.18055555555555555,0.7366071428571429,0.7366071428571429,0.7366071428571429
14,1.0,1.0,1.0,1.0,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.16363636363636364,0.7745098039215687,0.7745098039215687,0.7745098039215687
15,1.0,1.0,1.0,1.0,0.1746031746031746,0.1746031746031746,0.1746031746031746,0.1746031746031746,0.6904761904761905,0.6904761904761905,0.6904761904761905
16,1.0,1.0,1.0,1.0,0.19402985074626866,0.19402985074626866,0.19402985074626866,0.19402985074626866,0.7352941176470589,0.7352941176470589,0.735294117647059
17,1.0,1.0,1.0,1.0,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.8055555555555556,0.8055555555555556,0.8055555555555556
