Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.44324324324324316,-4,-0.00014098067533182038,0.2787739074500418,-0.028017177099185733,-7.049033766591016e-05,506,100,0,-697,-3.4046111567755064,1.6739596029342687,1.6739596029342687,-1.0000000000000036,1.0000000000000029,1625064831.1904778
0,-0.5837837837837838,-4,-0.00021044837194801136,0.19890167165089553,-0.022849298352243776,-0.00010522418597400573,659,57,0,-810,-2.9368380301793104,1.46884169536589,1.46884169536589,1.000000000000001,-1.000000000000001,2210779367.1904783
0,-0.631578947368421,-4,-0.0002725847852259047,0.25987919769407525,-0.018974332976865533,-0.0001362923926129523,625,35,0,-732,-2.2786999830561533e+21,2.2786999830561528e+21,1.3168252068722635,1.0000000000000009,-1.0000000000000009,1770891502.09524
0,-0.6494565217391304,0,-0.00029427119245089737,0.21333029348596907,-0.01955376259370535,-0.00014713559622544868,622,30,0,-717,-2.3736498222558176,1.1868249111279066,1.1868249111279066,-1.000000000000001,1.0000000000000009,1645706687.238097
0,-0.625,3,-0.00031517902168431674,0.2335852257086613,-0.017305387130374193,-0.00015758951084215837,538,21,0,-620,-2.086745339882663,1.0433726699413333,1.0433726699413333,-1.0000000000000009,-1.0000000000000009,1357045111.2380967
0,-0.634937238493724,1,-0.0003322539186257059,0.27838868306119097,-0.021095158468396154,-0.00016612695931285295,522,19,0,-607,-1.9999999999999991,1.0000000000000004,1.0000000000000004,-1.0000000000000002,-1.0000000000000002,1171456894.0952394
0,-0.6428571428571428,0,-0.0003428571428571429,0.23419680194089212,-0.019190051449168,-0.0001714285714285714,526,17,0,-603,-1.9041608591349186,1.0000000000000004,-1.0000000000000002,1.0000000000000002,-1.0,1051957888.3333346
0,-0.6677577741407528,2,-0.0003644966016052143,0.3260346982858589,-0.04850030680586092,-0.00018224830080260725,475,75,0,-612,-3.1762476413726475,-1.996211445361119,1.5880955729598063,1.5880955729598063,-1.0000000000000009,1090643612.3809536
0,-0.6335174953959484,1,-0.000389138510685472,0.3151547480386766,-0.045959404521087446,-0.00019456925534273596,388,76,0,-516,-3.2100374200509365,-1.7878329477761448,1.6049782329148372,1.6049782329148372,-1.414213562373097,111402595.14285724
0,-0.6631648063033486,-1,-0.00043571932083005815,0.3284289974194299,-0.04504346618272367,-0.00021785966041502913,387,68,0,-505,-3.109780830510425,1.5548904152552145,1.5548904152552145,-1.4303130746383055,-1.4142135623730945,14035317.14285715
0,-0.659279778393352,1,-0.0004568813433079359,0.33345170428902304,-0.0413213452956152,-0.00022844067165396807,370,70,0,-476,8.488852267272447e+20,-4.244426133636223e+20,-4.244426133636223e+20,-1.5565444338088001,1.4142135623730958,112376962.04761904
0,-0.6416610850636302,2,-0.00043006775138313,0.34264673714871857,-0.03784404558096831,-0.0002150338756915651,372,72,0,-479,-3.12708510491322,1.563785525065903,1.563785525065903,-1.5324215292386936,-1.0000000000000022,83150730.80952382
0,-0.6704834605597965,-4,-0.0004267876897261594,0.32599079953886667,-0.047036732010508134,-0.0002133938448630797,387,95,0,-527,-3.792025216589896,1.8960712850992454,1.8960712850992454,-1.3852786278683655,1.0000000000000007,52735250.952380985
0,-0.6816760475297061,-3,-0.0004265807556506297,0.42402513715386075,-0.04119755901506592,-0.0002132903778253148,423,87,0,-545,-3.69454674385148,1.8464347096737046,1.8464347096737046,-1.6396416583334321,1.0000000000000009,29199693.90476191
0,-0.6845809341010876,-5,-0.00043827204487905725,0.29045372403251385,-0.04775854721010924,-0.00021913602243952868,396,89,0,-535,-3.871284916382664,1.925396332440632,1.925396332440632,-1.6078669699866188,1.000000000000001,77839421.85714287
0,-0.7081218274111676,-8,-0.00044960116026105865,0.3511668762073445,-0.08767246480642887,-0.00022480058013052938,368,157,0,-558,1.332029201204761e+21,-6.66014600602381e+20,-6.66014600602381e+20,-2.0472651328395095,1.0296993936171104,106788519.42857152
0,-0.7625,-7,-0.00043348493462194455,0.2838740778236597,-0.0826116883669269,-0.00021674246731097216,476,161,0,-671,-4.991705263210976,2.3776320026911875,2.3776320026911875,-2.1677560706975165,1.1058993920201337,52765101.85714286
0,-0.8103727714748785,-9,-0.00043803933593236644,0.3865287697318293,-0.1315234021668452,-0.00021901966796618338,453,264,0,-750,-6.0706120132976995,2.9123916980429394,2.9123916980429394,-2.16659039284772,1.103457255360932,1179114294.0952394
0,-0.8269430051813469,-8,-0.00042868999750199463,0.3647522887912296,-0.1364790405816299,-0.00021434499875099715,484,286,0,-798,-6.146504757922628,2.9426565873603647,2.9426565873603647,-2.4151700577572743,1.414213562373096,1499460521.333335
0,-0.780584447746409,-6,-0.00038681092554331486,0.37631972392577206,-0.09507758311438039,-0.00019340546277165732,502,258,0,-788,-5.39837857743316,2.4978340404703068,2.4978340404703068,-2.3815845033032113,-1.4142135623730994,1753868841.4761925
0,-0.7785046728971965,-7,-0.00036395730383225627,0.3819058666514975,-0.1150047870269084,-0.0001819786519161282,492,305,0,-833,-5.83804653310677,2.7623201708981218,2.7623201708981218,-2.2574461239705084,-1.4142135623731005,2479187312.333336
0,-0.7765807962529274,-6,-0.00036390852682892556,0.357116555018445,-0.10004342507147333,-0.00018195426341446284,508,272,0,-829,-5.626638057463473,2.639970856634599,2.639970856634599,-2.2570105386354244,1.4142135623730956,2346478094.714288
0,-0.725398313027179,-4,-0.0003400835972935675,0.37718976347211863,-0.07116338152438492,-0.00017004179864678364,513,202,0,-774,-4.872819444159944,2.322506085833203,2.322506085833203,-2.2058797851480487,1.4142135623730958,1943499507.9047642
0,-0.729227761485826,-3,-0.00035659059241360705,0.3506176226305093,-0.054194913324618815,-0.00017829529620680342,557,115,0,-746,-4.143210501459474,2.071606980346046,2.071606980346046,-1.7000862442735465,-1.4142135623730978,2015371345.2857165
