Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
40,0.0,0.0,0,2,457,9,0.0,0.0,0,0,132,2,0.0,0.0,0,0,132,0,0.0,0.0,0,0,459,3,0.0,0.0,0,0,2,2,0.03747870528109029,12,0.023166023166023165,0.2926829268292683,2,0.028985507246376812,0.003663003663003663,22,0.03747870528109029,0.03747870528109029
41,0.0,0.0,0,0,338,9,0.0,0.0,0,0,90,1,0.0,0.0,0,0,89,2,0.0,0.0,0,0,339,3,0.0,0.0,0,0,0,1,0.03177257525083612,10,0.019569471624266144,0.23809523809523808,1,0.011494252873563218,0.0017985611510791368,19,0.03177257525083612,0.03177257525083612
42,0.0,0.0,0,0,375,10,0.0,0.0,0,0,132,1,0.0,0.0,0,0,131,2,0.0,0.0,0,0,377,3,0.0,0.0,0,0,0,0,0.03184713375796178,12,0.023483365949119372,0.2727272727272727,1,0.008547008547008548,0.0017123287671232876,20,0.03184713375796178,0.03184713375796178
43,0.0,0.0,0,0,240,5,0.0,0.0,0,0,90,1,0.0,0.0,0,0,90,2,0.0,0.0,0,0,240,0,0.0,0.0,0,0,2,0,0.02527646129541864,10,0.018975332068311195,0.21739130434782608,2,0.018867924528301886,0.0034071550255536627,16,0.02527646129541864,0.02527646129541864
44,0.0,0.0,0,0,342,6,0.0,0.0,0,0,72,1,0.0,0.0,0,0,72,2,0.0,0.0,0,0,342,0,0.0,0.0,0,0,12,1,0.030254777070063694,9,0.016885553470919325,0.20454545454545456,4,0.042105263157894736,0.00684931506849315,19,0.030254777070063694,0.030254777070063694
45,0.0,0.0,0,0,182,6,0.0,0.0,0,0,42,1,0.0,0.0,0,0,42,1,0.0,0.0,0,0,182,0,0.0,0.0,0,0,2,1,0.021806853582554516,7,0.013108614232209739,0.15217391304347827,2,0.018518518518518517,0.003355704697986577,14,0.021806853582554516,0.021806853582554516
46,0.0,0.0,0,1,131,3,0.0,0.0,0,1,41,0,0.0,0.0,0,0,42,1,0.0,0.0,0,0,132,0,0.0,0.0,0,0,2,1,0.01866251944012442,7,0.012302284710017574,0.14893617021276595,2,0.02702702702702703,0.003355704697986577,12,0.01866251944012442,0.01866251944012442
47,0.0,0.0,0,1,238,5,0.0,0.0,0,0,20,0,0.0,0.0,0,0,20,1,0.0,0.0,0,0,240,0,0.0,0.0,0,0,12,1,0.025,5,0.0088339222614841,0.11627906976744186,4,0.05405405405405406,0.006700167504187605,16,0.025,0.025
48,0.0,0.0,0,0,89,2,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,90,0,0.0,0.0,0,0,0,1,0.015479876160990712,4,0.007142857142857143,0.08695652173913043,1,0.011627906976744186,0.0016666666666666668,10,0.015479876160990712,0.015479876160990712
49,0.0,0.0,0,0,90,4,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,1,0.0,0.0,0,0,90,0,0.0,0.0,0,0,2,2,0.015772870662460567,3,0.0055248618784530384,0.06818181818181818,2,0.02197802197802198,0.003389830508474576,10,0.015772870662460567,0.015772870662460567
