Graph_Num,Num_Pred_Nodes,Num_True_Nodes,Common_Nodes,Removed_From_Pred,Removed_From_True,Num_Pred_Edges,Num_True_Edges,Correct_Edges,Precision,Recall,F1
0,2,2,1,1,1,0,0,0,0,0,0
1,24,24,24,0,0,20,20,1,0.05,0.05,0.05000000000000001
2,25,25,20,5,5,14,15,0,0.0,0.0,0
3,97,97,88,9,9,143,78,0,0.0,0.0,0
4,87,87,58,29,29,72,53,8,0.1111111111111111,0.1509433962264151,0.12799999999999997
5,121,121,86,35,35,162,107,4,0.024691358024691357,0.037383177570093455,0.02973977695167286
6,99,99,52,47,47,49,35,2,0.04081632653061224,0.05714285714285714,0.04761904761904761
7,127,127,85,42,42,84,76,9,0.10714285714285714,0.11842105263157894,0.1125
8,154,154,99,55,55,185,117,13,0.07027027027027027,0.1111111111111111,0.08609271523178808
9,189,189,126,63,63,224,139,19,0.08482142857142858,0.1366906474820144,0.1046831955922865
10,194,194,124,70,70,108,133,7,0.06481481481481481,0.05263157894736842,0.058091286307053944
11,256,256,188,68,68,329,250,33,0.10030395136778116,0.132,0.11398963730569948
12,198,198,111,87,87,134,75,10,0.07462686567164178,0.13333333333333333,0.09569377990430622
13,176,176,85,91,91,93,54,11,0.11827956989247312,0.2037037037037037,0.1496598639455782
14,263,263,186,77,77,238,270,29,0.12184873949579832,0.10740740740740741,0.11417322834645668
15,333,333,235,98,98,591,337,40,0.0676818950930626,0.11869436201780416,0.08620689655172414
16,337,337,233,104,104,555,313,42,0.07567567567567568,0.134185303514377,0.0967741935483871
17,346,346,236,110,110,542,318,50,0.09225092250922509,0.15723270440251572,0.11627906976744186
18,384,384,250,134,134,486,322,50,0.102880658436214,0.15527950310559005,0.12376237623762376
19,423,423,269,154,154,297,332,38,0.12794612794612795,0.1144578313253012,0.12082670906200317
20,284,284,146,138,138,147,102,14,0.09523809523809523,0.13725490196078433,0.11244979919678715
21,301,301,159,142,142,234,135,27,0.11538461538461539,0.2,0.14634146341463417
22,278,278,133,145,145,200,122,33,0.165,0.27049180327868855,0.2049689440993789
23,376,376,234,142,142,361,269,74,0.20498614958448755,0.275092936802974,0.23492063492063492
24,335,335,187,148,148,229,147,35,0.15283842794759825,0.23809523809523808,0.18617021276595747
25,225,225,97,128,128,68,49,16,0.23529411764705882,0.32653061224489793,0.2735042735042735
26,309,309,165,144,144,218,158,28,0.12844036697247707,0.17721518987341772,0.14893617021276595
27,270,270,130,140,140,142,76,26,0.18309859154929578,0.34210526315789475,0.23853211009174313
28,340,340,186,154,154,248,177,43,0.17338709677419356,0.24293785310734464,0.2023529411764706
29,420,420,291,129,129,531,373,62,0.1167608286252354,0.16621983914209115,0.13716814159292035
30,378,378,234,144,144,438,261,51,0.11643835616438356,0.19540229885057472,0.1459227467811159
31,429,429,275,154,154,496,291,57,0.11491935483870967,0.1958762886597938,0.144853875476493
32,404,404,242,162,162,280,227,43,0.15357142857142858,0.1894273127753304,0.16962524654832345
33,330,330,170,160,160,246,131,25,0.1016260162601626,0.19083969465648856,0.1326259946949602
34,301,301,151,150,150,142,76,17,0.11971830985915492,0.2236842105263158,0.1559633027522936
35,424,424,253,171,171,338,241,45,0.13313609467455623,0.18672199170124482,0.15544041450777205
36,448,448,274,174,174,344,289,46,0.13372093023255813,0.15916955017301038,0.14533965244865718
37,442,442,270,172,172,290,285,52,0.1793103448275862,0.1824561403508772,0.1808695652173913
38,548,548,366,182,182,555,437,81,0.14594594594594595,0.1853546910755149,0.16330645161290325
39,389,389,197,192,192,131,167,32,0.24427480916030533,0.19161676646706588,0.21476510067114093
40,231,231,81,150,150,40,29,5,0.125,0.1724137931034483,0.14492753623188406
41,233,233,84,149,149,26,27,2,0.07692307692307693,0.07407407407407407,0.07547169811320754
42,256,256,98,158,158,67,42,9,0.13432835820895522,0.21428571428571427,0.1651376146788991
43,340,340,170,170,170,135,100,26,0.1925925925925926,0.26,0.22127659574468087
44,341,341,162,179,179,103,89,18,0.17475728155339806,0.20224719101123595,0.1875
45,344,344,178,166,166,148,118,37,0.25,0.3135593220338983,0.2781954887218045
46,316,316,137,179,179,98,78,16,0.16326530612244897,0.20512820512820512,0.1818181818181818
47,214,214,81,133,133,32,32,15,0.46875,0.46875,0.46875
48,190,190,64,126,126,39,21,6,0.15384615384615385,0.2857142857142857,0.2
49,258,258,114,144,144,115,58,19,0.16521739130434782,0.3275862068965517,0.21965317919075142
50,274,274,126,148,148,83,94,30,0.3614457831325301,0.3191489361702128,0.33898305084745767
51,283,283,146,137,137,153,86,37,0.24183006535947713,0.43023255813953487,0.30962343096234307
52,233,233,115,118,118,119,65,29,0.24369747899159663,0.4461538461538462,0.31521739130434784
53,184,184,73,111,111,51,32,19,0.37254901960784315,0.59375,0.4578313253012048
54,179,179,62,117,117,27,17,3,0.1111111111111111,0.17647058823529413,0.13636363636363638
55,215,215,96,119,119,43,46,24,0.5581395348837209,0.5217391304347826,0.5393258426966292
56,226,226,106,120,120,86,70,35,0.4069767441860465,0.5,0.4487179487179487
57,83,83,20,63,63,2,2,0,0.0,0.0,0
58,13,13,1,12,12,0,0,0,0,0,0
59,15,15,0,15,15,0,0,0,0,0,0
60,14,14,3,11,11,0,0,0,0,0,0
61,10,10,1,9,9,0,0,0,0,0,0
62,12,12,1,11,11,0,0,0,0,0,0
63,4,4,1,3,3,0,0,0,0,0,0
64,9,9,1,8,8,0,0,0,0,0,0
65,16,16,2,14,14,0,0,0,0,0,0
66,24,24,7,17,17,1,1,0,0.0,0.0,0
67,13,13,3,10,10,0,0,0,0,0,0
68,9,9,2,7,7,0,0,0,0,0,0
69,76,76,14,62,62,0,5,0,0,0.0,0
70,107,107,38,69,69,19,25,15,0.7894736842105263,0.6,0.6818181818181819
71,121,121,58,63,63,39,42,26,0.6666666666666666,0.6190476190476191,0.6419753086419754
72,133,133,63,70,70,31,27,19,0.6129032258064516,0.7037037037037037,0.6551724137931035
73,113,113,41,72,72,25,14,14,0.56,1.0,0.717948717948718
74,120,120,53,67,67,32,21,13,0.40625,0.6190476190476191,0.49056603773584906
75,109,109,38,71,71,27,27,17,0.6296296296296297,0.6296296296296297,0.6296296296296297
76,111,111,40,71,71,14,23,7,0.5,0.30434782608695654,0.3783783783783784
77,109,109,38,71,71,20,9,6,0.3,0.6666666666666666,0.41379310344827586
78,112,112,43,69,69,32,19,16,0.5,0.8421052631578947,0.6274509803921569
79,107,107,41,66,66,22,14,10,0.45454545454545453,0.7142857142857143,0.5555555555555556
80,95,95,41,54,54,22,15,12,0.5454545454545454,0.8,0.6486486486486486
81,86,86,30,56,56,9,11,5,0.5555555555555556,0.45454545454545453,0.5
82,116,116,45,71,71,40,18,11,0.275,0.6111111111111112,0.3793103448275862
83,72,72,21,51,51,12,5,5,0.4166666666666667,1.0,0.5882352941176471
84,176,176,86,90,90,77,48,24,0.3116883116883117,0.5,0.384
85,87,87,16,71,71,6,3,3,0.5,1.0,0.6666666666666666
86,80,80,25,55,55,11,6,6,0.5454545454545454,1.0,0.7058823529411764
87,70,70,21,49,49,7,4,4,0.5714285714285714,1.0,0.7272727272727273
88,53,53,16,37,37,6,6,6,1.0,1.0,1.0
89,26,26,7,19,19,1,1,1,1.0,1.0,1.0
90,33,33,11,22,22,3,3,3,1.0,1.0,1.0
91,49,49,13,36,36,6,4,3,0.5,0.75,0.6
92,70,70,27,43,43,14,18,9,0.6428571428571429,0.5,0.5625000000000001
93,76,76,31,45,45,20,12,5,0.25,0.4166666666666667,0.3125
94,79,79,33,46,46,28,7,6,0.21428571428571427,0.8571428571428571,0.34285714285714286
95,62,62,20,42,42,6,8,4,0.6666666666666666,0.5,0.5714285714285715
96,55,55,20,35,35,13,5,4,0.3076923076923077,0.8,0.4444444444444444
97,54,54,19,35,35,9,5,4,0.4444444444444444,0.8,0.5714285714285714
98,92,92,47,45,45,39,23,19,0.48717948717948717,0.8260869565217391,0.6129032258064516
99,65,65,29,36,36,22,17,10,0.45454545454545453,0.5882352941176471,0.5128205128205129
100,80,80,36,44,44,29,17,14,0.4827586206896552,0.8235294117647058,0.608695652173913
101,85,85,44,41,41,27,16,11,0.4074074074074074,0.6875,0.5116279069767441
102,65,65,21,44,44,8,7,6,0.75,0.8571428571428571,0.7999999999999999
103,52,52,16,36,36,13,4,2,0.15384615384615385,0.5,0.23529411764705882
104,57,57,21,36,36,10,8,5,0.5,0.625,0.5555555555555556
105,56,56,17,39,39,7,6,4,0.5714285714285714,0.6666666666666666,0.6153846153846153
106,82,82,28,54,54,20,15,9,0.45,0.6,0.5142857142857143
107,59,59,22,37,37,18,9,7,0.3888888888888889,0.7777777777777778,0.5185185185185185
108,60,60,26,34,34,11,11,7,0.6363636363636364,0.6363636363636364,0.6363636363636364
109,51,51,17,34,34,10,6,4,0.4,0.6666666666666666,0.5
110,40,40,11,29,29,3,3,3,1.0,1.0,1.0
111,40,40,4,36,36,1,1,1,1.0,1.0,1.0
112,53,53,19,34,34,8,9,6,0.75,0.6666666666666666,0.7058823529411765
113,59,59,24,35,35,5,6,4,0.8,0.6666666666666666,0.7272727272727272
114,43,43,15,28,28,5,5,3,0.6,0.6,0.6
115,67,67,30,37,37,23,15,6,0.2608695652173913,0.4,0.31578947368421056
116,73,73,29,44,44,28,18,10,0.35714285714285715,0.5555555555555556,0.43478260869565216
117,35,35,6,29,29,0,0,0,0,0,0
118,31,31,6,25,25,2,1,1,0.5,1.0,0.6666666666666666
119,97,97,43,54,54,30,26,18,0.6,0.6923076923076923,0.6428571428571429
120,70,70,31,39,39,17,12,9,0.5294117647058824,0.75,0.6206896551724139
121,61,61,23,38,38,14,9,8,0.5714285714285714,0.8888888888888888,0.6956521739130435
122,57,57,24,33,33,11,8,6,0.5454545454545454,0.75,0.631578947368421
123,65,65,28,37,37,18,12,11,0.6111111111111112,0.9166666666666666,0.7333333333333334
124,38,38,15,23,23,9,5,4,0.4444444444444444,0.8,0.5714285714285714
125,41,41,17,24,24,10,7,4,0.4,0.5714285714285714,0.47058823529411764
126,72,72,32,40,40,26,18,8,0.3076923076923077,0.4444444444444444,0.3636363636363637
127,59,59,22,37,37,12,9,7,0.5833333333333334,0.7777777777777778,0.6666666666666666
128,73,73,27,46,46,12,9,8,0.6666666666666666,0.8888888888888888,0.761904761904762
129,48,48,15,33,33,10,5,5,0.5,1.0,0.6666666666666666
130,61,61,27,34,34,14,9,7,0.5,0.7777777777777778,0.6086956521739131
131,103,103,39,64,64,10,24,6,0.6,0.25,0.35294117647058826
132,49,49,11,38,38,12,3,3,0.25,1.0,0.4
