Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.5571428571428572,-15,-0.0003620161514898356,0.3711318247973364,-0.022415168634486903,-0.00018100807574491785,357,47,0,-429,12.61408542153692,-9.636069694374687,-9.24625248544608,1.4142135623730951,-1.4142135623730936,19817635.19047621
0,-0.5382145150931279,-16,-0.00034589621792617477,0.43365324775231734,-0.02101173286770776,-0.00017294810896308733,344,50,0,-419,-2.6580539672124597,-2.0000000000000004,-1.6101827910713875,1.4142135623730956,-1.414213562373095,21075900.42857145
0,-0.6231244483671667,-10,-0.0005504632936105711,0.3998904394961923,-0.011326365477083763,-0.0002752316468052857,314,23,0,-353,-1.9495476375354288,1.414213562373096,-1.4142135623730956,-1.000000000000001,-1.0000000000000009,16826689.238095257
0,-0.6390134529147984,-6,-0.000717186815841524,0.3948172010994016,-0.011585244422872332,-0.0003585934079207621,260,16,0,-285,-52.41547853679689,51.885868921723684,37.669924349665614,-40.0841379120387,-0.9999999999999734,12442768.333333347
0,-0.6402188782489739,-6,-0.0008770121619848961,0.34344710917565047,-0.014365167119723438,-0.00043850608099244796,214,15,0,-234,-1.9041608591349228,-1.0000000000000013,1.0000000000000009,-1.0,1.0,9300957.476190487
0,-0.5807770961145193,-2,-0.00119011700023467,0.549275550250221,-0.02136955822436214,-0.0005950585001173354,124,15,0,-142,-1.904160859134921,-1.0,1.0,-1.0,-1.0,8520870.333333341
0,-0.5995623632385121,-3,-0.001314829743944106,0.4741477832261438,-0.020861621552144227,-0.0006574148719720526,121,14,0,-137,-1.9041608591349228,-1.0,1.0,1.0,-1.0,7897080.380952389
0,-0.47352024922118385,-1,-0.0014797507788161992,0.4385602790474301,-0.023480544865921445,-0.0007398753894080996,64,10,0,-76,-1.7963219032594442,-1.0,-1.0,-1.0,-1.0,126083.38095238106
0,-0.5280528052805282,-3,-0.0017485192227832055,0.4456514999945494,-0.02487775141991535,-0.0008742596113916028,69,10,0,-80,-1.79632190325944,-1.0,-1.0,-0.9999999999999999,0.9999999999999993,98169.90476190485
0,-0.5245901639344261,-3,-0.0017256255392579804,0.4214529071250955,-0.024711350099534447,-0.0008628127696289907,68,10,0,-80,-1.7963219032594449,1.000000000000001,-1.0,-1.0,-0.9999999999999982,120279.80952380963
0,-0.5136986301369864,-1,-0.001765287388786894,0.40950088726423367,-0.015990122076227752,-0.000882643694393447,66,6,0,-75,-1.5213797068045687,-1.0,1.0,-1.0,-1.0,99513.38095238103
0,-0.5067873303167421,-1,-0.002303578774167008,0.5578468192489621,0.0,-0.0011517893870835049,52,1,0,-56,-25.61140682313567,25.611406823135663,-1.0,1.0,-1.0,52674.09523809529
