Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.03523693803159178,4,-2.1420631022244082e-05,-0.054908346970570204,0.023084696475117766,-1.071031551112215e-05,63,-7,0,-29,563470097.6946887,-267847158.2130948,-267847158.65834185,-250164630.6173913,250164627.38132298,236798495.4285717
0,0.0,5,0.0,-0.07509708778331134,0.025280693041364294,0.0,43,-6,0,0,327590727.91616184,-326995487.55509347,-316901284.6415058,316901284.5074298,304497853.18578345,116786748.42857155
0,0.0,6,-1.0842021724855044e-19,-0.03111370905914984,-0.004070424456254218,0.0,962,46,0,0,168915352.3978314,104842106.97859406,-104842105.4258413,91833114.42731331,-73158340.43136123,31405944275.285748
0,0.0,7,1.0842021724855044e-19,-0.07420057665000018,0.0669875840638646,0.0,869,107,0,0,92830842.54087164,87504297.1801122,-83258995.84884632,63023596.39075629,-53801840.114393115,30641622881.14289
0,0.0,5,0.0,0.06446331215891907,0.06909789955221585,0.0,795,93,0,0,-7178984789.269388,7178984788.360152,6461614467.910621,-5933973563.906656,5933973563.960094,13736121057.761919
0,0.0,2,0.0,-0.06273243012305946,0.09216218347949717,0.0,357,48,0,0,10191302918.86323,-5813177832.362748,5155644912.30739,-5155644912.508576,4804183091.986979,30018038971.809555
0,0.0,5,1.0842021724855044e-19,0.14638814326440427,0.12503611042059476,0.0,799,93,0,0,8330977303.058872,6110197005.19711,-3886388399.953437,-3886388402.781864,3270306857.986375,22348660402.761932
0,0.0,7,-1.0842021724855044e-19,-0.0443747818237451,0.11047159978576136,0.0,763,24,0,0,12171182846.83082,7421482308.069383,-6263119344.40843,-6263119347.236856,5914591430.550937,26329859555.47622
0,0.0,4,0.0,0.09936385502869521,0.12356836835743049,0.0,817,70,0,0,7290147535.233882,6201893491.891569,-5356474839.3869,5356474839.386899,-3882620719.766268,24554847222.476215
0,0.0,0,-1.0842021724855044e-19,0.4180059595142842,0.16261079889271246,0.0,686,62,0,0,24039193148.46904,-13121763304.350363,-4049533741.9560447,-4049533744.784472,-2818362359.431411,3680844297.5714326
0,0.0,8,0.0,0.018084261734049367,0.05757796459784533,0.0,145,54,0,0,24957500696.705288,-14426657187.577517,-14426657189.088072,6612159898.791661,-1252605927.0314884,454842021.9047623
