Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.08861622358554866,3,-6.04476286395286e-05,-0.03349166384579923,0.0,-3.0223814319764247e-05,56,5,0,-65,-1.0,1.0,-1.0,1.0,-1.0,17.761904761904766
0,-0.08310249307479234,1,-7.680452225027024e-05,-0.0827931648021995,0.0,-3.840226112513501e-05,37,6,0,-45,-1.0,1.0,-1.0,1.0,-1.0,8.000000000000005
0,-0.0814249363867684,1,-0.00010372603361371788,0.11367793064441357,0.0,-5.186301680685894e-05,28,4,0,-32,-1.0,1.0,-1.0,1.0,-1.0,10.190476190476193
0,-0.08587257617728539,0,-0.00011910204740261509,-0.013109024290358411,0.0,-5.9551023701307436e-05,29,2,0,-31,-1.0,1.0,-1.0,1.0,0.0,4.380952380952385
0,-0.29868503443957417,-6,-9.35437001063496e-05,0.2144776729902882,-0.013828026456468698,-4.67718500531748e-05,414,29,0,-477,-1.91293118277239,-1.324717957244747,-1.3247179572447454,1.0000000000000027,1.0000000000000009,1620719461.190478
0,-0.31545961002785505,-10,-5.492941146227674e-05,0.18390035821491502,-0.017735710599708014,-2.746470573113837e-05,718,117,0,-906,-3.8943710405834215,1.4142135623730954,-1.4142135623730951,-1.3247179572447492,-1.3247179572447465,8488984564.666676
0,-0.32748538011695927,-13,-4.9112984420659735e-05,0.18826452605111582,-0.01962465406695417,-2.4556492210329867e-05,810,137,0,-1092,-4.064323460828071,-1.6180339887498922,1.4196670335053694,-1.4142135623730985,1.4142135623730983,13163296355.523825
0,-0.3433792445111141,-17,-4.683295751651856e-05,0.23518702466196667,-0.021373517195613825,-2.341647875825928e-05,928,157,0,-1259,2.7444898083309633e+21,-1.3722449041654803e+21,-1.3722449041654803e+21,1.414213562373098,-1.4142135623730963,18433501304.428593
0,-0.35224495046957416,-17,-4.532230448656382e-05,0.23313523536055164,-0.02426679628550074,-2.2661152243281924e-05,971,202,0,-1369,-4.472966088487098,-2.332192320401144,1.5357440695647973,1.5357440695647973,1.4178379805332681,21489880689.61907
0,-0.36332350049164197,-14,-4.466177018950734e-05,0.21234621165106649,-0.025197806674306083,-2.2330885094753658e-05,1057,221,0,-1478,-4.754080449532291,-2.4066591400273722,1.732050807568884,-1.7320508075688799,1.6961005752534626,25372332261.761932
0,-0.3778599491564596,-19,-4.366808611538876e-05,0.21407992764481276,-0.027250086433238282,-2.1834043057694408e-05,1135,275,0,-1635,-4.947802700061446,-2.5987027332872983,-1.9365286232290124,-1.7320508075688783,1.7320508075688752,31194416180.857178
0,-0.40751730959446086,-20,-5.7591479592207566e-05,0.1916951956441377,-0.021723917951475425,-2.8795739796103796e-05,1048,201,0,-1442,-4.321447540080197,-2.7107151584813547,-2.206656261466849,1.732050807568881,1.732050807568879,6941563947.000007
0,-0.43410852713178305,-13,-8.63038821335553e-05,0.217509293105075,-0.017554504540337926,-4.3151941066777626e-05,836,109,0,-1092,-3.04517055619781,-2.4883496042913213,-2.0800838230519076,1.6903263835515878,1.3462463371702786,2665456203.809527
0,-0.44429033749422087,-14,-0.00010272608959403947,0.18013938835640395,-0.017143172972134465,-5.136304479701976e-05,748,93,0,-961,-2.766054098735948,-2.4668202904780414,-1.7720290019648701,1.4995538204539174,1.4995538204539174,1714037755.285716
0,-0.4501439413766031,-12,-0.00011783872810905839,0.21873909101631897,-0.01642066596475214,-5.891936405452917e-05,667,88,0,-860,-2.648757191622466,-2.489158580246613,-1.6632519387714755,1.5193930304744316,-1.4776165017693585,1213475913.57143
0,-0.4526493799323561,-7,-0.00012761471100432948,0.1938423569290678,-0.01570115602753887,-6.380735550216469e-05,628,55,0,-803,-2.4580051788436688,-1.4422495703074096,-1.4422495703073994,1.414213562373096,-1.4142135623730954,956241467.3809534
0,-0.4467836257309943,-13,-0.00013067669661626048,0.21815289062520704,-0.01422287122332688,-6.533834830813016e-05,605,60,0,-764,1.8813515677657187e+21,-1.8813515677657184e+21,-1.9999999999999953,-1.4422495703074076,1.4142135623730974,712337184.238096
0,-0.456254050550875,-8,-0.00014789434377662065,0.21575951354142336,-0.013710817530676378,-7.394717188831038e-05,556,64,0,-704,-2.061524991747312,-2.0115388332407234,1.9365252301633853,-1.6137300754312436,-1.4142135623730958,18330789.619047623
0,-0.43339382940108906,-10,-0.00015736885599168082,0.2704502948126497,-0.017137847706268042,-7.868442799584041e-05,473,40,0,-597,-2.154434690031881,-2.0,1.4142135623730958,-1.4142135623730936,-1.259921049894875,14729507.66666667
0,-0.43137254901960764,-10,-0.00016923207101593094,0.20477119631841398,-0.01813332489627466,-8.461603550796544e-05,436,43,0,-550,-2.1544346900318843,-1.8171205928321388,-1.4142135623730956,1.4142135623730951,-1.259921049894875,82090418.95238094
0,-0.41776315789473695,-11,-0.00017184827556344587,0.23683484243008657,-0.01598897449388794,-8.59241377817229e-05,398,42,0,-508,-1.8171205928321386,-1.7099759466767017,-1.4655712318767673,-1.414213562373096,1.4142135623730951,96141884.95238104
0,-0.4069264069264069,-10,-0.0001762349098858411,0.25264082737495913,-0.015348615615782144,-8.811745494292055e-05,364,40,0,-470,-1.817120592832141,-1.5874010519681987,-1.4655712318767686,-1.4422495703074087,1.0000000000000013,67054708.80952388
0,-0.412199630314233,-11,-0.0001905684837328861,0.21298056849221106,-0.01207013272006733,-9.528424186644311e-05,353,28,0,-446,-1.709975946676698,-1.4655712318767646,-1.2599210498948736,-1.259921049894873,-1.0000000000000022,53029680.38095243
0,-0.3969465648854964,-8,-0.0001894733006613347,0.19066728890091808,-0.015437356017858513,-9.473665033066735e-05,325,30,0,-416,-1.7099759466766973,-1.4655712318767682,-1.2599210498948734,-1.259921049894871,-1.0000000000000013,51703485.61904767
