Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.3226982680036463,-3,-9.808457994031801e-05,0.2224954869270337,-0.05267784875093594,-4.904228997015903e-05,333,170,0,-531,-4.503333462958002,1.7320508075688805,-1.732050807568876,1.2547085994406504,1.2547085994406504,4956297440.095243
0,-0.3148043108338061,-2,-8.930618747058332e-05,0.28977175805320476,-0.054068514382659486,-4.4653093735291604e-05,343,192,0,-555,-4.9246946594375505,2.6577337096581877,1.7320508075688792,-1.7320508075688785,1.0939635595959307,7287051145.476198
0,-0.33875862068965534,-3,-9.347644058765322e-05,0.3046304737319547,-0.05589762121942356,-4.673822029382661e-05,368,210,0,-614,-5.173109736787657,2.8916689535367657,1.7320508075688816,-1.7320508075688785,1.092814836440012,9216445054.4762
0,-0.33315761729045845,-2,-8.783485823634561e-05,0.24679170004058795,-0.05632066727602708,-4.391742911817275e-05,369,223,0,-632,-5.30876494299781,2.8813340841042834,2.0000000000000027,-2.000000000000001,1.184039302550718,12093592563.380966
0,-0.40089945390298753,-3,-0.00012882373197396763,0.2432572965042134,-0.05158487906626612,-6.441186598698387e-05,394,181,0,-624,-0.8384338826949342,1.7650087774052805,-0.9193869398822263,-1.4142135623730951,-1.0092538907138917,8312990847.761914
0,-0.43243243243243246,-4,-0.0001826921979013233,0.27513521736382385,-0.0501188603714578,-9.13460989506617e-05,320,145,0,-512,115.63018510004429,119.40661567735744,-113.88196900730584,-61.57012170608688,-61.568121594567366,3173364853.285718
0,-0.42618110236220463,0,-0.0002098380612320063,0.26523432821714116,-0.040649814876190064,-0.00010491903061600314,288,125,0,-433,-5.119828007589716,4.185958833044283,1.0051680212037228,-1.0026789701266767,1.0000000000000049,1801039623.2857163
0,-0.41496973032471085,0,-0.00022850756075149295,0.3212051888910359,-0.04072674894817927,-0.00011425378037574642,257,122,0,-377,-43.07601545024,42.10428378817164,1.0081548244524572,-1.001865247761191,-1.0000000000000038,1299244828.0476205
0,-0.46550689862027594,-2,-0.00027941590553437956,0.28293059412546573,-0.03669298638549584,-0.00013970795276718967,285,105,0,-388,-4.766093967380638,3.858252720614484,1.0116555630129527,-1.0027151470963451,-1.0000000000000027,944245531.0000011
0,-0.49145028499050025,0,-0.0003114387103868824,0.29108184076600113,-0.038451530794945864,-0.0001557193551934412,290,101,0,-388,-4.7622815782154095,4.008689658520602,1.0117609207404774,-1.004806202320358,1.0000000000000018,903074487.000001
0,-0.45026881720430123,0,-0.0003028035085435784,0.3679907727619367,-0.041757140077279764,-0.0001514017542717892,246,97,0,-335,7.6354735124094795,-8.456284787015473,-1.0000000000000036,-1.0000000000000027,1.0000000000000024,677547375.9523816
0,-0.4619840695148443,0,-0.0003347710648658294,0.33277172287678775,-0.04565464634154491,-0.00016738553243291464,231,92,0,-319,-4.194467753317025,3.1267446823647846,-1.000000000007262,-1.0000000000000027,1.0000000000000016,59471219.61904767
0,-0.45364238410596025,0,-0.0003758429031532396,0.26388387173365263,-0.03865586985224876,-0.0001879214515766198,210,69,0,-274,24.616889848187203,-25.872284454173077,1.0895686271306853,1.0000000000000016,1.0000000000000013,72734229.28571436
0,-0.46127366609294307,0,-0.0003973072059370744,0.2954948815295255,-0.028424333851711454,-0.0001986536029685371,215,55,0,-268,-3.2973640951214804,2.302474059380664,-1.0000000021019235,-1.0000000000000018,1.0000000000000002,11133910.000000007
0,-0.39626168224299074,0,-0.0003706844548578025,0.2879755085492016,-0.022140251378648786,-0.00018534222742890114,173,42,0,-212,-2.843606133408061,1.7952730315662904,-1.0000000017286024,-1.0000000000000013,1.0000000000000009,101229620.04761904
0,-0.4044044044044044,-1,-0.00040521483407254984,0.3569623690989334,-0.01504341007264984,-0.0002026074170362747,169,33,0,-202,-2.4891419353322433,1.8846320653054123,-1.0000000000000022,-1.0000000000000016,1.0000000000000013,67247514.09523816
0,-0.3854389721627409,0,-0.00041311786941344137,0.24789145345893085,-0.015346936984979192,-0.00020655893470672068,152,28,0,-180,-2.3448511776916465,1.3891303417939644,-1.0000000000000004,-1.0,-1.0,40005485.52380957
0,-0.42826086956521725,-2,-0.000466007475043762,0.22162692755696575,-0.015579916359407094,-0.000233003737521881,163,34,0,-197,-2.8406464030835057,2.3671945000160055,1.0000000000000013,-1.000000000000001,1.000000000000001,40821570.57142861
0,-0.4228571428571428,0,-0.00048381824125531174,0.27710299815775796,-0.01638117269076305,-0.0002419091206276561,150,34,0,-185,-2.9573381966097307,2.5337865683013683,1.0000000000000002,1.0000000000000002,-1.0,39493765.42857148
0,-0.41716328963051263,0,-0.0004978082215161246,0.22783504460141554,-0.019467908677425046,-0.0002489041107580623,137,38,0,-175,-52.011172711110696,51.539880499417485,1.0000000000000007,-1.0000000000000004,1.0000000000000002,34182237.57142861
0,-0.4334140435835352,-1,-0.0005253503558588302,0.23270180305173233,-0.01977431690983067,-0.0002626751779294153,144,37,0,-179,-2.9230712925298983,2.3962070005067266,-1.0000000000000007,-1.0000000000000004,1.0000000000000004,31403156.904761937
0,-0.5497206703910615,0,-0.0006149000787372052,0.29043072166547185,-0.020484321084202305,-0.0003074500393686026,204,42,0,-246,-3.081309666960146,2.5473959907187718,1.000000000000001,-1.0000000000000009,-1.0000000000000009,66740490.0952381
