1, 0.000000
2, 0.000000
3, 24.181096
4, 18.445640
5, 0.724491
6, 0.951196
7, 0.757264
8, 0.826283
9, 0.537446
10, 0.611929
11, 0.560499
12, 0.504265
13, 0.859928
14, 0.696940
15, 0.545274
16, 0.447098
17, 0.638716
18, 0.670890
19, 0.649509
20, 1.534471
21, 0.666011
22, 0.886520
23, 0.562335
24, 0.685182
25, 0.603292
26, 1.288059
27, 1.033707
28, 0.943567
29, 1.117199
30, 0.965491
31, 0.710609
32, 0.525835
33, 0.711183
34, 0.655351
35, 0.868506
36, 1.021034
37, 0.758343
38, 0.738763
39, 0.798230
40, 1.054521
41, 1.270205
42, 1.596070
43, 1.214385
44, 1.058625
45, 0.938910
46, 0.606363
47, 0.389017
48, 1.636835
49, 1.358858
50, 1.095220
51, 1.313759
52, 1.343580
53, 0.951922
54, 1.318240
55, 1.182186
56, 2.279263
57, 1.517938
58, 0.748095
59, 1.650581
60, 21.919239
61, 1.002834
62, 2.197225
63, 25.423746
64, 1.098612
65, 25.223076
66, 25.798440
67, 0.906351
68, 2.484907
69, 25.223076
70, 4.079447
71, 3.948696
72, 2.256164
73, 3.315214
74, 3.028625
75, 2.935985
76, 18.967017
77, 2.760007
78, 3.214803
79, 3.037417
80, 16.916434
81, 1.937224
82, 2.560043
83, 2.035578
84, 15.684623
85, 18.771650
86, 16.955285
87, 18.310226
88, 2.289614
89, 16.731646
90, 17.518282
91, 2.128125
92, 20.814691
93, 2.944724
94, 3.262374
95, 1.934801
96, 16.952101
97, 18.005734
98, 21.084473
99, 2.889860
100, 19.326537
101, 1.515202
102, 2.097412
103, 19.462527
104, 19.170190
105, 18.413188
106, 18.855350
107, 2.867373
108, 2.129803
109, 2.221242
110, 1.474729
111, 20.189665
112, 20.185615
113, 24.173044
114, 2.567874
115, 2.517435
116, 0.912840
117, 20.079051
118, 20.027765
119, 3.401197
120, 3.165496
121, 2.605367
122, 21.478004
123, 2.914397
124, 21.248715
125, 19.842252
126, 25.296183
127, 3.679900
128, 22.388505
129, 20.354664
130, 24.881914
131, 2.036670
132, 22.955968
133, 24.470181
134, 25.267047
135, 23.937172
136, 2.525346
137, 22.610628
138, 21.663343
139, 25.085120
140, 3.295837
141, 26.739423
142, 23.001292
143, 26.810041
144, 22.034289
145, 24.541809
146, 1.301065
147, 21.236950
148, 3.117576
149, 20.109696
150, 20.126839
151, 21.540617
152, 2.717590
153, 22.906289
154, 1.793557
155, 3.465736
156, 20.426236
157, 3.323325
158, 2.592675
159, 25.712848
160, 2.228992
161, 24.115442
162, 24.351338
163, 23.344556
164, 2.248605
165, 24.306946
166, 24.806612
167, 26.321688
168, 2.971428
169, 2.363554
170, 26.714730
171, 3.433987
172, 2.512306
173, 25.590800
174, 2.351375
175, 23.762147
176, 3.496508
177, 26.459838
178, 2.268684
179, 26.663437
