Graph_Num,Precision_New,Recall_New,F1_New,Accuracy_New,Precision_Old,Recall_Old,F1_Old,Accuracy_Old,Precision_All,Recall_All,F1_All
0,1.0,1.0,1.0,1.0,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.15789473684210525,0.8525345622119815,0.8525345622119815,0.8525345622119815
1,1.0,1.0,1.0,1.0,0.075,0.075,0.075,0.075,0.8565891472868217,0.8565891472868217,0.8565891472868217
2,1.0,1.0,1.0,1.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.7639484978540773,0.7639484978540773,0.7639484978540771
3,1.0,1.0,1.0,1.0,0.11827956989247312,0.11827956989247312,0.11827956989247312,0.11827956989247312,0.8088578088578089,0.8088578088578089,0.808857808857809
4,1.0,1.0,1.0,1.0,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.12345679012345678,0.8022284122562674,0.8022284122562674,0.8022284122562674
5,1.0,1.0,1.0,1.0,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.12048192771084337,0.7456445993031359,0.7456445993031359,0.7456445993031359
6,1.0,1.0,1.0,1.0,0.14516129032258066,0.14516129032258066,0.14516129032258066,0.14516129032258066,0.7568807339449541,0.7568807339449541,0.7568807339449543
7,1.0,1.0,1.0,1.0,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.06521739130434782,0.7637362637362637,0.7637362637362637,0.7637362637362637
8,1.0,1.0,1.0,1.0,0.09195402298850575,0.09195402298850575,0.09195402298850575,0.09195402298850575,0.9515039901780233,0.9515039901780233,0.9515039901780233
9,1.0,1.0,1.0,1.0,0.09009009009009009,0.09009009009009009,0.09009009009009009,0.09009009009009009,0.7645687645687645,0.7645687645687645,0.7645687645687647
10,1.0,1.0,1.0,1.0,0.13872832369942195,0.13872832369942195,0.13872832369942195,0.13872832369942195,0.7569331158238173,0.7569331158238173,0.7569331158238173
11,1.0,1.0,1.0,1.0,0.06349206349206349,0.06349206349206349,0.06349206349206349,0.06349206349206349,0.6628571428571428,0.6628571428571428,0.6628571428571428
12,1.0,1.0,1.0,1.0,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.13157894736842105,0.7338709677419355,0.7338709677419355,0.7338709677419355
13,1.0,1.0,1.0,1.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.6964285714285714,0.6964285714285714,0.6964285714285714
14,1.0,1.0,1.0,1.0,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.07272727272727272,0.75,0.75,0.75
15,1.0,1.0,1.0,1.0,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.12698412698412698,0.6726190476190477,0.6726190476190477,0.6726190476190477
16,1.0,1.0,1.0,1.0,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.13432835820895522,0.7156862745098039,0.7156862745098039,0.7156862745098039
17,1.0,1.0,1.0,1.0,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.20454545454545456,0.8055555555555556,0.8055555555555556,0.8055555555555556
