Graph Number,Average Node Degree,Unique Degree Count,Degree Centrality,Assortivity Coefficient,Clustering Coefficient,Density,Number of Weakly Connected Components,Number of Strongly Connected Components,Number of Nodes,Number of Edges,Eigenvalue_1,Eigenvalue_2,Eigenvalue_3,Eigenvalue_4,Eigenvalue_5,Kernel Distance
0,-0.6932270916334662,-2,-0.0004606160077298782,0.39494033016149155,-0.06393163959519112,-0.00023030800386493895,245,271,0,-522,3.993033634976288e+22,-3.993033634976287e+22,-1.7821036366480494,1.071444686646735,1.071444686646735,1438379860.0476208
0,-0.7168141592920354,-3,-0.00045339289012778946,0.31212457026307494,-0.06301822748903196,-0.00022669644506389484,277,276,0,-567,-6.362041744532474,5.640822618364444,-2.1841880601129615,1.600325991510115,-1.4801686087183015,1886011509.952383
0,-0.69685534591195,-2,-0.00043854961983130867,0.3888673798703009,-0.06349461443662749,-0.0002192748099156544,259,271,0,-554,7.779177090763467e+22,-7.151987801138761e+22,-5.319134053120077e+22,3.7222544582348275e+22,3.7222544582348275e+22,1859829744.5238116
0,-1.0004384042086805,3,-0.00043878877377573713,0.256647657324791,-0.04982193653361177,-0.0002193943868878685,758,311,0,-1141,-6.331252872648547e+22,6.331252872648546e+22,-3.319308340511234e+22,3.3193083405112336e+22,-1.5396133460819792,15127660402.619064
0,-1.0095117311350665,1,-0.00032017498608787385,0.30680875037196015,-0.06124845906958092,-0.00016008749304393695,1059,432,0,-1592,5.0168604860627666e+22,-5.016860486062766e+22,-2.388968154837883,2.080314099870667,-1.9168733256716095,85790715698.19058
0,-1.0090521831735888,0,-0.00026872228579855897,0.39107238304864145,-0.0664188214826331,-0.00013436114289927948,1220,593,0,-1895,1.963354761546091e+22,-1.9633547615460907e+22,-2.506637565608106,2.3081960557763304,-2.1018488330039746,210193811779.85736
0,-0.9646017699115046,-1,-0.0002371777157392438,0.40429568007922756,-0.094362429887621,-0.0001185888578696219,1139,809,0,-1962,-9.00790727540911,7.3679293309477965,-2.597000537230643,-2.2722851841858063,2.1183896388242314,308172817275.76227
0,-1.0264392324093818,0,-0.0002189036537448032,0.3941633831730635,-0.09982157136538268,-0.00010945182687240154,1396,980,0,-2407,-3.7203720851764065e+22,3.720372085176406e+22,-1.668010131611906e+22,1.6680101316119058e+22,-1.7987203115121517,566219084937.2864
0,-1.0385363954846245,-2,-0.00020216787920666234,0.40841183598099523,-0.09475929046019177,-0.00010108393960333117,1564,1069,0,-2668,-10.09070740103711,8.453498562789798,-2.222632309292373,-2.222632309292373,-2.0864147572751017,769551275905.0961
0,-1.0252667040988208,-3,-0.00019192562787323487,0.4764930632030612,-0.09970146299505514,-9.596281393661746e-05,1586,1143,0,-2739,-10.311048708241477,8.577621495173732,-2.2022785694125244,-1.9822390849005525,-1.3032397447058373,901121117235.62
0,-0.9971299712997133,-2,-0.00020445560207088656,0.4665870633368019,-0.08851401717046047,-0.0001022278010354432,1393,1058,0,-2432,-9.850618312750605,8.360836161684215,-2.004391239981924,-1.8315620011135147,-1.0583997905009015,578337922610.4768
0,-0.9758838679466166,-2,-0.0002285442313692312,0.4759564725335226,-0.06373103336836228,-0.00011427211568461557,1193,733,0,-2084,-9.254989308947355,8.156354031129748,-1.999999999999979,-1.876041222991064,-1.0339862450642356,256602660823.95267
0,-0.9457617879531208,-3,-0.0002578412726153545,0.494751095503716,-0.05058856501852641,-0.0001289206363076773,1000,636,0,-1735,-8.516554157147532,7.672523588819302,-2.000000000000003,-1.6632119481381225,-1.3247179572447407,109070674471.38107
0,-0.9512555391432793,-2,-0.0002811038827255553,0.5334361910142343,-0.043193587203858595,-0.00014055194136277768,990,565,0,-1610,-7.580071714688694,6.886605061706197,-1.618033988749895,-1.5971774197941566,-1.3247179572447343,78113610726.38104
0,-1.0010145417653027,-2,-0.000338638207633729,0.4689860285860048,-0.03962439067800862,-0.00016931910381686447,1010,479,0,-1480,-6.242230185275355,5.37467632335622,-1.9338379430626986,-1.3247179572447527,1.0240294675985888,43816766544.57148
0,-0.9924471299093658,-1,-0.0003749328031391634,0.4704898393746216,-0.04431121170747642,-0.00018746640156958172,936,389,0,-1314,-5.5987545755880195,4.256727960130769,-1.7764162900666935,1.1024201336646313,-1.0000000000000016,33786190625.190514
0,-1.0187454938716656,-1,-0.0003673802718614012,0.4997844722552015,-0.04395655012491562,-0.0001836901359307006,1025,306,0,-1413,-5.563745458852593,3.7215699225862235,-1.473465385905856,-1.0000000000000009,1.0000000000000009,52934812247.42863
0,-1.0481889763779526,-3,-0.0003302422735910374,0.4482681113904531,-0.0506256310930239,-0.00016512113679551869,1275,316,0,-1664,-6.225383704505575,4.286731488147164,-1.4506404439621323,-1.000000000000006,1.0000000000000058,138609820468.23825
0,-1.0328445747800585,-2,-0.0003029758212907184,0.44752138255005786,-0.04322666374367791,-0.00015148791064535915,1367,301,0,-1761,-4.241045103586188e+22,4.241045103586187e+22,-1.742931063175534,-1.133687751475226,-1.0000000000000056,240255549131.95264
0,-0.9760820045558087,-3,-0.0002780068369569379,0.5467085586713141,-0.037462843376046065,-0.0001390034184784689,1349,295,0,-1714,-6.340823314099827,4.950620327164065,-1.7462254890229667,-1.14714513761279,-1.0000000000000022,289009315953.286
0,-1.0045558086560362,-3,-0.00028611672134891387,0.5502846864674693,-0.033751800049342355,-0.0001430583606744569,1400,273,0,-1764,-1.8755752057280416e+22,1.8755752057280412e+22,-1.6350415922224029,-1.1290585142642162,-1.000000000000003,300590653685.7622
