Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
1,0.0,0.0,0,35,177955,681,0.0,0.0,0,2,4,0,0.0,0.0,0,0,6,0,0.0,0.0,0,9,178461,36,0.0,0.0,0,0,163151,632,0.7996219281663516,3,0.2,0.2727272727272727,405,0.7879377431906615,0.7818532818532818,423,0.7996219281663516,0.7996219281663516
2,0.0,0.0,0,13,153594,606,0.0,0.0,0,2,4,0,0.0,0.0,0,0,6,0,0.0,0.0,0,5,154023,28,0.0,0.0,0,0,142846,571,0.7277777777777777,3,0.15789473684210525,0.23076923076923078,379,0.727447216890595,0.7191650853889943,393,0.7277777777777777,0.7277777777777777
3,0.0,0.0,0,42,114166,513,0.0,0.0,0,1,1,0,0.0,0.0,0,0,2,0,0.0,0.0,0,35,114525,22,0.0,0.0,0,0,105603,484,0.6372180451127819,2,0.1,0.15384615384615385,326,0.63671875,0.628131021194605,339,0.6372180451127819,0.6372180451127819
4,0.0,0.0,0,57,106199,473,0.0,0.0,0,2,4,0,0.0,0.0,0,0,6,1,0.0,0.0,0,53,106521,28,0.0,0.0,0,0,97342,438,0.5828877005347594,3,0.13636363636363635,0.21428571428571427,313,0.5807050092764379,0.5722120658135283,327,0.5828877005347594,0.5828877005347594
5,0.0,0.0,0,88,91118,420,0.0,0.0,0,2,4,0,0.0,0.0,0,0,6,2,0.0,0.0,0,79,91405,22,0.0,0.0,0,0,81812,386,0.5381882770870338,3,0.11538461538461539,0.1875,287,0.5344506517690876,0.5246800731261426,303,0.5381882770870338,0.5381882770870338
6,0.0,0.0,0,65,61953,334,0.0,0.0,0,1,1,0,0.0,0.0,0,0,2,1,0.0,0.0,0,63,62166,21,0.0,0.0,0,0,55725,305,0.45207956600361665,2,0.07692307692307693,0.1111111111111111,237,0.4497153700189753,0.44299065420560746,250,0.45207956600361665,0.45207956600361665
7,0.0,0.0,0,91,35288,227,0.0,0.0,0,1,1,0,0.0,0.0,0,0,2,1,0.0,0.0,0,85,35438,9,0.0,0.0,0,0,29964,209,0.35,2,0.08,0.09523809523809523,174,0.3378640776699029,0.3352601156069364,189,0.35,0.35
