Graph_Num,Num_Pred_Nodes,Num_True_Nodes,Common_Nodes,Removed_From_Pred,Removed_From_True,Num_Pred_Edges,Num_True_Edges,Correct_Edges,Precision,Recall,F1
0,1,1,0,1,1,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0
2,6,6,1,5,5,0,0,0,0,0,0
3,19,19,10,9,9,2,0,0,0.0,0,0
4,55,55,26,29,29,25,21,6,0.24,0.2857142857142857,0.2608695652173913
5,60,60,25,35,35,17,14,3,0.17647058823529413,0.21428571428571427,0.1935483870967742
6,72,72,25,47,47,19,13,1,0.05263157894736842,0.07692307692307693,0.0625
7,75,75,33,42,42,16,19,5,0.3125,0.2631578947368421,0.2857142857142857
8,103,103,48,55,55,50,40,12,0.24,0.3,0.2666666666666666
9,142,142,79,63,63,91,59,16,0.17582417582417584,0.2711864406779661,0.21333333333333337
10,154,154,84,70,70,55,65,7,0.12727272727272726,0.1076923076923077,0.11666666666666667
11,170,170,102,68,68,181,103,26,0.143646408839779,0.2524271844660194,0.18309859154929578
12,164,164,77,87,87,88,43,9,0.10227272727272728,0.20930232558139536,0.13740458015267176
