Graph Number,precision overall,recall overall,tp_overall,fp_overall,tn_overall,fn_overall,precision oo,recall oo,tp_oo,fp_oo,tn_oo,fn_oo,precision oon,recall oon,tp_oon,fp_oon,tn_oon,fn_oon,precision on,recall on,tp_on,fp_on,tn_on,fn_on,precision nn,recall nn,tp_nn,fp_nn,tn_nn,fn_nn,Correct Node IDs,Correct Old Node IDs,Precision Old IDs,Recall Old IDs,Correct New Node IDs,Precision New IDs,Recall New IDs,Correct Overall IDs,Precision Overall IDs,Recall Overall IDs
19,0.0,0.0,0,0,417,3,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,420,0,0.0,0.0,0,0,378,2,0.04133858267716536,0,0.0,0.0,20,0.04201680672268908,0.03937007874015748,21,0.04133858267716536,0.04133858267716536
20,0.0,0.0,0,0,154,2,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,156,0,0.0,0.0,0,0,110,0,0.022108843537414966,0,0.0,0.0,11,0.019855595667870037,0.01870748299319728,13,0.022108843537414966,0.022108843537414966
21,0.0,0.0,0,0,2,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,2,0,0.0,0.0,0,0,2,0,0.005305039787798408,0,0.0,0.0,2,0.005681818181818182,0.005305039787798408,2,0.005305039787798408,0.005305039787798408
22,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.007594936708860759,0,0.0,0.0,3,0.008152173913043478,0.007594936708860759,3,0.007594936708860759,0.007594936708860759
23,0.0,0.0,0,0,6,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,6,0,0.0,0.0,0,0,6,0,0.0069767441860465115,0,0.0,0.0,3,0.007407407407407408,0.0069767441860465115,3,0.0069767441860465115,0.0069767441860465115
24,0.0,0.0,0,0,12,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.009029345372460496,0,0.0,0.0,4,0.00963855421686747,0.009029345372460496,4,0.009029345372460496,0.009029345372460496
25,0.0,0.0,0,0,42,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,42,0,0.0,0.0,0,0,20,0,0.015217391304347827,0,0.0,0.0,5,0.011682242990654205,0.010869565217391304,7,0.015217391304347827,0.015217391304347827
26,0.0,0.0,0,0,12,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,12,0,0.0,0.0,0,0,12,0,0.009009009009009009,0,0.0,0.0,4,0.00966183574879227,0.009009009009009009,4,0.009009009009009009,0.009009009009009009
27,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.003003003003003003,0,0.0,0.0,1,0.0032258064516129032,0.003003003003003003,1,0.003003003003003003,0.003003003003003003
28,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
