Epoch: 01 | Edge Type: o-o-bank | Train Loss: 0.8105 | Train AUCROC: 0.4976 | GPU: 0.0MiB
Epoch: 29 | Edge Type: o-o-nobank | Train Loss: 0.5730 | Train AUCROC: 0.5020 | GPU: 0.0MiB
Epoch: 29 | Edge Type: o-n | Train Loss: 0.5570 | Train AUCROC: 0.5008 | GPU: 0.0MiB
Epoch: 29 | Edge Type: n-n | Train Loss: 0.5019 | Train AUCROC: 0.4934 | GPU: 0.0MiB
Epoch: 30 | Edge Type: o-o-bank | Train Loss: 0.7548 | Train AUCROC: 0.5030 | GPU: 0.0MiB
Epoch: 30 | Edge Type: o-o-nobank | Train Loss: 0.5734 | Train AUCROC: 0.4991 | GPU: 0.0MiB
Epoch: 30 | Edge Type: o-n | Train Loss: 0.5586 | Train AUCROC: 0.4877 | GPU: 0.0MiB
Epoch: 30 | Edge Type: n-n | Train Loss: 0.5005 | Train AUCROC: 0.4754 | GPU: 0.0MiB
Epoch: 31 | Edge Type: o-o-bank | Train Loss: 0.7508 | Train AUCROC: 0.4975 | GPU: 0.0MiB
Epoch: 31 | Edge Type: o-o-nobank | Train Loss: 0.5838 | Train AUCROC: 0.5086 | GPU: 0.0MiB
Epoch: 31 | Edge Type: o-n | Train Loss: 0.5621 | Train AUCROC: 0.5109 | GPU: 0.0MiB
Epoch: 31 | Edge Type: n-n | Train Loss: 0.5015 | Train AUCROC: 0.5202 | GPU: 0.0MiB
Epoch: 32 | Edge Type: o-o-bank | Train Loss: 0.7457 | Train AUCROC: 0.5076 | GPU: 0.0MiB
Epoch: 32 | Edge Type: o-o-nobank | Train Loss: 0.5869 | Train AUCROC: 0.5025 | GPU: 0.0MiB
Epoch: 32 | Edge Type: o-n | Train Loss: 0.5513 | Train AUCROC: 0.5090 | GPU: 0.0MiB
Epoch: 32 | Edge Type: n-n | Train Loss: 0.5031 | Train AUCROC: 0.4999 | GPU: 0.0MiB
Epoch: 33 | Edge Type: o-o-bank | Train Loss: 0.7505 | Train AUCROC: 0.4896 | GPU: 0.0MiB
Epoch: 33 | Edge Type: o-o-nobank | Train Loss: 0.6005 | Train AUCROC: 0.4880 | GPU: 0.0MiB
Epoch: 33 | Edge Type: o-n | Train Loss: 0.5475 | Train AUCROC: 0.5036 | GPU: 0.0MiB
Epoch: 33 | Edge Type: n-n | Train Loss: 0.5012 | Train AUCROC: 0.5214 | GPU: 0.0MiB
Epoch: 34 | Edge Type: o-o-bank | Train Loss: 0.7498 | Train AUCROC: 0.4890 | GPU: 0.0MiB
Epoch: 34 | Edge Type: o-o-nobank | Train Loss: 0.5738 | Train AUCROC: 0.5181 | GPU: 0.0MiB
Epoch: 34 | Edge Type: o-n | Train Loss: 0.5581 | Train AUCROC: 0.4942 | GPU: 0.0MiB
Epoch: 34 | Edge Type: n-n | Train Loss: 0.5018 | Train AUCROC: 0.4769 | GPU: 0.0MiB
Epoch: 35 | Edge Type: o-o-bank | Train Loss: 0.7441 | Train AUCROC: 0.4977 | GPU: 0.0MiB
Epoch: 35 | Edge Type: o-o-nobank | Train Loss: 0.5710 | Train AUCROC: 0.4924 | GPU: 0.0MiB
Epoch: 35 | Edge Type: o-n | Train Loss: 0.5496 | Train AUCROC: 0.4971 | GPU: 0.0MiB
Epoch: 35 | Edge Type: n-n | Train Loss: 0.5011 | Train AUCROC: 0.4948 | GPU: 0.0MiB
Epoch: 36 | Edge Type: o-o-bank | Train Loss: 0.7435 | Train AUCROC: 0.4988 | GPU: 0.0MiB
Epoch: 36 | Edge Type: o-o-nobank | Train Loss: 0.5729 | Train AUCROC: 0.5068 | GPU: 0.0MiB
Epoch: 36 | Edge Type: o-n | Train Loss: 0.5391 | Train AUCROC: 0.4951 | GPU: 0.0MiB
Epoch: 36 | Edge Type: n-n | Train Loss: 0.5010 | Train AUCROC: 0.5249 | GPU: 0.0MiB
Epoch: 37 | Edge Type: o-o-bank | Train Loss: 0.7425 | Train AUCROC: 0.5160 | GPU: 0.0MiB
Epoch: 37 | Edge Type: o-o-nobank | Train Loss: 0.5756 | Train AUCROC: 0.5086 | GPU: 0.0MiB
Epoch: 37 | Edge Type: o-n | Train Loss: 0.5376 | Train AUCROC: 0.4872 | GPU: 0.0MiB
Epoch: 37 | Edge Type: n-n | Train Loss: 0.5023 | Train AUCROC: 0.4828 | GPU: 0.0MiB
Epoch: 38 | Edge Type: o-o-bank | Train Loss: 0.7450 | Train AUCROC: 0.4910 | GPU: 0.0MiB
Epoch: 38 | Edge Type: o-o-nobank | Train Loss: 0.5635 | Train AUCROC: 0.4950 | GPU: 0.0MiB
Epoch: 38 | Edge Type: o-n | Train Loss: 0.5434 | Train AUCROC: 0.4918 | GPU: 0.0MiB
Epoch: 38 | Edge Type: n-n | Train Loss: 0.5008 | Train AUCROC: 0.4915 | GPU: 0.0MiB
Epoch: 39 | Edge Type: o-o-bank | Train Loss: 0.7403 | Train AUCROC: 0.4982 | GPU: 0.0MiB
Epoch: 39 | Edge Type: o-o-nobank | Train Loss: 0.5555 | Train AUCROC: 0.5030 | GPU: 0.0MiB
Epoch: 39 | Edge Type: o-n | Train Loss: 0.5512 | Train AUCROC: 0.4908 | GPU: 0.0MiB
Epoch: 39 | Edge Type: n-n | Train Loss: 0.5014 | Train AUCROC: 0.5018 | GPU: 0.0MiB
Epoch: 40 | Edge Type: o-o-bank | Train Loss: 0.7417 | Train AUCROC: 0.5015 | GPU: 0.0MiB
Epoch: 40 | Edge Type: o-o-nobank | Train Loss: 0.5577 | Train AUCROC: 0.5123 | GPU: 0.0MiB
Epoch: 40 | Edge Type: o-n | Train Loss: 0.5403 | Train AUCROC: 0.5011 | GPU: 0.0MiB
Epoch: 40 | Edge Type: n-n | Train Loss: 0.5018 | Train AUCROC: 0.5161 | GPU: 0.0MiB
Epoch: 41 | Edge Type: o-o-bank | Train Loss: 0.7394 | Train AUCROC: 0.4931 | GPU: 0.0MiB
Epoch: 41 | Edge Type: o-o-nobank | Train Loss: 0.5498 | Train AUCROC: 0.5005 | GPU: 0.0MiB
Epoch: 41 | Edge Type: o-n | Train Loss: 0.5375 | Train AUCROC: 0.4871 | GPU: 0.0MiB
Epoch: 41 | Edge Type: n-n | Train Loss: 0.5000 | Train AUCROC: 0.4640 | GPU: 0.0MiB
Epoch: 42 | Edge Type: o-o-bank | Train Loss: 0.7449 | Train AUCROC: 0.5082 | GPU: 0.0MiB
Epoch: 42 | Edge Type: o-o-nobank | Train Loss: 0.5597 | Train AUCROC: 0.4841 | GPU: 0.0MiB
Epoch: 42 | Edge Type: o-n | Train Loss: 0.5416 | Train AUCROC: 0.4949 | GPU: 0.0MiB
Epoch: 42 | Edge Type: n-n | Train Loss: 0.4996 | Train AUCROC: 0.4826 | GPU: 0.0MiB
Epoch: 43 | Edge Type: o-o-bank | Train Loss: 0.7448 | Train AUCROC: 0.4881 | GPU: 0.0MiB
Epoch: 43 | Edge Type: o-o-nobank | Train Loss: 0.5528 | Train AUCROC: 0.5033 | GPU: 0.0MiB
Epoch: 43 | Edge Type: o-n | Train Loss: 0.5490 | Train AUCROC: 0.5003 | GPU: 0.0MiB
Epoch: 43 | Edge Type: n-n | Train Loss: 0.5001 | Train AUCROC: 0.5061 | GPU: 0.0MiB
Epoch: 44 | Edge Type: o-o-bank | Train Loss: 0.7410 | Train AUCROC: 0.4943 | GPU: 0.0MiB
Epoch: 44 | Edge Type: o-o-nobank | Train Loss: 0.5490 | Train AUCROC: 0.5017 | GPU: 0.0MiB
Epoch: 44 | Edge Type: o-n | Train Loss: 0.5290 | Train AUCROC: 0.4946 | GPU: 0.0MiB
Epoch: 44 | Edge Type: n-n | Train Loss: 0.4995 | Train AUCROC: 0.5128 | GPU: 0.0MiB
Epoch: 45 | Edge Type: o-o-bank | Train Loss: 0.7379 | Train AUCROC: 0.5050 | GPU: 0.0MiB
Epoch: 45 | Edge Type: o-o-nobank | Train Loss: 0.5506 | Train AUCROC: 0.5117 | GPU: 0.0MiB
Epoch: 45 | Edge Type: o-n | Train Loss: 0.5346 | Train AUCROC: 0.4934 | GPU: 0.0MiB
Epoch: 45 | Edge Type: n-n | Train Loss: 0.5006 | Train AUCROC: 0.4894 | GPU: 0.0MiB
Epoch: 46 | Edge Type: o-o-bank | Train Loss: 0.7406 | Train AUCROC: 0.4966 | GPU: 0.0MiB
Epoch: 46 | Edge Type: o-o-nobank | Train Loss: 0.5509 | Train AUCROC: 0.4963 | GPU: 0.0MiB
Epoch: 46 | Edge Type: o-n | Train Loss: 0.5326 | Train AUCROC: 0.5045 | GPU: 0.0MiB
Epoch: 46 | Edge Type: n-n | Train Loss: 0.4995 | Train AUCROC: 0.5332 | GPU: 0.0MiB
Epoch: 47 | Edge Type: o-o-bank | Train Loss: 0.7360 | Train AUCROC: 0.5036 | GPU: 0.0MiB
Epoch: 47 | Edge Type: o-o-nobank | Train Loss: 0.5616 | Train AUCROC: 0.4972 | GPU: 0.0MiB
Epoch: 47 | Edge Type: o-n | Train Loss: 0.5203 | Train AUCROC: 0.5055 | GPU: 0.0MiB
Epoch: 47 | Edge Type: n-n | Train Loss: 0.5010 | Train AUCROC: 0.5095 | GPU: 0.0MiB
Epoch: 48 | Edge Type: o-o-bank | Train Loss: 0.7386 | Train AUCROC: 0.5046 | GPU: 0.0MiB
Epoch: 48 | Edge Type: o-o-nobank | Train Loss: 0.5601 | Train AUCROC: 0.4834 | GPU: 0.0MiB
Epoch: 48 | Edge Type: o-n | Train Loss: 0.5250 | Train AUCROC: 0.5021 | GPU: 0.0MiB
Epoch: 48 | Edge Type: n-n | Train Loss: 0.4985 | Train AUCROC: 0.4794 | GPU: 0.0MiB
Epoch: 49 | Edge Type: o-o-bank | Train Loss: 0.7428 | Train AUCROC: 0.5071 | GPU: 0.0MiB
Epoch: 49 | Edge Type: o-o-nobank | Train Loss: 0.5490 | Train AUCROC: 0.4988 | GPU: 0.0MiB
Epoch: 49 | Edge Type: o-n | Train Loss: 0.5105 | Train AUCROC: 0.4891 | GPU: 0.0MiB
Epoch: 49 | Edge Type: n-n | Train Loss: 0.5000 | Train AUCROC: 0.4937 | GPU: 0.0MiB
Epoch: 50 | Edge Type: o-o-bank | Train Loss: 0.7427 | Train AUCROC: 0.4986 | GPU: 0.0MiB
Epoch: 50 | Edge Type: o-o-nobank | Train Loss: 0.5396 | Train AUCROC: 0.4867 | GPU: 0.0MiB
Epoch: 50 | Edge Type: o-n | Train Loss: 0.5182 | Train AUCROC: 0.4813 | GPU: 0.0MiB
Epoch: 50 | Edge Type: n-n | Train Loss: 0.5017 | Train AUCROC: 0.4954 | GPU: 0.0MiB
Epoch: 51 | Edge Type: o-o-bank | Train Loss: 0.7343 | Train AUCROC: 0.4975 | GPU: 0.0MiB
Epoch: 51 | Edge Type: o-o-nobank | Train Loss: 0.5495 | Train AUCROC: 0.4873 | GPU: 0.0MiB
Epoch: 51 | Edge Type: o-n | Train Loss: 0.5137 | Train AUCROC: 0.4997 | GPU: 0.0MiB
Epoch: 51 | Edge Type: n-n | Train Loss: 0.5008 | Train AUCROC: 0.4648 | GPU: 0.0MiB
Epoch: 52 | Edge Type: o-o-bank | Train Loss: 0.7348 | Train AUCROC: 0.4885 | GPU: 0.0MiB
Epoch: 52 | Edge Type: o-o-nobank | Train Loss: 0.5325 | Train AUCROC: 0.4885 | GPU: 0.0MiB
Epoch: 52 | Edge Type: o-n | Train Loss: 0.5212 | Train AUCROC: 0.5109 | GPU: 0.0MiB
Epoch: 52 | Edge Type: n-n | Train Loss: 0.4997 | Train AUCROC: 0.4909 | GPU: 0.0MiB
Epoch: 53 | Edge Type: o-o-bank | Train Loss: 0.7360 | Train AUCROC: 0.5082 | GPU: 0.0MiB
Epoch: 53 | Edge Type: o-o-nobank | Train Loss: 0.5285 | Train AUCROC: 0.4830 | GPU: 0.0MiB
Epoch: 53 | Edge Type: o-n | Train Loss: 0.5235 | Train AUCROC: 0.4992 | GPU: 0.0MiB
Epoch: 53 | Edge Type: n-n | Train Loss: 0.5001 | Train AUCROC: 0.5364 | GPU: 0.0MiB
Epoch: 54 | Edge Type: o-o-bank | Train Loss: 0.7318 | Train AUCROC: 0.5119 | GPU: 0.0MiB
Epoch: 54 | Edge Type: o-o-nobank | Train Loss: 0.5176 | Train AUCROC: 0.5202 | GPU: 0.0MiB
Epoch: 54 | Edge Type: o-n | Train Loss: 0.5225 | Train AUCROC: 0.5101 | GPU: 0.0MiB
Epoch: 54 | Edge Type: n-n | Train Loss: 0.4989 | Train AUCROC: 0.4977 | GPU: 0.0MiB
Epoch: 55 | Edge Type: o-o-bank | Train Loss: 0.7351 | Train AUCROC: 0.5077 | GPU: 0.0MiB
Epoch: 55 | Edge Type: o-o-nobank | Train Loss: 0.5362 | Train AUCROC: 0.5044 | GPU: 0.0MiB
Epoch: 55 | Edge Type: o-n | Train Loss: 0.5356 | Train AUCROC: 0.5138 | GPU: 0.0MiB
Epoch: 55 | Edge Type: n-n | Train Loss: 0.4993 | Train AUCROC: 0.4814 | GPU: 0.0MiB
Epoch: 56 | Edge Type: o-o-bank | Train Loss: 0.7339 | Train AUCROC: 0.4933 | GPU: 0.0MiB
Epoch: 56 | Edge Type: o-o-nobank | Train Loss: 0.5231 | Train AUCROC: 0.5082 | GPU: 0.0MiB
Epoch: 56 | Edge Type: o-n | Train Loss: 0.5213 | Train AUCROC: 0.4909 | GPU: 0.0MiB
Epoch: 56 | Edge Type: n-n | Train Loss: 0.4994 | Train AUCROC: 0.5404 | GPU: 0.0MiB
Epoch: 57 | Edge Type: o-o-bank | Train Loss: 0.7430 | Train AUCROC: 0.5003 | GPU: 0.0MiB
Epoch: 57 | Edge Type: o-o-nobank | Train Loss: 0.5404 | Train AUCROC: 0.4982 | GPU: 0.0MiB
Epoch: 57 | Edge Type: o-n | Train Loss: 0.5102 | Train AUCROC: 0.4878 | GPU: 0.0MiB
Epoch: 57 | Edge Type: n-n | Train Loss: 0.5020 | Train AUCROC: 0.4682 | GPU: 0.0MiB
Epoch: 58 | Edge Type: o-o-bank | Train Loss: 0.7310 | Train AUCROC: 0.4987 | GPU: 0.0MiB
